t	fg_A
0.824099999999926	0.44270117752376	0.607369999999948
0.826099999999925	0.443758261308224	0.608879999999948
0.828099999999925	0.444811378943528	0.61038999999994
0.830099999999925	0.445861655941692	0.611889999999948
0.832099999999925	0.446908325485712	0.61339999999994
0.834099999999924	0.447960996605118	0.614899999999947
0.836099999999924	0.449024000507472	0.616399999999947
0.838099999999924	0.450082578939843	0.617899999999947
0.840099999999924	0.451135923761908	0.619399999999939
0.842099999999924	0.452184904286506	0.620889999999947
0.844099999999923	0.453230995143275	0.622389999999939
0.846099999999923	0.454272978031664	0.623879999999946
0.848099999999923	0.455310364948432	0.625369999999946
0.850099999999923	0.456349586839001	0.626859999999938
0.852099999999922	0.457391378796155	0.628349999999938
0.854099999999922	0.458431014918668	0.629829999999946
0.856099999999922	0.459470258125452	0.631309999999946
0.858099999999922	0.460507655022081	0.632799999999938
0.860099999999922	0.461542902228081	0.634269999999945
0.862099999999921	0.462577051647701	0.635749999999945
0.864099999999921	0.463605939871311	0.637229999999945
0.866099999999921	0.464638527309271	0.638699999999945
0.868099999999921	0.465686187814454	0.640179999999937
0.87009999999992	0.466731621790194	0.641649999999944
0.87209999999992	0.467771922939775	0.643119999999944
0.87409999999992	0.468810170140696	0.644589999999936
0.87609999999992	0.469843517678976	0.646049999999944
0.87809999999992	0.470875867538692	0.647519999999936
0.880099999999919	0.471903466484331	0.648979999999944
0.882099999999919	0.472928529947527	0.650439999999944
0.884099999999919	0.473949211655298	0.651899999999943
0.886099999999919	0.474971049240182	0.653359999999943
0.888099999999919	0.475988594864336	0.654819999999935
0.890099999999918	0.477004042887523	0.656269999999943
0.892099999999918	0.478018271774196	0.657719999999943
0.894099999999918	0.479031726979311	0.659169999999943
0.896099999999918	0.480042161144802	0.660619999999942
0.898099999999917	0.481047038365496	0.662069999999942
0.900099999999917	0.482051392191669	0.663519999999942
0.902099999999917	0.483053061051209	0.664959999999942
0.904099999999917	0.484051109375041	0.666409999999933
0.906099999999917	0.485044711970191	0.667849999999933
0.908099999999916	0.486037644076194	0.669289999999933
0.910099999999916	0.487027442890298	0.670719999999941
0.912099999999916	0.4880156750219	0.672159999999941
0.914099999999916	0.489018979588763	0.673599999999932
0.916099999999915	0.49002581675353	0.675029999999941
0.918099999999915	0.49102964304846	0.676459999999941
0.920099999999915	0.492032240655525	0.67788999999994
0.922099999999915	0.493034278285475	0.67931999999994
0.924099999999915	0.494035333382758	0.68073999999994
0.926099999999914	0.495035121284692	0.68216999999994
0.928099999999914	0.496032719309052	0.68358999999994
0.930099999999914	0.497030151990294	0.68500999999994
0.932099999999914	0.498033884289726	0.68642999999994
0.934099999999913	0.499035790379483	0.687849999999939
0.936099999999913	0.500034712273461	0.689269999999939
0.938099999999913	0.501032008501269	0.690679999999939
0.940099999999913	0.502026574543938	0.692099999999939
0.942099999999913	0.503019941246771	0.693509999999939
0.944099999999912	0.504012372842602	0.694919999999939
0.946099999999912	0.504998985349998	0.696329999999939
0.948099999999912	0.505983659085679	0.697729999999938
0.950099999999912	0.506966160675595	0.699139999999938
0.952099999999911	0.507948554417053	0.700539999999938
0.954099999999911	0.508928261495804	0.701939999999938
0.956099999999911	0.509907993183635	0.703339999999938
0.958099999999911	0.51088690805546	0.704739999999938
0.960099999999911	0.511865415992987	0.706139999999937
0.96209999999991	0.512841077442946	0.707529999999937
0.96409999999991	0.513814664121972	0.708929999999937
0.96609999999991	0.514788843441585	0.710319999999937
0.96809999999991	0.515759326871072	0.711709999999937
0.970099999999909	0.516731865387052	0.713099999999937
0.972099999999909	0.517701111098726	0.714479999999946
0.974099999999909	0.51866797122424	0.715869999999936
0.976099999999909	0.519635003529584	0.717249999999936
0.978099999999909	0.520597942737196	0.718629999999945
0.980099999999908	0.521563957968979	0.720009999999945
0.982099999999908	0.522534690839626	0.721389999999936
0.984099999999908	0.523504204398675	0.722769999999936
0.986099999999908	0.524472185048659	0.724139999999945
0.988099999999908	0.525438263462547	0.725519999999935
0.990099999999907	0.526403853512859	0.726889999999935
0.992099999999907	0.52736790565256	0.728259999999935
0.994099999999907	0.528331810307187	0.729629999999935
0.996099999999907	0.529294294019837	0.730989999999944
0.998099999999906	0.530257046180146	0.732359999999935
1.00009999999991	0.5312110802317	0.733719999999934
1.00209999999991	0.532158437115752	0.735079999999944
1.00409999999991	0.533106419505687	0.736439999999934
1.00609999999991	0.534052427988448	0.737799999999934
1.00809999999991	0.534998786866379	0.739159999999934
1.01009999999991	0.535943714140283	0.740509999999934
1.0120999999999	0.536887495129068	0.741859999999943
1.0140999999999	0.537832352354592	0.743209999999943
1.0160999999999	0.538771925362557	0.744559999999943
1.0180999999999	0.539711073681064	0.745909999999933
1.0200999999999	0.540657455879609	0.747259999999933
1.0220999999999	0.541606034717186	0.748599999999933
1.0240999999999	0.542549982640606	0.749939999999933
1.0260999999999	0.543494848600344	0.751279999999932
1.0280999999999	0.544438035587266	0.752619999999932
1.0300999999999	0.545378523363228	0.753959999999932
1.0320999999999	0.546319385504801	0.755289999999932
1.0340999999999	0.547259827555989	0.756619999999942
1.0360999999999	0.548199658952291	0.757949999999941
1.0380999999999	0.549139264439583	0.759279999999941
1.0400999999999	0.550087625694524	0.760609999999931
1.0420999999999	0.551036806649945	0.761939999999931
1.0440999999999	0.551984241318443	0.763259999999931
1.0460999999999	0.552930070546771	0.764579999999941
1.0480999999999	0.553876251832203	0.765899999999941
1.0500999999999	0.554818649621487	0.767219999999931
1.0520999999999	0.555760954816924	0.76853999999993
1.0540999999999	0.556690388522249	0.76984999999993
1.0560999999999	0.557618012649419	0.77115999999994
1.0580999999999	0.558543618719831	0.77246999999994
1.0600999999999	0.559467375979596	0.77377999999993
1.0620999999999	0.560390588447454	0.77508999999993
1.0640999999999	0.561311668411232	0.77638999999994
1.0660999999999	0.562234019071939	0.777689999999939
1.0680999999999	0.563156191293545	0.778989999999939
1.0700999999999	0.564077908504409	0.780289999999939
1.0720999999999	0.564999668926048	0.781589999999929
1.0740999999999	0.565915112088336	0.782879999999939
1.0760999999999	0.566826198097206	0.784169999999939
1.0780999999999	0.567738981747849	0.785459999999939
1.0800999999999	0.568649676052828	0.786749999999938
1.0820999999999	0.569562950313579	0.788039999999928
1.0840999999999	0.570476653306712	0.789319999999938
1.0860999999999	0.571388774610669	0.790599999999938
1.0880999999999	0.572302264154996	0.791879999999938
1.0900999999999	0.573213744485995	0.793159999999938
1.0920999999999	0.574126040630703	0.794439999999927
1.0940999999999	0.575034910557676	0.795709999999938
1.0960999999999	0.575935625130709	0.796979999999937
1.0980999999999	0.576835319732967	0.798249999999937
1.1000999999999	0.577732289418638	0.799519999999927
1.1020999999999	0.578629229545537	0.800779999999937
1.10409999999989	0.579525420232411	0.802039999999937
1.10609999999989	0.580420944396884	0.803299999999937
1.10809999999989	0.581316445390364	0.804559999999937
1.11009999999989	0.582217907254678	0.805809999999937
1.11209999999989	0.583121432430073	0.807069999999936
1.11409999999989	0.584025651014203	0.808319999999936
1.11609999999989	0.58492195191408	0.809569999999925
1.11809999999989	0.585815626167484	0.810809999999936
1.12009999999989	0.586710856427454	0.812059999999925
1.12209999999989	0.587603880351789	0.813299999999925
1.12409999999989	0.588497355698089	0.814529999999936
1.12609999999989	0.589391704276929	0.815769999999935
1.12809999999989	0.590283904894844	0.816999999999935
1.13009999999989	0.59117624803588	0.818239999999924
1.13209999999989	0.592059019170922	0.819459999999935
1.13409999999989	0.59294035574278	0.820689999999935
1.13609999999989	0.593821698672038	0.821909999999935
1.13809999999989	0.59470720412223	0.823129999999935
1.14009999999989	0.595595304303673	0.824349999999935
1.14209999999989	0.596482529110154	0.825569999999935
1.14409999999989	0.597367902404301	0.826779999999934
1.14609999999989	0.598253738066187	0.827989999999934
1.14809999999989	0.599138172699692	0.829199999999934
1.15009999999989	0.600022029355829	0.830399999999934
