t	T	T	T
1.49429999999985	887.567527064094	887.408902829858	881.416716494303
1.49439999999985	887.567082747252	887.40871992479	881.416839295304
1.49449999999985	887.566638418372	887.40853697453	881.416962052733
1.49459999999985	887.566194077455	887.408353979077	881.417084766599
1.49469999999985	887.565749724499	887.408170938426	881.417207436909
1.49479999999985	887.565305359506	887.407987852575	881.417330063673
1.49489999999985	887.564860982476	887.407804721521	881.417452646899
1.49499999999985	887.564416593409	887.40762154526	881.417575186594
1.49509999999985	887.563972192306	887.40743832379	881.417697682769
1.49519999999985	887.563527779167	887.407255057106	881.41782013543
1.49529999999985	887.563083353992	887.407071745206	881.417942544586
1.49539999999985	887.562638916781	887.406888388087	881.418064910247
1.49549999999985	887.562194467536	887.406704985745	881.418187232419
1.49559999999985	887.561750006255	887.406521538178	881.418309511112
1.49569999999985	887.56130553294	887.406338045381	881.418431746334
1.49579999999985	887.56086104759	887.406154507353	881.418553938093
1.49589999999985	887.560416550207	887.40597092409	881.418676086398
1.49599999999985	887.55997204079	887.405787295588	881.418798191257
1.49609999999985	887.559527519339	887.405603621844	881.418920252679
1.49619999999985	887.559082985856	887.405419902856	881.419042270671
1.49629999999985	887.558638440339	887.405236138619	881.419164245243
1.49639999999985	887.558193882791	887.405052329132	881.419286176402
1.49649999999985	887.55774931321	887.40486847439	881.419408064157
1.49659999999985	887.557304731597	887.404684574391	881.419529908516
1.49669999999985	887.556860137953	887.404500629131	881.419651709487
1.49679999999985	887.556415532277	887.404316638607	881.41977346708
1.49689999999985	887.555970914571	887.404132602816	881.419895181302
1.49699999999985	887.555526284834	887.403948521754	881.420016852162
1.49709999999985	887.555081643067	887.40376439542	881.420138479667
1.49719999999985	887.554636989269	887.403580223808	881.420260063827
1.49729999999985	887.554192323442	887.403396006917	881.42038160465
1.49739999999985	887.553747645586	887.403211744743	881.420503102143
1.49749999999985	887.5533029557	887.403027437283	881.420624556316
1.49759999999985	887.552858253786	887.402843084533	881.420745967177
1.49769999999985	887.552413539843	887.402658686491	881.420867334733
1.49779999999985	887.551968813872	887.402474243153	881.420988658994
1.49789999999985	887.551524075873	887.402289754517	881.421109939967
1.49799999999985	887.551079325846	887.402105220578	881.421231177661
1.49809999999985	887.550634563792	887.401920641334	881.421352372084
1.49819999999985	887.550189789711	887.401736016781	881.421473523245
1.49829999999985	887.549745003604	887.401551346916	881.421594631151
1.49839999999985	887.54930020547	887.401366631737	881.421715695811
1.49849999999985	887.54885539531	887.40118187124	881.421836717234
1.49859999999985	887.548410573124	887.400997065421	881.421957695428
1.49869999999985	887.547965738913	887.400812214279	881.4220786304
1.49879999999985	887.547520892676	887.400627317808	881.42219952216
1.49889999999985	887.547076034415	887.400442376007	881.422320370714
1.49899999999985	887.546631164129	887.400257388871	881.422441176073
1.49909999999985	887.546186281818	887.400072356399	881.422561938244
1.49919999999985	887.545741387484	887.399887278586	881.422682657235
1.49929999999985	887.545296481126	887.399702155429	881.422803333055
1.49939999999985	887.544851562745	887.399516986926	881.422923965711
1.49949999999985	887.544406632341	887.399331773073	881.423044555212
1.49959999999985	887.543961689913	887.399146513867	881.423165101567
1.49969999999985	887.543516735464	887.398961209304	881.423285604783
1.49979999999985	887.543071768992	887.398775859382	881.423406064869
1.49989999999985	887.542626790498	887.398590464097	881.423526481833
1.49999999999985	887.542181799983	887.398405023446	881.423646855684
1.50009999999985	887.541736797446	887.398219537426	881.423767186428
1.50019999999985	887.541291782888	887.398034006034	881.423887474076
1.50029999999985	887.54084675631	887.397848429266	881.424007718634
1.50039999999985	887.540401717711	887.397662807119	881.424127920112
1.50049999999985	887.539956667092	887.397477139591	881.424248078517
1.50059999999985	887.539511604453	887.397291426677	881.424368193858
1.50069999999985	887.539066529795	887.397105668376	881.424488266143
1.50079999999985	887.538621443118	887.396919864682	881.424608295379
1.50089999999985	887.538176344421	887.396734015594	881.424728281576
1.50099999999985	887.537731233707	887.396548121108	881.424848224742
1.50109999999985	887.537286110973	887.396362181222	881.424968124884
1.50119999999985	887.536840976222	887.39617619593	881.425087982011
1.50129999999985	887.536395829453	887.395990165232	881.425207796131
1.50139999999985	887.535950670666	887.395804089122	881.425327567252
1.50149999999985	887.535505499863	887.395617967599	881.425447295382
1.50159999999985	887.535060317042	887.395431800659	881.42556698053
1.50169999999985	887.534615122205	887.395245588299	881.425686622704
1.50179999999985	887.534169915352	887.395059330515	881.425806221912
1.50189999999985	887.533724696483	887.394873027304	881.425925778163
1.50199999999985	887.533279465598	887.394686678663	881.426045291463
1.50209999999985	887.532834222697	887.39450028459	881.426164761822
1.50219999999985	887.532388967782	887.39431384508	881.426284189247
1.50229999999985	887.531943700852	887.394127360131	881.426403573748
1.50239999999985	887.531498421907	887.393940829739	881.426522915331
1.50249999999985	887.531053130949	887.393754253901	881.426642214005
1.50259999999985	887.530607827976	887.393567632614	881.426761469779
1.50269999999985	887.530162512989	887.393380965875	881.42688068266
1.50279999999985	887.52971718599	887.39319425368	881.426999852657
1.50289999999985	887.529271846977	887.393007496027	881.427118979777
1.50299999999985	887.528826495952	887.392820692912	881.427238064029
1.50309999999985	887.528381132914	887.392633844332	881.427357105421
1.50319999999985	887.527935757864	887.392446950283	881.427476103962
1.50329999999985	887.527490370802	887.392260010763	881.427595059658
1.50339999999985	887.527044971729	887.392073025768	881.427713972519
1.50349999999985	887.526599560644	887.391885995296	881.427832842552
1.50359999999985	887.526154137549	887.391698919342	881.427951669765
1.50369999999985	887.525708702443	887.391511797904	881.428070454168
1.50379999999985	887.525263255326	887.391324630979	881.428189195767
1.50389999999985	887.524817796199	887.391137418562	881.428307894571
1.50399999999985	887.524372325063	887.390950160652	881.428426550588
1.50409999999985	887.523926841917	887.390762857245	881.428545163826
1.50419999999985	887.523481346762	887.390575508337	881.428663734294
1.50429999999985	887.523035839597	887.390388113926	881.428782261998
1.50439999999985	887.522590320425	887.390200674008	881.428900746948
1.50449999999985	887.522144789244	887.390013188581	881.429019189152
1.50459999999985	887.521699246054	887.38982565764	881.429137588617
1.50469999999985	887.521253690857	887.389638081182	881.429255945351
1.50479999999985	887.520808123653	887.389450459205	881.429374259364
1.50489999999985	887.520362544441	887.389262791706	881.429492530662
1.50499999999985	887.519916953223	887.38907507868	881.429610759254
1.50509999999985	887.519471349998	887.388887320125	881.429728945147
1.50519999999985	887.519025734766	887.388699516038	881.429847088351
1.50529999999985	887.518580107529	887.388511666415	881.429965188873
1.50539999999985	887.518134468285	887.388323771254	881.430083246721
1.50549999999985	887.517688817037	887.38813583055	881.430201261903
1.50559999999985	887.517243153783	887.387947844301	881.430319234427
1.50569999999985	887.516797478524	887.387759812503	881.430437164301
1.50579999999985	887.516351791261	887.387571735154	881.430555051534
1.50589999999985	887.515906091994	887.38738361225	881.430672896132
1.50599999999985	887.515460380722	887.387195443788	881.430790698106
1.50609999999985	887.515014657447	887.387007229765	881.430908457461
1.50619999999985	887.514568922168	887.386818970177	881.431026174207
1.50629999999985	887.514123174886	887.386630665022	881.431143848352
1.50639999999985	887.513677415601	887.386442314295	881.431261479902
1.50649999999985	887.513231644314	887.386253917995	881.431379068868
1.50659999999985	887.512785861025	887.386065476117	881.431496615255
1.50669999999985	887.512340065733	887.385876988658	881.431614119074
1.50679999999985	887.51189425844	887.385688455616	881.431731580331
1.50689999999985	887.511448439145	887.385499876986	881.431848999034
1.50699999999985	887.511002607849	887.385311252767	881.431966375191
1.50709999999985	887.510556764553	887.385122582954	881.432083708812
1.50719999999985	887.510110909256	887.384933867544	881.432200999902
1.50729999999985	887.509665041958	887.384745106535	881.432318248472
1.50739999999985	887.509219162661	887.384556299923	881.432435454527
1.50749999999985	887.508773271364	887.384367447704	881.432552618078
1.50759999999985	887.508327368067	887.384178549876	881.43266973913
1.50769999999985	887.507881452771	887.383989606435	881.432786817693
1.50779999999985	887.507435525477	887.383800617378	881.432903853775
1.50789999999985	887.506989586184	887.383611582702	881.433020847382
1.50799999999985	887.506543634892	887.383422502404	881.433137798525
1.50809999999985	887.506097671603	887.38323337648	881.433254707209
1.50819999999985	887.505651696316	887.383044204928	881.433371573444
1.50829999999985	887.505205709031	887.382854987743	881.433488397236
1.50839999999985	887.50475970975	887.382665724923	881.433605178596
1.50849999999985	887.504313698471	887.382476416465	881.433721917529
1.50859999999985	887.503867675196	887.382287062365	881.433838614044
1.50869999999985	887.503421639925	887.38209766262	881.433955268149
1.50879999999985	887.502975592658	887.381908217227	881.434071879853
1.50889999999985	887.502529533395	887.381718726183	881.434188449162
1.50899999999985	887.502083462136	887.381529189485	881.434304976085
1.50909999999985	887.501637378882	887.381339607128	881.43442146063
1.50919999999985	887.501191283634	887.381149979111	881.434537902804
1.50929999999985	887.500745176391	887.380960305429	881.434654302617
1.50939999999985	887.500299057153	887.380770586081	881.434770660074
1.50949999999985	887.499852925922	887.380580821061	881.434886975185
1.50959999999985	887.499406782697	887.380391010368	881.435003247958
1.50969999999985	887.498960627478	887.380201153997	881.4351194784
1.50979999999985	887.498514460266	887.380011251947	881.435235666519
1.50989999999985	887.498068281062	887.379821304213	881.435351812323
1.50999999999985	887.497622089864	887.379631310792	881.43546791582
1.51009999999985	887.497175886675	887.379441271681	881.435583977019
1.51019999999985	887.496729671493	887.379251186877	881.435699995925
1.51029999999985	887.496283444319	887.379061056377	881.435815972549
1.51039999999985	887.495837205155	887.378870880177	881.435931906897
1.51049999999985	887.495390953998	887.378680658274	881.436047798978
1.51059999999985	887.494944690851	887.378490390666	881.436163648799
1.51069999999985	887.494498415714	887.378300077348	881.436279456369
1.51079999999985	887.494052128586	887.378109718317	881.436395221694
1.51089999999985	887.493605829467	887.377919313571	881.436510944784
1.51099999999985	887.493159518359	887.377728863106	881.436626625645
1.51109999999985	887.492713195262	887.377538366919	881.436742264286
1.51119999999985	887.492266860175	887.377347825006	881.436857860715
1.51129999999985	887.491820513099	887.377157237365	881.436973414939
1.51139999999985	887.491374154035	887.376966603992	881.437088926966
1.51149999999985	887.490927782982	887.376775924884	881.437204396805
1.51159999999985	887.490481399941	887.376585200038	881.437319824463
1.51169999999985	887.490035004912	887.376394429451	881.437435209947
1.51179999999985	887.489588597896	887.376203613118	881.437550553267
1.51189999999985	887.489142178892	887.376012751038	881.437665854428
1.51199999999985	887.488695747902	887.375821843206	881.437781113441
1.51209999999985	887.488249304924	887.375630889621	881.437896330311
1.51219999999985	887.48780284996	887.375439890277	881.438011505048
1.51229999999985	887.48735638301	887.375248845173	881.438126637658
1.51239999999985	887.486909904074	887.375057754305	881.43824172815
1.51249999999985	887.486463413153	887.374866617669	881.438356776532
1.51259999999985	887.486016910246	887.374675435263	881.438471782811
1.51269999999985	887.485570395354	887.374484207083	881.438586746995
1.51279999999985	887.485123868477	887.374292933126	881.438701669092
1.51289999999985	887.484677329616	887.374101613389	881.43881654911
1.51299999999985	887.48423077877	887.373910247869	881.438931387056
1.51309999999985	887.483784215941	887.373718836562	881.439046182939
1.51319999999985	887.483337641127	887.373527379465	881.439160936766
1.51329999999985	887.482891054331	887.373335876575	881.439275648546
1.51339999999985	887.482444455551	887.373144327889	881.439390318285
1.51349999999985	887.481997844788	887.372952733403	881.439504945991
1.51359999999985	887.481551222043	887.372761093115	881.439619531673
1.51369999999985	887.481104587316	887.37256940702	881.439734075338
1.51379999999985	887.480657940606	887.372377675117	881.439848576994
1.51389999999985	887.480211281915	887.372185897401	881.439963036648
1.51399999999985	887.479764611242	887.371994073869	881.440077454309
1.51409999999985	887.479317928588	887.371802204518	881.440191829984
1.51419999999985	887.478871233953	887.371610289345	881.440306163682
1.51429999999985	887.478424527338	887.371418328347	881.440420455409
1.51439999999985	887.477977808742	887.37122632152	881.440534705173
1.51449999999985	887.477531078166	887.371034268861	881.440648912983
1.51459999999985	887.47708433561	887.370842170368	881.440763078846
1.51469999999985	887.476637581074	887.370650026036	881.44087720277
1.51479999999985	887.476190814559	887.370457835862	881.440991284762
1.51489999999985	887.475744036066	887.370265599844	881.441105324831
1.51499999999985	887.475297245593	887.370073317978	881.441219322983
1.51509999999985	887.474850443142	887.369880990261	881.441333279227
1.51519999999985	887.474403628713	887.369688616689	881.441447193571
1.51529999999985	887.473956802306	887.36949619726	881.441561066022
1.51539999999985	887.473509963921	887.369303731969	881.441674896588
1.51549999999985	887.473063113559	887.369111220815	881.441788685277
1.51559999999985	887.472616251219	887.368918663793	881.441902432096
1.51569999999985	887.472169376903	887.368726060901	881.442016137053
1.51579999999985	887.471722490611	887.368533412135	881.442129800156
1.51589999999985	887.471275592342	887.368340717492	881.442243421413
1.51599999999985	887.470828682097	887.368147976968	881.442357000831
1.51609999999985	887.470381759876	887.367955190561	881.442470538418
1.51619999999985	887.46993482568	887.367762358268	881.442584034181
1.51629999999985	887.469487879509	887.367569480084	881.442697488129
1.51639999999985	887.469040921362	887.367376556007	881.442810900269
1.51649999999985	887.468593951241	887.367183586034	881.442924270608
1.51659999999985	887.468146969146	887.366990570161	881.443037599155
1.51669999999985	887.467699975076	887.366797508385	881.443150885918
1.51679999999985	887.467252969033	887.366604400703	881.443264130903
1.51689999999985	887.466805951016	887.366411247112	881.443377334118
1.51699999999985	887.466358921026	887.366218047608	881.443490495572
1.51709999999985	887.465911879063	887.366024802189	881.443603615272
1.51719999999985	887.465464825127	887.36583151085	881.443716693225
1.51729999999985	887.465017759218	887.365638173589	881.443829729439
1.51739999999985	887.464570681337	887.365444790403	881.443942723922
1.51749999999985	887.464123591485	887.365251361288	881.444055676682
1.51759999999985	887.46367648966	887.36505788624	881.444168587726
1.51769999999985	887.463229375864	887.364864365258	881.444281457061
1.51779999999985	887.462782250097	887.364670798337	881.444394284697
1.51789999999985	887.462335112359	887.364477185474	881.444507070639
1.51799999999985	887.461887962651	887.364283526667	881.444619814896
1.51809999999985	887.461440800972	887.364089821911	881.444732517475
1.51819999999985	887.460993627323	887.363896071204	881.444845178385
1.51829999999985	887.460546441705	887.363702274542	881.444957797632
1.51839999999985	887.460099244116	887.363508431923	881.445070375224
1.51849999999985	887.459652034559	887.363314543342	881.44518291117
1.51859999999985	887.459204813032	887.363120608797	881.445295405476
1.51869999999985	887.458757579537	887.362926628285	881.44540785815
1.51879999999985	887.458310334073	887.362732601801	881.4455202692
1.51889999999985	887.457863076641	887.362538529344	881.445632638634
1.51899999999985	887.457415807241	887.362344410909	881.445744966458
1.51909999999985	887.456968525874	887.362150246494	881.445857252682
1.51919999999985	887.456521232539	887.361956036096	881.445969497311
1.51929999999985	887.456073927237	887.36176177971	881.446081700354
1.51939999999985	887.455626609968	887.361567477334	881.446193861819
1.51949999999985	887.455179280732	887.361373128964	881.446305981713
1.51959999999985	887.45473193953	887.361178734598	881.446418060044
1.51969999999985	887.454284586363	887.360984294232	881.446530096819
1.51979999999985	887.453837221229	887.360789807862	881.446642092045
1.51989999999985	887.453389844129	887.360595275487	881.446754045732
1.51999999999985	887.452942455065	887.360400697102	881.446865957885
1.52009999999985	887.452495054035	887.360206072703	881.446977828513
1.52019999999985	887.452047641041	887.360011402289	881.447089657623
1.52029999999985	887.451600216082	887.359816685855	881.447201445222
1.52039999999985	887.451152779159	887.359621923399	881.447313191319
1.52049999999985	887.450705330272	887.359427114917	881.447424895921
1.52059999999985	887.450257869421	887.359232260406	881.447536559036
1.52069999999985	887.449810396607	887.359037359863	881.44764818067
1.52079999999985	887.44936291183	887.358842413284	881.447759760832
1.52089999999985	887.44891541509	887.358647420666	881.447871299529
1.52099999999985	887.448467906387	887.358452382007	881.447982796769
1.52109999999985	887.448020385722	887.358257297302	881.448094252559
1.52119999999985	887.447572853094	887.358062166549	881.448205666906
1.52129999999985	887.447125308505	887.357866989744	881.448317039819
1.52139999999985	887.446677751955	887.357671766884	881.448428371305
1.52149999999985	887.446230183443	887.357476497965	881.448539661372
1.52159999999985	887.44578260297	887.357281182986	881.448650910026
1.52169999999985	887.445335010536	887.357085821941	881.448762117276
1.52179999999985	887.444887406141	887.356890414829	881.448873283128
1.52189999999985	887.444439789787	887.356694961646	881.448984407591
1.52199999999985	887.443992161472	887.356499462388	881.449095490673
1.52209999999985	887.443544521198	887.356303917052	881.449206532379
1.52219999999985	887.443096868964	887.356108325636	881.449317532719
1.52229999999985	887.442649204771	887.355912688136	881.449428491699
1.52239999999985	887.442201528619	887.355717004548	881.449539409328
1.52249999999985	887.441753840508	887.35552127487	881.449650285611
1.52259999999985	887.441306140439	887.355325499098	881.449761120558
1.52269999999985	887.440858428412	887.355129677228	881.449871914176
1.52279999999985	887.440410704427	887.354933809259	881.449982666472
1.52289999999985	887.439962968484	887.354737895186	881.450093377453
1.52299999999985	887.439515220584	887.354541935006	881.450204047127
1.52309999999985	887.439067460726	887.354345928716	881.450314675502
1.52319999999985	887.438619688912	887.354149876313	881.450425262585
1.52329999999985	887.438171905141	887.353953777794	881.450535808383
1.52339999999985	887.437724109414	887.353757633154	881.450646312904
1.52349999999985	887.437276301731	887.353561442392	881.450756776156
1.52359999999985	887.436828482092	887.353365205503	881.450867198146
1.52369999999985	887.436380650497	887.353168922485	881.450977578881
1.52379999999985	887.435932806947	887.352972593335	881.451087918369
1.52389999999985	887.435484951442	887.352776218048	881.451198216617
1.52399999999985	887.435037083982	887.352579796622	881.451308473633
1.52409999999985	887.434589204568	887.352383329054	881.451418689424
1.52419999999985	887.434141313199	887.35218681534	881.451528863998
1.52429999999985	887.433693409876	887.351990255478	881.451638997362
1.52439999999985	887.4332454946	887.351793649463	881.451749089524
1.52449999999985	887.43279756737	887.351596997292	881.45185914049
1.52459999999985	887.432349628187	887.351400298963	881.45196915027
1.52469999999985	887.431901677051	887.351203554472	881.452079118868
1.52479999999985	887.431453713962	887.351006763817	881.452189046295
1.52489999999985	887.431005738921	887.350809926992	881.452298932556
1.52499999999985	887.430557751927	887.350613043997	881.452408777659
1.52509999999985	887.430109752982	887.350416114826	881.452518581612
1.52519999999985	887.429661742085	887.350219139477	881.452628344422
1.52529999999985	887.429213719236	887.350022117947	881.452738066096
1.52539999999985	887.428765684437	887.349825050232	881.452847746642
1.52549999999985	887.428317637686	887.34962793633	881.452957386068
1.52559999999985	887.427869578985	887.349430776236	881.45306698438
1.52569999999985	887.427421508333	887.349233569949	881.453176541586
1.52579999999985	887.426973425731	887.349036317463	881.453286057694
1.52589999999985	887.426525331179	887.348839018777	881.453395532711
1.52599999999985	887.426077224678	887.348641673887	881.453504966644
1.52609999999985	887.425629106227	887.34844428279	881.4536143595
1.52619999999985	887.425180975827	887.348246845482	881.453723711288
1.52629999999985	887.424732833479	887.348049361961	881.453833022014
1.52639999999985	887.424284679181	887.347851832223	881.453942291686
1.52649999999985	887.423836512935	887.347654256264	881.454051520312
1.52659999999985	887.423388334742	887.347456634082	881.454160707897
1.52669999999985	887.4229401446	887.347258965673	881.454269854451
1.52679999999985	887.422491942511	887.347061251034	881.45437895998
1.52689999999985	887.422043728474	887.346863490162	881.454488024492
1.52699999999985	887.42159550249	887.346665683054	881.454597047995
1.52709999999985	887.42114726456	887.346467829706	881.454706030494
1.52719999999985	887.420699014683	887.346269930115	881.454814971998
1.52729999999985	887.420250752859	887.346071984278	881.454923872515
1.52739999999985	887.41980247909	887.345873992191	881.455032732051
1.52749999999985	887.419354193374	887.345675953852	881.455141550614
1.52759999999985	887.418905895713	887.345477869257	881.455250328211
1.52769999999985	887.418457586107	887.345279738403	881.45535906485
1.52779999999985	887.418009264556	887.345081561286	881.455467760538
1.52789999999985	887.41756093106	887.344883337904	881.455576415282
1.52799999999985	887.417112585619	887.344685068253	881.455685029089
1.52809999999985	887.416664228234	887.34448675233	881.455793601968
1.52819999999985	887.416215858905	887.344288390131	881.455902133925
1.52829999999985	887.415767477632	887.344089981654	881.456010624967
1.52839999999985	887.415319084416	887.343891526896	881.456119075102
1.52849999999985	887.414870679257	887.343693025852	881.456227484338
1.52859999999985	887.414422262154	887.34349447852	881.456335852681
1.52869999999985	887.413973833109	887.343295884896	881.456444180139
1.52879999999985	887.413525392121	887.343097244977	881.456552466719
1.52889999999985	887.413076939191	887.342898558761	881.456660712428
1.52899999999985	887.412628474318	887.342699826243	881.456768917275
1.52909999999985	887.412179997504	887.34250104742	881.456877081265
1.52919999999985	887.411731508749	887.34230222229	881.456985204407
1.52929999999985	887.411283008052	887.342103350849	881.457093286708
1.52939999999985	887.410834495414	887.341904433094	881.457201328174
1.52949999999985	887.410385970835	887.341705469021	881.457309328814
1.52959999999985	887.409937434316	887.341506458627	881.457417288634
1.52969999999985	887.409488885857	887.34130740191	881.457525207642
1.52979999999985	887.409040325457	887.341108298865	881.457633085846
1.52989999999985	887.408591753118	887.340909149489	881.457740923252
1.52999999999985	887.408143168839	887.34070995378	881.457848719867
1.53009999999985	887.407694572621	887.340510711734	881.457956475699
1.53019999999985	887.407245964464	887.340311423348	881.458064190756
1.53029999999985	887.406797344368	887.340112088619	881.458171865044
1.53039999999985	887.406348712334	887.339912707542	881.458279498571
1.53049999999985	887.405900068361	887.339713280116	881.458387091344
1.53059999999985	887.405451412451	887.339513806337	881.45849464337
1.53069999999985	887.405002744602	887.339314286201	881.458602154657
1.53079999999985	887.404554064816	887.339114719705	881.458709625212
1.53089999999985	887.404105373093	887.338915106847	881.458817055041
1.53099999999985	887.403656669433	887.338715447622	881.458924444153
1.53109999999985	887.403207953836	887.338515742029	881.459031792554
1.53119999999985	887.402759226302	887.338315990062	881.459139100253
1.53129999999985	887.402310486832	887.33811619172	881.459246367255
1.53139999999985	887.401861735426	887.337916346998	881.459353593568
1.53149999999985	887.401412972085	887.337716455894	881.4594607792
1.53159999999985	887.400964196807	887.337516518405	881.459567924158
1.53169999999985	887.400515409595	887.337316534526	881.459675028448
1.53179999999985	887.400066610447	887.337116504256	881.459782092079
1.53189999999985	887.399617799365	887.33691642759	881.459889115057
1.53199999999985	887.399168976348	887.336716304526	881.459996097389
1.53209999999985	887.398720141396	887.336516135059	881.460103039084
1.53219999999985	887.398271294511	887.336315919188	881.460209940147
1.53229999999985	887.397822435692	887.336115656909	881.460316800587
1.53239999999985	887.397373564939	887.335915348218	881.46042362041
1.53249999999985	887.396924682253	887.335714993112	881.460530399624
1.53259999999985	887.396475787634	887.335514591588	881.460637138235
1.53269999999985	887.396026881082	887.335314143643	881.460743836251
1.53279999999985	887.395577962597	887.335113649273	881.46085049368
1.53289999999985	887.39512903218	887.334913108475	881.460957110528
1.53299999999985	887.394680089831	887.334712521247	881.461063686803
1.53309999999985	887.394231135551	887.334511887584	881.461170222511
1.53319999999985	887.393782169338	887.334311207484	881.461276717661
1.53329999999985	887.393333191194	887.334110480943	881.461383172258
1.53339999999985	887.392884201119	887.333909707958	881.461489586311
1.53349999999985	887.392435199113	887.333708888526	881.461595959826
1.53359999999985	887.391986185177	887.333508022643	881.461702292811
1.53369999999985	887.39153715931	887.333307110307	881.461808585273
1.53379999999985	887.391088121513	887.333106151514	881.461914837219
1.53389999999985	887.390639071786	887.33290514626	881.462021048655
1.53399999999985	887.390190010129	887.332704094543	881.46212721959
1.53409999999985	887.389740936543	887.33250299636	881.462233350031
1.53419999999985	887.389291851028	887.332301851706	881.462339439984
1.53429999999985	887.388842753584	887.332100660579	881.462445489457
1.53439999999985	887.388393644211	887.331899422976	881.462551498457
1.53449999999985	887.38794452291	887.331698138894	881.46265746699
1.53459999999985	887.387495389681	887.331496808328	881.462763395065
1.53469999999985	887.387046244524	887.331295431276	881.462869282689
1.53479999999985	887.386597087439	887.331094007735	881.462975129867
1.53489999999985	887.386147918426	887.330892537701	881.463080936609
1.53499999999985	887.385698737486	887.330691021172	881.46318670292
1.53509999999985	887.38524954462	887.330489458143	881.463292428807
1.53519999999985	887.384800339826	887.330287848612	881.463398114279
1.53529999999985	887.384351123106	887.330086192575	881.463503759342
1.53539999999985	887.38390189446	887.329884490029	881.463609364003
1.53549999999985	887.383452653888	887.329682740972	881.463714928269
1.53559999999985	887.38300340139	887.329480945399	881.463820452147
1.53569999999985	887.382554136966	887.329279103308	881.463925935646
1.53579999999985	887.382104860617	887.329077214694	881.46403137877
1.53589999999985	887.381655572343	887.328875279556	881.464136781529
1.53599999999985	887.381206272145	887.328673297889	881.464242143928
1.53609999999985	887.380756960022	887.328471269691	881.464347465975
1.53619999999985	887.380307635974	887.328269194958	881.464452747677
1.53629999999985	887.379858300002	887.328067073687	881.464557989042
1.53639999999985	887.379408952107	887.327864905875	881.464663190075
1.53649999999985	887.378959592288	887.327662691518	881.464768350785
1.53659999999985	887.378510220545	887.327460430614	881.464873471178
1.53669999999985	887.37806083688	887.327258123159	881.464978551261
1.53679999999985	887.377611441291	887.327055769149	881.465083591042
1.53689999999985	887.37716203378	887.326853368582	881.465188590528
1.53699999999985	887.376712614347	887.326650921454	881.465293549725
1.53709999999985	887.376263182991	887.326448427762	881.465398468641
1.53719999999985	887.375813739713	887.326245887503	881.465503347282
1.53729999999985	887.375364284514	887.326043300674	881.465608185656
1.53739999999985	887.374914817393	887.325840667271	881.465712983771
1.53749999999985	887.374465338351	887.325637987291	881.465817741632
1.53759999999985	887.374015847388	887.325435260731	881.465922459247
1.53769999999985	887.373566344504	887.325232487588	881.466027136623
1.53779999999985	887.3731168297	887.325029667858	881.466131773768
1.53789999999985	887.372667302976	887.324826801537	881.466236370687
1.53799999999985	887.372217764331	887.324623888624	881.466340927389
1.53809999999985	887.371768213767	887.324420929115	881.466445443879
1.53819999999985	887.371318651283	887.324217923006	881.466549920166
1.53829999999985	887.37086907688	887.324014870294	881.466654356257
1.53839999999985	887.370419490557	887.323811770976	881.466758752157
1.53849999999985	887.369969892316	887.323608625049	881.466863107875
1.53859999999985	887.369520282157	887.323405432509	881.466967423417
1.53869999999985	887.369070660079	887.323202193353	881.467071698791
1.53879999999985	887.368621026083	887.322998907578	881.467175934003
1.53889999999985	887.368171380169	887.322795575182	881.46728012906
1.53899999999985	887.367721722337	887.322592196159	881.46738428397
1.53909999999985	887.367272052588	887.322388770508	881.467488398739
1.53919999999985	887.366822370921	887.322185298224	881.467592473375
1.53929999999985	887.366372677338	887.321981779306	881.467696507884
1.53939999999985	887.365922971838	887.321778213749	881.467800502273
1.53949999999985	887.365473254422	887.32157460155	881.46790445655
1.53959999999985	887.365023525089	887.321370942707	881.468008370722
1.53969999999985	887.36457378384	887.321167237215	881.468112244794
1.53979999999985	887.364124030676	887.320963485071	881.468216078776
1.53989999999985	887.363674265596	887.320759686273	881.468319872672
1.53999999999985	887.363224488601	887.320555840818	881.468423626491
1.54009999999985	887.36277469969	887.3203519487	881.468527340239
1.54019999999985	887.362324898865	887.320148009919	881.468631013924
1.54029999999985	887.361875086125	887.31994402447	881.468734647551
1.54039999999985	887.361425261471	887.31973999235	881.468838241129
1.54049999999985	887.360975424903	887.319535913556	881.468941794665
1.54059999999985	887.360525576421	887.319331788085	881.469045308164
1.54069999999985	887.360075716025	887.319127615933	881.469148781635
1.54079999999985	887.359625843716	887.318923397097	881.469252215084
1.54089999999985	887.359175959493	887.318719131574	881.469355608518
1.54099999999985	887.358726063358	887.318514819361	881.469458961943
1.54109999999985	887.35827615531	887.318310460454	881.469562275368
1.54119999999985	887.357826235349	887.31810605485	881.469665548799
1.54129999999985	887.357376303476	887.317901602547	881.469768782243
1.54139999999985	887.356926359692	887.31769710354	881.469871975706
1.54149999999985	887.356476403995	887.317492557827	881.469975129196
1.54159999999985	887.356026436387	887.317287965404	881.47007824272
1.54169999999985	887.355576456867	887.317083326268	881.470181316285
1.54179999999985	887.355126465437	887.316878640416	881.470284349897
1.54189999999985	887.354676462095	887.316673907844	881.470387343563
1.54199999999985	887.354226446843	887.31646912855	881.470490297291
1.54209999999985	887.35377641968	887.316264302529	881.470593211088
1.54219999999985	887.353326380608	887.31605942978	881.470696084959
1.54229999999985	887.352876329625	887.315854510298	881.470798918913
1.54239999999985	887.352426266733	887.315649544081	881.470901712956
