t	Cl	Cl	Cl
1.79219999999982	5.92377474269036	5.19348645752805	5.0006308478787
1.79229999999982	5.92383877386622	5.19355869961242	5.00063095402432
1.79239999999982	5.92390280629999	5.19363097155252	5.00063106018703
1.79249999999982	5.92396683999171	5.19370327335903	5.00063116636683
1.79259999999982	5.92403087494142	5.19377560504266	5.00063127256374
1.79269999999982	5.92409491114917	5.19384796661413	5.00063137877775
1.79279999999982	5.92415894861498	5.19392035808413	5.00063148500886
1.79289999999982	5.9242229873389	5.19399277946337	5.00063159125708
1.79299999999982	5.92428702732097	5.19406523076254	5.00063169752242
1.79309999999982	5.92435106856123	5.19413771199235	5.00063180380487
1.79319999999982	5.92441511105973	5.19421022316351	5.00063191010444
1.79329999999982	5.92447915481649	5.1942827642867	5.00063201642113
1.79339999999982	5.92454319983156	5.19435533537264	5.00063212275495
1.79349999999982	5.92460724610499	5.19442793643201	5.0006322291059
1.79359999999982	5.92467129363681	5.19450056747552	5.00063233547399
1.79369999999982	5.92473534242706	5.19457322851386	5.00063244185921
1.79379999999982	5.92479939247578	5.19464591955773	5.00063254826158
1.79389999999982	5.92486344378301	5.19471864061782	5.00063265468109
1.79399999999982	5.9249274963488	5.19479139170482	5.00063276111775
1.79409999999982	5.92499155017318	5.19486417282943	5.00063286757156
1.79419999999982	5.92505560525619	5.19493698400234	5.00063297404252
1.79429999999982	5.92511966159787	5.19500982523424	5.00063308053065
1.79439999999982	5.92518371919826	5.19508269653582	5.00063318703593
1.79449999999982	5.92524777805741	5.19515559791777	5.00063329355839
1.79459999999982	5.92531183817535	5.19522852939077	5.00063340009801
1.79469999999982	5.92537589955213	5.19530149096552	5.00063350665481
1.79479999999982	5.92543996218778	5.19537448265269	5.00063361322878
1.79489999999982	5.92550402608234	5.19544750446298	5.00063371981994
1.79499999999982	5.92556809123586	5.19552055640707	5.00063382642828
1.79509999999982	5.92563215764837	5.19559363849565	5.0006339330538
1.79519999999982	5.92569622531991	5.19566675073939	5.00063403969652
1.79529999999982	5.92576029425053	5.19573989314897	5.00063414635643
1.79539999999982	5.92582436444026	5.19581306573508	5.00063425303355
1.79549999999982	5.92588843588915	5.19588626850839	5.00063435972786
1.79559999999982	5.92595250859724	5.19595950147958	5.00063446643938
1.79569999999982	5.92601658256455	5.19603276465933	5.0006345731681
1.79579999999982	5.92608065779115	5.19610605805831	5.00063467991404
1.79589999999982	5.92614473427706	5.1961793816872	5.0006347866772
1.79599999999982	5.92620881202232	5.19625273555667	5.00063489345758
1.79609999999982	5.92627289102698	5.19632611967739	5.00063500025518
1.79619999999982	5.92633697129108	5.19639953406005	5.00063510707
1.79629999999982	5.92640105281465	5.1964729787153	5.00063521390206
1.79639999999982	5.92646513559774	5.1965464536538	5.00063532075136
1.79649999999982	5.92652921964039	5.19661995888625	5.00063542761789
1.79659999999982	5.92659330494263	5.19669349442329	5.00063553450166
1.79669999999982	5.92665739150451	5.1967670602756	5.00063564140268
1.79679999999982	5.92672147932606	5.19684065645384	5.00063574832095
1.79689999999982	5.92678556840734	5.19691428296867	5.00063585525647
1.79699999999982	5.92684965874837	5.19698793983075	5.00063596220924
1.79709999999982	5.9269137503492	5.19706162705075	5.00063606917927
1.79719999999982	5.92697784320986	5.19713534463932	5.00063617616657
1.79729999999982	5.92704193733041	5.19720909260713	5.00063628317114
1.79739999999982	5.92710603271087	5.19728287096483	5.00063639019297
1.79749999999982	5.92717012935129	5.19735667972308	5.00063649723208
1.79759999999982	5.92723422725171	5.19743051889253	5.00063660428846
1.79769999999982	5.92729832641217	5.19750438848384	5.00063671136213
1.79779999999982	5.9273624268327	5.19757828850765	5.00063681845308
1.79789999999982	5.92742652851336	5.19765221897462	5.00063692556132
1.79799999999982	5.92749063145417	5.19772617989541	5.00063703268685
1.79809999999982	5.92755473565519	5.19780017128065	5.00063713982968
1.79819999999982	5.92761884111644	5.19787419314099	5.00063724698981
1.79829999999982	5.92768294783797	5.19794824548708	5.00063735416724
1.79839999999982	5.92774705581983	5.19802232832958	5.00063746136197
1.79849999999982	5.92781116506204	5.19809644167911	5.00063756857402
1.79859999999982	5.92787527556465	5.19817058554631	5.00063767580337
1.79869999999982	5.92793938732771	5.19824475994185	5.00063778305005
1.79879999999982	5.92800350035124	5.19831896487634	5.00063789031405
1.79889999999982	5.9280676146353	5.19839320036044	5.00063799759537
1.79899999999982	5.92813173017992	5.19846746640476	5.00063810489402
1.79909999999982	5.92819584698513	5.19854176301996	5.00063821221
1.79919999999982	5.92825996505099	5.19861609021666	5.00063831954332
1.79929999999982	5.92832408437753	5.19869044800549	5.00063842689397
1.79939999999982	5.92838820496479	5.1987648363971	5.00063853426197
1.79949999999982	5.92845232681282	5.1988392554021	5.00063864164731
1.79959999999982	5.92851644992164	5.19891370503113	5.00063874905001
1.79969999999982	5.92858057429131	5.19898818529481	5.00063885647005
1.79979999999982	5.92864469992186	5.19906269620377	5.00063896390746
1.79989999999982	5.92870882681334	5.19913723776863	5.00063907136222
1.79999999999982	5.92877295496578	5.19921181000002	5.00063917883435
1.80009999999982	5.92883708437922	5.19928641290855	5.00063928632385
1.80019999999982	5.9289012150537	5.19936104650484	5.00063939383071
1.80029999999982	5.92896534698927	5.19943571079952	5.00063950135496
1.80039999999982	5.92902948018595	5.1995104058032	5.00063960889658
1.80049999999982	5.92909361464381	5.19958513152649	5.00063971645558
1.80059999999982	5.92915775036287	5.19965988798001	5.00063982403197
1.80069999999982	5.92922188734317	5.19973467517437	5.00063993162575
1.80079999999982	5.92928602558475	5.19980949312018	5.00064003923693
1.80089999999982	5.92935016508766	5.19988434182805	5.0006401468655
1.80099999999982	5.92941430585193	5.19995922130859	5.00064025451147
1.80109999999982	5.92947844787761	5.2000341315724	5.00064036217484
1.80119999999982	5.92954259116474	5.20010907263008	5.00064046985563
1.80129999999982	5.92960673571335	5.20018404449224	5.00064057755382
1.80139999999982	5.92967088152348	5.20025904716949	5.00064068526943
1.80149999999982	5.92973502859518	5.20033408067241	5.00064079300246
1.80159999999982	5.92979917692849	5.20040914501161	5.0006409007529
1.80169999999982	5.92986332652344	5.20048424019768	5.00064100852078
1.80179999999982	5.92992747738007	5.20055936624122	5.00064111630609
1.80189999999982	5.92999162949844	5.20063452315282	5.00064122410882
1.80199999999982	5.93005578287857	5.20070971094308	5.000641331929
1.80209999999982	5.9301199375205	5.20078492962258	5.00064143976662
1.80219999999982	5.93018409342429	5.2008601792019	5.00064154762168
1.80229999999982	5.93024825058996	5.20093545969164	5.00064165549419
1.80239999999982	5.93031240901755	5.20101077110239	5.00064176338415
1.80249999999982	5.93037656870712	5.20108611344471	5.00064187129157
1.80259999999982	5.93044072965869	5.2011614867292	5.00064197921644
1.80269999999982	5.93050489187231	5.20123689096644	5.00064208715878
1.80279999999982	5.93056905534802	5.201312326167	5.00064219511858
1.80289999999982	5.93063322008585	5.20138779234145	5.00064230309586
1.80299999999982	5.93069738608586	5.20146328950038	5.0006424110906
1.80309999999982	5.93076155334807	5.20153881765435	5.00064251910283
1.80319999999982	5.93082572187253	5.20161437681394	5.00064262713253
1.80329999999982	5.93088989165928	5.2016899669897	5.00064273517972
1.80339999999982	5.93095406270836	5.20176558819223	5.0006428432444
1.80349999999982	5.9310182350198	5.20184124043206	5.00064295132657
1.80359999999982	5.93108240859366	5.20191692371978	5.00064305942624
1.80369999999982	5.93114658342997	5.20199263806594	5.0006431675434
1.80379999999982	5.93121075952876	5.2020683834811	5.00064327567807
1.80389999999982	5.93127493689009	5.20214415997582	5.00064338383024
1.80399999999982	5.93133911551399	5.20221996756065	5.00064349199992
1.80409999999982	5.93140329540049	5.20229580624616	5.00064360018712
1.80419999999982	5.93146747654965	5.20237167604289	5.00064370839183
1.80429999999982	5.93153165896149	5.20244757696139	5.00064381661406
1.80439999999982	5.93159584263607	5.20252350901222	5.00064392485382
1.80449999999982	5.93166002757342	5.20259947220591	5.00064403311111
1.80459999999982	5.93172421377358	5.20267546655302	5.00064414138593
1.80469999999982	5.93178840123659	5.20275149206409	5.00064424967829
1.80479999999982	5.9318525899625	5.20282754874965	5.00064435798818
1.80489999999982	5.93191677995133	5.20290363662025	5.00064446631562
1.80499999999982	5.93198097120314	5.20297975568642	5.00064457466061
1.80509999999982	5.93204516371796	5.20305590595871	5.00064468302314
1.80519999999982	5.93210935749583	5.20313208744764	5.00064479140323
1.80529999999982	5.93217355253679	5.20320830016374	5.00064489980088
1.80539999999982	5.93223774884089	5.20328454411754	5.00064500821609
1.80549999999982	5.93230194640815	5.20336081931958	5.00064511664886
1.80559999999982	5.93236614523864	5.20343712578037	5.0006452250992
1.80569999999982	5.93243034533237	5.20351346351045	5.00064533356712
1.80579999999982	5.9324945466894	5.20358983252032	5.00064544205261
1.80589999999982	5.93255874930976	5.20366623282052	5.00064555055568
1.80599999999982	5.9326229531935	5.20374266442156	5.00064565907634
1.80609999999982	5.93268715834064	5.20381912733394	5.00064576761458
1.80619999999982	5.93275136475125	5.2038956215682	5.00064587617041
1.80629999999982	5.93281557242534	5.20397214713482	5.00064598474384
1.80639999999982	5.93287978136298	5.20404870404434	5.00064609333486
1.80649999999982	5.93294399156418	5.20412529230725	5.00064620194349
1.80659999999982	5.933008203029	5.20420191193405	5.00064631056972
1.80669999999982	5.93307241575748	5.20427856293526	5.00064641921356
1.80679999999982	5.93313662974965	5.20435524532136	5.00064652787502
1.80689999999982	5.93320084500556	5.20443195910286	5.00064663655409
1.80699999999982	5.93326506152524	5.20450870429026	5.00064674525078
1.80709999999982	5.93332927930874	5.20458548089404	5.0006468539651
1.80719999999982	5.93339349835609	5.20466228892471	5.00064696269705
1.80729999999982	5.93345771866734	5.20473912839275	5.00064707144663
1.80739999999982	5.93352194024253	5.20481599930864	5.00064718021384
1.80749999999982	5.93358616308169	5.20489290168288	5.00064728899869
1.80759999999982	5.93365038718487	5.20496983552595	5.00064739780118
1.80769999999982	5.93371461255211	5.20504680084832	5.00064750662132
1.80779999999982	5.93377883918345	5.20512379766047	5.00064761545911
1.80789999999982	5.93384306707892	5.20520082597289	5.00064772431455
1.80799999999982	5.93390729623856	5.20527788579605	5.00064783318765
1.80809999999982	5.93397152666243	5.2053549771404	5.00064794207842
1.80819999999982	5.93403575835055	5.20543210001645	5.00064805098685
1.80829999999982	5.93409999130297	5.20550925443463	5.00064815991294
1.80839999999982	5.93416422551974	5.20558644040543	5.00064826885671
1.80849999999982	5.93422846100087	5.2056636579393	5.00064837781815
1.80859999999982	5.93429269774643	5.2057409070467	5.00064848679728
1.80869999999982	5.93435693575645	5.20581818773808	5.00064859579409
1.80879999999982	5.93442117503096	5.20589550002392	5.00064870480858
1.80889999999982	5.93448541557001	5.20597284391465	5.00064881384076
1.80899999999982	5.93454965737365	5.20605021942074	5.00064892289064
1.80909999999982	5.9346139004419	5.20612762655262	5.00064903195822
1.80919999999982	5.93467814477481	5.20620506532075	5.0006491410435
1.80929999999982	5.93474239037242	5.20628253573558	5.00064925014648
1.80939999999982	5.93480663723478	5.20636003780753	5.00064935926718
1.80949999999982	5.93487088536191	5.20643757154706	5.00064946840558
1.80959999999982	5.93493513475386	5.20651513696458	5.00064957756171
1.80969999999982	5.93499938541067	5.20659273407056	5.00064968673555
1.80979999999982	5.93506363733239	5.2066703628754	5.00064979592712
1.80989999999982	5.93512789051904	5.20674802338955	5.00064990513642
1.80999999999982	5.93519214497068	5.20682571562343	5.00065001436345
1.81009999999982	5.93525640068734	5.20690343958746	5.00065012360821
1.81019999999982	5.93532065766906	5.20698119529207	5.00065023287071
1.81029999999982	5.93538491591588	5.20705898274767	5.00065034215096
1.81039999999982	5.93544917542784	5.20713680196469	5.00065045144895
1.81049999999982	5.93551343620498	5.20721465295353	5.00065056076469
1.81059999999982	5.93557769824735	5.20729253572461	5.00065067009819
1.81069999999982	5.93564196155498	5.20737045028834	5.00065077944945
1.81079999999982	5.93570622612791	5.20744839665512	5.00065088881846
1.81089999999982	5.93577049196619	5.20752637483536	5.00065099820524
1.81099999999982	5.93583475906985	5.20760438483946	5.00065110760979
1.81109999999982	5.93589902743893	5.20768242667781	5.00065121703211
1.81119999999982	5.93596329707347	5.20776050036083	5.00065132647221
1.81129999999982	5.93602756797352	5.2078386058989	5.00065143593009
1.81139999999982	5.93609184013912	5.2079167433024	5.00065154540575
1.81149999999982	5.93615611357029	5.20799491258174	5.00065165489921
1.81159999999982	5.93622038826709	5.2080731137473	5.00065176441045
1.81169999999982	5.93628466422956	5.20815134680945	5.00065187393948
1.81179999999982	5.93634894145773	5.20822961177859	5.00065198348632
1.81189999999982	5.93641321995164	5.20830790866508	5.00065209305096
1.81199999999982	5.93647749971134	5.2083862374793	5.00065220263341
1.81209999999982	5.93654178073687	5.20846459823163	5.00065231223366
1.81219999999982	5.93660606302826	5.20854299093244	5.00065242185173
1.81229999999982	5.93667034658556	5.20862141559209	5.00065253148761
1.81239999999982	5.9367346314088	5.20869987222095	5.00065264114132
1.81249999999982	5.93679891749803	5.20877836082938	5.00065275081286
1.81259999999982	5.93686320485328	5.20885688142774	5.00065286050222
1.81269999999982	5.9369274934746	5.20893543402638	5.00065297020941
1.81279999999982	5.93699178336203	5.20901401863566	5.00065307993445
1.81289999999982	5.9370560745156	5.20909263526594	5.00065318967732
1.81299999999982	5.93712036693536	5.20917128392754	5.00065329943803
1.81309999999982	5.93718466062135	5.20924996463084	5.0006534092166
1.81319999999982	5.9372489555736	5.20932867738616	5.00065351901301
1.81329999999982	5.93731325179217	5.20940742220384	5.00065362882728
1.81339999999982	5.93737754927708	5.20948619909422	5.00065373865941
1.81349999999982	5.93744184802837	5.20956500806764	5.0006538485094
1.81359999999982	5.9375061480461	5.20964384913444	5.00065395837726
1.81369999999982	5.93757044933029	5.20972272230492	5.00065406826298
1.81379999999982	5.937634751881	5.20980162758943	5.00065417816659
1.81389999999982	5.93769905569825	5.20988056499827	5.00065428808806
1.81399999999982	5.93776336078209	5.20995953454178	5.00065439802743
1.81409999999982	5.93782766713256	5.21003853623027	5.00065450798467
1.81419999999982	5.93789197474969	5.21011757007405	5.0006546179598
1.81429999999982	5.93795628363354	5.21019663608344	5.00065472795283
1.81439999999982	5.93802059378414	5.21027573426873	5.00065483796376
1.81449999999982	5.93808490520153	5.21035486464025	5.00065494799258
1.81459999999982	5.93814921788574	5.21043402720828	5.00065505803931
1.81469999999982	5.93821353183683	5.21051322198313	5.00065516810394
1.81479999999982	5.93827784705483	5.21059244897509	5.00065527818649
1.81489999999982	5.93834216353978	5.21067170819446	5.00065538828696
1.81499999999982	5.93840648129172	5.21075099965153	5.00065549840534
1.81509999999982	5.93847080031069	5.21083032335658	5.00065560854164
1.81519999999982	5.93853512059673	5.2109096793199	5.00065571869587
1.81529999999982	5.93859944214988	5.21098906755177	5.00065582886803
1.81539999999982	5.93866376497018	5.21106848806246	5.00065593905813
1.81549999999982	5.93872808905768	5.21114794086225	5.00065604926616
1.81559999999982	5.93879241441241	5.21122742596142	5.00065615949214
1.81569999999982	5.93885674103441	5.21130694337023	5.00065626973606
1.81579999999982	5.93892106892372	5.21138649309895	5.00065637999793
1.81589999999982	5.93898539808038	5.21146607515783	5.00065649027775
1.81599999999982	5.93904972850444	5.21154568955715	5.00065660057553
1.81609999999982	5.93911406019593	5.21162533630715	5.00065671089127
1.81619999999982	5.9391783931549	5.21170501541808	5.00065682122498
1.81629999999982	5.93924272738137	5.21178472690021	5.00065693157665
1.81639999999982	5.9393070628754	5.21186447076377	5.0006570419463
1.81649999999982	5.93937139963703	5.21194424701901	5.00065715233392
1.81659999999982	5.93943573766629	5.21202405567617	5.00065726273952
1.81669999999982	5.93950007696322	5.21210389674549	5.0006573731631
1.81679999999982	5.93956441752786	5.21218377023719	5.00065748360467
1.81689999999982	5.93962875936027	5.21226367616151	5.00065759406424
1.81699999999982	5.93969310246046	5.21234361452868	5.00065770454179
1.81709999999982	5.93975744682849	5.21242358534893	5.00065781503735
1.81719999999982	5.9398217924644	5.21250358863247	5.00065792555091
1.81729999999982	5.93988613936822	5.21258362438951	5.00065803608247
1.81739999999982	5.93995048753999	5.21266369263029	5.00065814663204
1.81749999999982	5.94001483697977	5.212743793365	5.00065825719963
1.81759999999982	5.94007918768757	5.21282392660385	5.00065836778524
1.81769999999982	5.94014353966346	5.21290409235705	5.00065847838887
1.81779999999982	5.94020789290746	5.21298429063481	5.00065858901052
1.81789999999982	5.94027224741962	5.21306452144732	5.0006586996502
1.81799999999982	5.94033660319997	5.21314478480476	5.00065881030791
1.81809999999982	5.94040096024856	5.21322508071734	5.00065892098366
1.81819999999982	5.94046531856543	5.21330540919524	5.00065903167745
1.81829999999982	5.94052967815061	5.21338577024864	5.00065914238929
1.81839999999982	5.94059403900415	5.21346616388774	5.00065925311917
1.81849999999982	5.9406584011261	5.2135465901227	5.0006593638671
1.81859999999982	5.94072276451647	5.2136270489637	5.0006594746331
1.81869999999982	5.94078712917533	5.21370754042091	5.00065958541714
1.81879999999982	5.9408514951027	5.2137880645045	5.00065969621926
1.81889999999982	5.94091586229863	5.21386862122463	5.00065980703944
1.81899999999982	5.94098023076317	5.21394921059147	5.00065991787769
1.81909999999982	5.94104460049634	5.21402983261516	5.00066002873401
1.81919999999982	5.94110897149819	5.21411048730586	5.00066013960842
1.81929999999982	5.94117334376875	5.21419117467373	5.0006602505009
1.81939999999982	5.94123771730808	5.2142718947289	5.00066036141147
1.81949999999982	5.94130209211621	5.21435264748152	5.00066047234013
1.81959999999982	5.94136646819318	5.21443343294174	5.00066058328689
1.81969999999982	5.94143084553903	5.21451425111968	5.00066069425174
1.81979999999982	5.94149522415379	5.21459510202549	5.0006608052347
1.81989999999982	5.94155960403752	5.21467598566928	5.00066091623576
1.81999999999982	5.94162398519025	5.21475690206118	5.00066102725493
1.82009999999982	5.94168836761202	5.21483785121132	5.00066113829221
1.82019999999982	5.94175275130287	5.21491883312981	5.00066124934761
1.82029999999982	5.94181713626285	5.21499984782676	5.00066136042113
1.82039999999982	5.94188152249198	5.2150808953123	5.00066147151277
1.82049999999982	5.94194590999032	5.21516197559652	5.00066158262254
1.82059999999982	5.94201029875789	5.21524308868952	5.00066169375045
1.82069999999982	5.94207468879475	5.21532423460142	5.00066180489648
1.82079999999982	5.94213908010094	5.2154054133423	5.00066191606066
1.82089999999982	5.94220347267648	5.21548662492225	5.00066202724298
1.82099999999982	5.94226786652143	5.21556786935138	5.00066213844345
1.82109999999982	5.94233226163582	5.21564914663975	5.00066224966207
1.82119999999982	5.94239665801969	5.21573045679745	5.00066236089885
1.82129999999982	5.94246105567309	5.21581179983457	5.00066247215378
1.82139999999982	5.94252545459605	5.21589317576117	5.00066258342688
1.82149999999982	5.94258985478861	5.21597458458732	5.00066269471814
1.82159999999982	5.94265425625082	5.21605602632309	5.00066280602757
1.82169999999982	5.94271865898271	5.21613750097854	5.00066291735518
1.82179999999982	5.94278306298433	5.21621900856373	5.00066302870097
1.82189999999982	5.94284746825571	5.21630054908872	5.00066314006494
1.82199999999982	5.9429118747969	5.21638212256356	5.00066325144709
1.82209999999982	5.94297628260793	5.21646372899829	5.00066336284743
1.82219999999982	5.94304069168884	5.21654536840296	5.00066347426597
1.82229999999982	5.94310510203968	5.2166270407876	5.0006635857027
1.82239999999982	5.94316951366049	5.21670874616226	5.00066369715764
1.82249999999982	5.9432339265513	5.21679048453696	5.00066380863077
1.82259999999982	5.94329834071216	5.21687225592174	5.00066392012212
1.82269999999982	5.9433627561431	5.21695406032662	5.00066403163169
1.82279999999982	5.94342717284417	5.2170358977616	5.00066414315946
1.82289999999982	5.94349159081541	5.21711776823673	5.00066425470546
1.82299999999982	5.94355601005686	5.21719967176199	5.00066436626968
1.82309999999982	5.94362043056855	5.21728160834741	5.00066447785213
1.82319999999982	5.94368485235053	5.21736357800299	5.00066458945282
1.82329999999982	5.94374927540283	5.21744558073873	5.00066470107173
1.82339999999982	5.94381369972551	5.21752761656462	5.00066481270889
1.82349999999982	5.94387812531859	5.21760968549066	5.00066492436429
1.82359999999982	5.94394255218212	5.21769178752684	5.00066503603794
1.82369999999982	5.94400698031614	5.21777392268314	5.00066514772984
1.82379999999982	5.94407140972068	5.21785609096954	5.00066525943999
1.82389999999982	5.9441358403958	5.21793829239602	5.0006653711684
1.82399999999982	5.94420027234152	5.21802052697254	5.00066548291508
1.82409999999982	5.94426470555789	5.21810279470908	5.00066559468002
1.82419999999982	5.94432914004496	5.2181850956156	5.00066570646323
1.82429999999982	5.94439357580275	5.21826742970207	5.00066581826472
1.82439999999982	5.94445801283131	5.21834979697843	5.00066593008449
1.82449999999982	5.94452245113068	5.21843219745463	5.00066604192253
1.82459999999982	5.9445868907009	5.21851463114064	5.00066615377887
1.82469999999982	5.94465133154201	5.21859709804639	5.00066626565349
1.82479999999982	5.94471577365406	5.21867959818181	5.00066637754641
1.82489999999982	5.94478021703707	5.21876213155685	5.00066648945762
1.82499999999982	5.94484466169109	5.21884469818144	5.00066660138714
1.82509999999982	5.94490910761617	5.21892729806549	5.00066671333496
1.82519999999982	5.94497355481234	5.21900993121895	5.00066682530109
1.82529999999982	5.94503800327963	5.21909259765172	5.00066693728554
1.82539999999982	5.94510245301811	5.21917529737371	5.0006670492883
1.82549999999982	5.94516690402779	5.21925803039484	5.00066716130938
1.82559999999982	5.94523135630872	5.21934079672502	5.00066727334879
1.82569999999982	5.94529580986095	5.21942359637414	5.00066738540652
1.82579999999982	5.94536026468451	5.2195064293521	5.00066749748259
1.82589999999982	5.94542472077944	5.2195892956688	5.00066760957699
1.82599999999982	5.94548917814579	5.21967219533412	5.00066772168974
1.82609999999982	5.94555363678358	5.21975512835795	5.00066783382083
1.82619999999982	5.94561809669288	5.21983809475016	5.00066794597026
1.82629999999982	5.9456825578737	5.21992109452064	5.00066805813805
1.82639999999982	5.9457470203261	5.22000412767925	5.0006681703242
1.82649999999982	5.94581148405011	5.22008719423586	5.0006682825287
1.82659999999982	5.94587594904578	5.22017029420034	5.00066839475157
1.82669999999982	5.94594041531315	5.22025342758254	5.0006685069928
1.82679999999982	5.94600488285224	5.22033659439231	5.00066861925241
1.82689999999982	5.94606935166312	5.22041979463951	5.00066873153039
1.82699999999982	5.9461338217458	5.22050302833398	5.00066884382675
1.82709999999982	5.94619829310035	5.22058629548555	5.0006689561415
1.82719999999982	5.94626276572679	5.22066959610406	5.00066906847463
1.82729999999982	5.94632723962516	5.22075293019936	5.00066918082615
1.82739999999982	5.94639171479551	5.22083629778126	5.00066929319607
1.82749999999982	5.94645619123788	5.22091969885958	5.00066940558438
1.82759999999982	5.9465206689523	5.22100313344415	5.0006695179911
1.82769999999982	5.94658514793882	5.22108660154478	5.00066963041623
1.82779999999982	5.94664962819748	5.22117010317128	5.00066974285977
1.82789999999982	5.94671410972831	5.22125363833344	5.00066985532172
1.82799999999982	5.94677859253136	5.22133720704108	5.00066996780208
1.82809999999982	5.94684307660667	5.22142080930398	5.00067008030087
1.82819999999982	5.94690756195428	5.22150444513195	5.00067019281809
1.82829999999982	5.94697204857423	5.22158811453475	5.00067030535373
1.82839999999982	5.94703653646655	5.22167181752218	5.00067041790781
1.82849999999982	5.94710102563129	5.221755554104	5.00067053048033
1.82859999999982	5.94716551606849	5.22183932429	5.00067064307129
1.82869999999982	5.94723000777819	5.22192312808994	5.00067075568069
1.82879999999982	5.94729450076042	5.22200696551359	5.00067086830854
1.82889999999982	5.94735899501524	5.2220908365707	5.00067098095485
1.82899999999982	5.94742349054268	5.22217474127103	5.00067109361961
1.82909999999981	5.94748798734277	5.22225867962432	5.00067120630284
1.82919999999981	5.94755248541557	5.22234265164031	5.00067131900453
1.82929999999981	5.9476169847611	5.22242665732876	5.00067143172469
1.82939999999981	5.94768148537942	5.2225106966994	5.00067154446333
1.82949999999981	5.94774598727056	5.22259476976195	5.00067165722044
1.82959999999981	5.94781049043455	5.22267887652613	5.00067176999603
1.82969999999981	5.94787499487145	5.22276301700168	5.0006718827901
1.82979999999981	5.94793950058129	5.2228471911983	5.00067199560267
1.82989999999981	5.94800400756411	5.2229313991257	5.00067210843373
1.82999999999981	5.94806851581996	5.2230156407936	5.00067222128328
1.83009999999981	5.94813302534886	5.22309991621169	5.00067233415133
1.83019999999981	5.94819753615087	5.22318422538968	5.00067244703789
1.83029999999981	5.94826204822602	5.22326856833724	5.00067255994296
1.83039999999981	5.94832656157435	5.22335294506408	5.00067267286654
1.83049999999981	5.9483910761959	5.22343735557986	5.00067278580863
1.83059999999981	5.94845559209072	5.22352179989427	5.00067289876925
1.83069999999981	5.94852010925884	5.22360627801698	5.00067301174839
1.83079999999981	5.94858462770031	5.22369078995766	5.00067312474605
1.83089999999981	5.94864914741515	5.22377533572596	5.00067323776225
1.83099999999981	5.94871366840342	5.22385991533156	5.00067335079699
1.83109999999981	5.94877819066516	5.22394452878409	5.00067346385026
1.83119999999981	5.9488427142004	5.22402917609321	5.00067357692208
1.83129999999981	5.94890723900918	5.22411385726856	5.00067369001245
1.83139999999981	5.94897176509155	5.22419857231977	5.00067380312137
1.83149999999981	5.94903629244755	5.22428332125649	5.00067391624884
1.83159999999981	5.9491008210772	5.22436810408833	5.00067402939487
1.83169999999981	5.94916535098057	5.22445292082492	5.00067414255947
1.83179999999981	5.94922988215768	5.22453777147587	5.00067425574264
1.83189999999981	5.94929441460857	5.2246226560508	5.00067436894437
1.83199999999981	5.94935894833329	5.22470757455932	5.00067448216468
1.83209999999981	5.94942348333188	5.22479252701103	5.00067459540357
1.83219999999981	5.94948801960438	5.22487751341552	5.00067470866104
1.83229999999981	5.94955255715082	5.22496253378238	5.0006748219371
1.83239999999981	5.94961709597124	5.22504758812121	5.00067493523175
1.83249999999981	5.9496816360657	5.22513267644159	5.000675048545
1.83259999999981	5.94974617743422	5.22521779875309	5.00067516187684
1.83269999999981	5.94981072007685	5.22530295506528	5.00067527522729
1.83279999999981	5.94987526399363	5.22538814538773	5.00067538859635
1.83289999999981	5.94993980918459	5.22547336973	5.00067550198401
1.83299999999981	5.95000435564979	5.22555862810165	5.00067561539029
1.83309999999981	5.95006890338925	5.22564392051223	5.00067572881519
1.83319999999981	5.95013345240302	5.22572924697128	5.00067584225872
1.83329999999981	5.95019800269114	5.22581460748834	5.00067595572087
1.83339999999981	5.95026255425365	5.22590000207296	5.00067606920165
1.83349999999981	5.95032710709059	5.22598543073465	5.00067618270106
1.83359999999981	5.950391661202	5.22607089348294	5.00067629621911
1.83369999999981	5.95045621658792	5.22615639032736	5.00067640975581
1.83379999999981	5.95052077324839	5.22624192127741	5.00067652331115
1.83389999999981	5.95058533118345	5.22632748634261	5.00067663688514
1.83399999999981	5.95064989039314	5.22641308553245	5.00067675047779
1.83409999999981	5.9507144508775	5.22649871885644	5.00067686408909
1.83419999999981	5.95077901263657	5.22658438632407	5.00067697771906
1.83429999999981	5.95084357567039	5.22667008794483	5.00067709136769
1.83439999999981	5.950908139979	5.22675582372819	5.000677205035
1.83449999999981	5.95097270556245	5.22684159368364	5.00067731872098
1.83459999999981	5.95103727242076	5.22692739782064	5.00067743242563
1.83469999999981	5.95110184055399	5.22701323614866	5.00067754614897
1.83479999999981	5.95116640996217	5.22709910867716	5.000677659891
1.83489999999981	5.95123098064535	5.2271850154156	5.00067777365172
1.83499999999981	5.95129555260355	5.22727095637342	5.00067788743113
1.83509999999981	5.95136012583683	5.22735693156007	5.00067800122923
1.83519999999981	5.95142470034523	5.22744294098499	5.00067811504604
1.83529999999981	5.95148927612877	5.2275289846576	5.00067822888156
1.83539999999981	5.95155385318751	5.22761506258734	5.00067834273578
1.83549999999981	5.95161843152149	5.22770117478363	5.00067845660872
1.83559999999981	5.95168301113073	5.22778732125589	5.00067857050038
1.83569999999981	5.9517475920153	5.22787350201352	5.00067868441077
1.83579999999981	5.95181217417521	5.22795971706594	5.00067879833987
