t	wld	wld	wld
0.0111	9.88502817593992E-07	9.92174478124095E-07	9.92178110492282E-07
0.0112	1.01025845263453E-06	1.01402267321536E-06	1.01402639651188E-06
0.0113	1.03229241657537E-06	1.03615094555855E-06	1.03615476149193E-06
0.0114	1.05460577199144E-06	1.05856037919096E-06	1.05856428949172E-06
0.0115	1.0771995767533E-06	1.08125205354592E-06	1.08125605996497E-06
0.0116	1.10007488409909E-06	1.10422704352218E-06	1.1042311478317E-06
0.0117	1.12323274270111E-06	1.12748641955261E-06	1.12749062354658E-06
0.0118	1.14667419673417E-06	1.15103124767049E-06	1.15103555316419E-06
0.0119	1.17040028593969E-06	1.17486258957666E-06	1.17486699840627E-06
0.012	1.19441204569136E-06	1.1989815027011E-06	1.19898601672542E-06
0.0121	1.21871050705646E-06	1.22338904026718E-06	1.22339366136612E-06
0.0122	1.2432966968578E-06	1.24808625135224E-06	1.24809098142737E-06
0.0123	1.26817163773209E-06	1.2730741809474E-06	1.27307902192265E-06
0.0124	1.29333634819052E-06	1.29835387001524E-06	1.29835882383654E-06
0.0125	1.31879184267455E-06	1.32392635554836E-06	1.32393142418367E-06
0.0126	1.34453913161136E-06	1.34979267062479E-06	1.34979785606475E-06
0.0127	1.37057922147064E-06	1.3759538444626E-06	1.37595914871942E-06
0.0128	1.39691311481533E-06	1.40241090247379E-06	1.40241632758189E-06
0.0129	1.42354181035639E-06	1.42916486631574E-06	1.4291704143333E-06
0.013	1.45046630300315E-06	1.45621675394431E-06	1.45622242695132E-06
0.0131	1.47768758391398E-06	1.48356757966337E-06	1.48357337976233E-06
0.0132	1.50520664054531E-06	1.51121835417395E-06	1.51122428349079E-06
0.0133	1.53302445669924E-06	1.53917008462224E-06	1.53917614530552E-06
0.0134	1.56114201257162E-06	1.56742377464793E-06	1.56742996886904E-06
0.0135	1.58956028479735E-06	1.59598042443004E-06	1.59598675438417E-06
0.0136	1.61828024649749E-06	1.62484103073256E-06	1.62484749863711E-06
0.0137	1.64730286732126E-06	1.65400658694792E-06	1.65401319504498E-06
0.0138	1.67662911349154E-06	1.68347808314257E-06	1.68348483369649E-06
0.0139	1.70625994784693E-06	1.71325650609788E-06	1.71326340139726E-06
0.014	1.73619632988275E-06	1.743342839354E-06	1.74334988171153E-06
0.0141	1.76643921579322E-06	1.77373806325025E-06	1.77374525500138E-06
0.0142	1.79698955851048E-06	1.80444315496539E-06	1.80445049846924E-06
0.0143	1.82784830774591E-06	1.83545908855676E-06	1.83546658619753E-06
0.0144	1.85901641002658E-06	1.86678683500049E-06	1.86679448918549E-06
0.0145	1.89049480873473E-06	1.89842736222824E-06	1.89843517538946E-06
0.0146	1.92227748295175E-06	1.93038163516701E-06	1.93038960976034E-06
0.0147	1.94953857138847E-06	1.96265061577209E-06	1.96265875427848E-06
0.0148	1.9819283570964E-06	1.99523526306785E-06	1.99524356799137E-06
0.0149	2.01463266636368E-06	2.02813653317926E-06	2.02814500704994E-06
0.015	2.0476524354187E-06	2.06135537936805E-06	2.06136402474023E-06
0.0151	2.08098859757838E-06	2.09489274655231E-06	2.09490157151612E-06
0.0152	2.11464208328099E-06	2.12874402586221E-06	2.12875858948295E-06
0.0153	2.14861382011873E-06	2.16292126381742E-06	2.16293603464434E-06
0.0154	2.18290473287024E-06	2.19741986346866E-06	2.19743484363212E-06
0.0155	2.21751574353264E-06	2.23224076427316E-06	2.23225595592045E-06
0.0156	2.25244777135143E-06	2.26738490301977E-06	2.26740030831554E-06
0.0157	2.28770173285291E-06	2.30285321386406E-06	2.30286883498948E-06
0.0158	2.32327854187234E-06	2.33864662835421E-06	2.33866246750799E-06
0.0159	2.3591791095824E-06	2.37476607546255E-06	2.37478213485995E-06
0.016	2.39540434452519E-06	2.41121248161565E-06	2.41122876348956E-06
0.0161	2.43195515263822E-06	2.44798677072113E-06	2.44800327732125E-06
0.0162	2.46883243728308E-06	2.48508986419785E-06	2.48510659779164E-06
0.0163	2.50603709927131E-06	2.52252268100178E-06	2.52253964387364E-06
0.0164	2.54357003689479E-06	2.56028613765533E-06	2.56030333210759E-06
0.0165	2.58143214594897E-06	2.59838114827209E-06	2.59839857662439E-06
0.0166	2.6196243197603E-06	2.63680862458449E-06	2.63682628917522E-06
0.0167	2.6581474492115E-06	2.67556947597059E-06	2.67558737915562E-06
0.0168	2.69700242276635E-06	2.71466460947767E-06	2.71468275363008E-06
0.0169	2.7361901264959E-06	2.75409492984966E-06	2.75411331736104E-06
0.017	2.77571144410015E-06	2.79386133954972E-06	2.79387997282896E-06
0.0171	2.81556725693519E-06	2.83396473878665E-06	2.83398362026119E-06
0.0172	2.85575844403458E-06	2.87440602553575E-06	2.87442515765182E-06
0.0173	2.89628588213266E-06	2.91518609556782E-06	2.91520548078936E-06
0.0174	2.9371504456884E-06	2.95630584246619E-06	2.95632548327577E-06
0.0175	2.97835300690574E-06	2.99776615765456E-06	2.99778605655378E-06
0.0175999999999999	3.01989443575905E-06	3.03956793041671E-06	3.03958808992601E-06
0.0176999999999999	3.06177560001036E-06	3.0817120479205E-06	3.08173247057755E-06
0.0177999999999999	3.10399736523425E-06	3.12419939523704E-06	3.12422008360048E-06
0.0178999999999999	3.14656059483778E-06	3.16703085536708E-06	3.16705181201184E-06
0.0179999999999999	3.18946615008105E-06	3.21020730925596E-06	3.21022853677826E-06
0.0180999999999999	3.23271489009681E-06	3.25372963581998E-06	3.25375113683338E-06
0.0181999999999999	3.2763076719124E-06	3.29759871196364E-06	3.29762048910221E-06
0.0182999999999999	3.32024535046675E-06	3.34181541260111E-06	3.34183746851758E-06
0.0183999999999999	3.36452877863144E-06	3.38638061067605E-06	3.38640294804374E-06
0.0184999999999999	3.40915880723039E-06	3.43129517718244E-06	3.43131779869237E-06
0.0185999999999999	3.45413628505729E-06	3.47655998118207E-06	3.47658288954621E-06
0.0186999999999999	3.49946205889547E-06	3.52217588982445E-06	3.52219908777343E-06
0.0187999999999999	3.54513697353286E-06	3.56814376836556E-06	3.56816725865146E-06
0.0188999999999999	3.59116187178432E-06	3.61446448018801E-06	3.61448826558172E-06
0.0189999999999999	3.63753759450723E-06	3.66113888681558E-06	3.66116297010832E-06
0.0190999999999999	3.68426498061808E-06	3.70816784793584E-06	3.70819223193915E-06
0.0191999999999999	3.73134486711154E-06	3.75555222141487E-06	3.75557690895936E-06
0.0192999999999999	3.77877808907534E-06	3.80329286331658E-06	3.80331785725357E-06
0.0193999999999999	3.8265654797069E-06	3.85139062791713E-06	3.85141593111839E-06
0.0194999999999999	3.87470787033233E-06	3.89984636772495E-06	3.89987198308426E-06
0.0195999999999999	3.92320609041998E-06	3.94866093349798E-06	3.94868686392727E-06
0.0196999999999999	3.97206096759662E-06	3.99783517425633E-06	3.99786142269114E-06
0.0197999999999999	4.02127332766405E-06	4.04736993730401E-06	4.04739650669818E-06
0.0198999999999999	4.07084399461387E-06	4.09726606824077E-06	4.09729296157064E-06
0.0199999999999999	4.12077379064259E-06	4.14752441097982E-06	4.14755163124142E-06
0.0200999999999999	4.17106353616622E-06	4.19814580776322E-06	4.19817335797516E-06
0.0201999999999999	4.22171404983575E-06	4.24913109917741E-06	4.24915898237858E-06
0.0202999999999999	4.27272614855132E-06	4.3004811241686E-06	4.30050934342039E-06
0.0203999999999999	4.32410064747679E-06	4.35219672005814E-06	4.35222527844361E-06
0.0204999999999999	4.37583836005401E-06	4.40427872255675E-06	4.40430762317925E-06
0.0205999999999999	4.42794009801532E-06	4.45672796577966E-06	4.45675721176578E-06
0.0206999999999999	4.48040667139868E-06	4.50954528226123E-06	4.50957487675783E-06
0.0207999999999999	4.5332388885614E-06	4.5627315029691E-06	4.56276144914657E-06
0.0208999999999999	4.58643755619058E-06	4.6162874573181E-06	4.61631775836723E-06
0.0209999999999999	4.64000347931956E-06	4.67021397318448E-06	4.67024463232001E-06
0.0210999999999999	4.69393746133885E-06	4.72451187691991E-06	4.72454289737715E-06
0.0211999999999999	4.74824030400925E-06	4.77918199336445E-06	4.77921337840245E-06
0.0212999999999999	4.80291280747494E-06	4.83422514585925E-06	4.83425689875941E-06
0.0213999999999999	4.85795577027621E-06	4.88964215626329E-06	4.88967428032999E-06
0.0214999999999999	4.91336998936041E-06	4.94543384496164E-06	4.94546634352153E-06
0.0215999999999999	4.96915626009282E-06	5.00160103088333E-06	5.001633907286E-06
0.0216999999999999	5.02531537627229E-06	5.05814453150905E-06	5.05817778912681E-06
0.0217999999999999	5.0818481301393E-06	5.11506516288737E-06	5.11509880511706E-06
0.0218999999999999	5.13875531238862E-06	5.17236373964624E-06	5.17239776990642E-06
0.0219999999999999	5.19603771218115E-06	5.23004107500519E-06	5.2300754967389E-06
0.0220999999999999	5.25369611715435E-06	5.28809798078608E-06	5.28813279745988E-06
0.0221999999999999	5.31173131343333E-06	5.34653526742781E-06	5.34657048253278E-06
0.0222999999999999	5.37014408564159E-06	5.40535374399668E-06	5.40538936104621E-06
0.0223999999999999	5.42893521691204E-06	5.46455421819819E-06	5.4645902407309E-06
0.0224999999999999	5.48810548889915E-06	5.52413749638914E-06	5.52417392796541E-06
0.0225999999999999	5.54765568178466E-06	5.58410438358666E-06	5.5841412277942E-06
0.0226999999999999	5.60758657429294E-06	5.64445568348282E-06	5.64449294393152E-06
0.0227999999999999	5.66789894369769E-06	5.70519219845479E-06	5.70522987878012E-06
0.0228999999999999	5.72859356583248E-06	5.76631472957327E-06	5.766352833435E-06
0.0229999999999999	5.78967121510344E-06	5.82782407661782E-06	5.82786260770164E-06
0.0230999999999999	5.85113266449282E-06	5.88972103808488E-06	5.88976000009906E-06
0.0231999999999999	5.91297868557541E-06	5.95200641119742E-06	5.95204580787805E-06
0.0232999999999999	5.97521004852414E-06	6.01468099191868E-06	6.01472082702486E-06
0.0233999999999999	6.03782752211875E-06	6.0777455749605E-06	6.0777858522778E-06
0.0234999999999999	6.10083187375737E-06	6.14120095379284E-06	6.14124167713143E-06
0.0235999999999999	6.16422386946158E-06	6.20504792065596E-06	6.20508909385297E-06
0.0236999999999999	6.22800427389165E-06	6.26928726657012E-06	6.26932889348566E-06
0.0237999999999999	6.29217385034861E-06	6.33391978134276E-06	6.33396186586598E-06
0.0238999999999999	6.35673336078662E-06	6.39894625358081E-06	6.39898879962574E-06
0.0239999999999999	6.42168356581981E-06	6.46436747070153E-06	6.46441048220957E-06
0.0240999999999999	6.48702522473127E-06	6.53018421894072E-06	6.53022769987707E-06
0.0241999999999999	6.55275909548229E-06	6.59639728336031E-06	6.59644123771909E-06
0.0242999999999999	6.61888593471946E-06	6.66300744785928E-06	6.66305187966097E-06
0.0243999999999999	6.6854064977831E-06	6.73001549518555E-06	6.7300604084776E-06
0.0244999999999999	6.75232153871117E-06	6.79742220694227E-06	6.79746760579678E-06
0.0245999999999999	6.8196318102564E-06	6.86522836359569E-06	6.86527425211456E-06
0.0246999999999999	6.88733806388206E-06	6.93343474448625E-06	6.93348112679716E-06
0.0247999999999999	6.95544104978113E-06	7.00204212783817E-06	7.00208900809602E-06
0.0248999999999999	7.02394151687454E-06	7.07105129076592E-06	7.07109867315495E-06
0.0249999999999999	7.09284021282309E-06	7.14046300928391E-06	7.14051089801533E-06
0.0250999999999999	7.16213788403316E-06	7.21027805831693E-06	7.21032645763075E-06
0.0251999999999999	7.23183527566449E-06	7.28049721170514E-06	7.28054612586803E-06
0.0252999999999999	7.30193313163874E-06	7.35112124221472E-06	7.35117067552419E-06
0.0253999999999999	7.37243219464323E-06	7.42215092154711E-06	7.42220087832606E-06
0.0254999999999999	7.44333320613942E-06	7.4935870203445E-06	7.49363750494663E-06
0.0255999999999999	7.51463690636868E-06	7.56543030819905E-06	7.56548132500575E-06
0.0256999999999999	7.58634403436004E-06	7.63768155366312E-06	7.63773310708504E-06
0.0257999999999999	7.65845532793549E-06	7.71034152425387E-06	7.71039361872973E-06
0.0258999999999999	7.73097152371871E-06	7.78341098646235E-06	7.78346362646048E-06
0.0259999999999999	7.80389335713901E-06	7.8568907057617E-06	7.85694389578188E-06
0.0260999999999999	7.87722156243837E-06	7.93078144661488E-06	7.93083519118553E-06
0.0261999999999999	7.95095687267598E-06	8.00508397248396E-06	8.0051382761633E-06
0.0262999999999999	8.0251000197375E-06	8.07979904583423E-06	8.07985391320892E-06
0.0263999999999999	8.09965173434034E-06	8.15492742814112E-06	8.15498286383252E-06
0.0264999999999999	8.17461274603444E-06	8.23046987990432E-06	8.23052588856009E-06
0.0265999999999999	8.24998378321592E-06	8.3064271606482E-06	8.30648374694896E-06
0.0266999999999999	8.32576557312714E-06	8.38280002893176E-06	8.38285719758722E-06
0.0267999999999999	8.40195884186213E-06	8.45958924235533E-06	8.45964699810644E-06
0.0268999999999999	8.47856431437756E-06	8.53679555757072E-06	8.53685390518939E-06
0.0269999999999999	8.5555827144899E-06	8.61441973028066E-06	8.6144786745702E-06
0.0270999999999999	8.63301476488981E-06	8.69246251525304E-06	8.69252206105032E-06
0.0271999999999999	8.71086118713946E-06	8.77092466632517E-06	8.77098481849701E-06
0.0272999999999999	8.7891227016812E-06	8.84980693641091E-06	8.84986769985789E-06
0.0273999999999999	8.8678000278439E-06	8.92911007750746E-06	8.92917145716005E-06
0.0274999999999999	8.94689388384722E-06	9.00883484070172E-06	9.00889684152281E-06
0.0275999999999999	9.02640498680336E-06	9.08898197617725E-06	9.089044603164E-06
0.0276999999999999	9.10633405272428E-06	9.16955223322035E-06	9.16961549140083E-06
0.0277999999999999	9.18668179652766E-06	9.25054636022571E-06	9.25061025466424E-06
0.0278999999999999	9.26744893203883E-06	9.33196510470739E-06	9.3320296404974E-06
0.0279999999999999	9.34863617199742E-06	9.41380921329819E-06	9.41387439556797E-06
0.0280999999999999	9.43024422806143E-06	9.49607943176134E-06	9.49614526567459E-06
0.0281999999999999	9.51227381081277E-06	9.57877650499562E-06	9.57884299574723E-06
0.0282999999999999	9.59472562975544E-06	9.66190117703818E-06	9.66196832986108E-06
0.0283999999999999	9.67760039332992E-06	9.74545419107615E-06	9.74552201123495E-06
0.0284999999999999	9.76089880891005E-06	9.82943628945008E-06	9.82950478224268E-06
0.0285999999999999	9.84462158280892E-06	9.91384821365942E-06	9.91391738442055E-06
0.0286999999999999	9.92876942028142E-06	9.99869070436949E-06	9.99876055846575E-06
0.0287999999999999	1.00133430255323E-05	1.00839645014144E-05	1.0084035044251E-05
0.0288999999999999	1.00983431017171E-05	1.01696703438056E-05	1.01697415808227E-05
0.0289999999999999	1.01837703509447E-05	1.02558089697417E-05	1.02558809064118E-05
0.0290999999999999	1.02696254742851E-05	1.03423811166034E-05	1.03424537584406E-05
0.0291999999999999	1.03559091717698E-05	1.04293875209725E-05	1.04294608735215E-05
0.0292999999999999	1.04426221423969E-05	1.05168289186262E-05	1.05169029874717E-05
0.0293999999999999	1.05297650841342E-05	1.0604706044547E-05	1.06047808353093E-05
0.0294999999999999	1.06173386939215E-05	1.06930196329313E-05	1.06930951512662E-05
0.0295999999999999	1.07053436676773E-05	1.07817704171917E-05	1.07818466687931E-05
0.0296999999999999	1.07937807002975E-05	1.08709591299603E-05	1.08710361205584E-05
0.0297999999999999	1.08826504856641E-05	1.09605865030971E-05	1.09606642384605E-05
0.0298999999999999	1.09719537166417E-05	1.1050653267697E-05	1.10507317536329E-05
0.0299999999999999	1.106169108509E-05	1.11411601540901E-05	1.11412393964426E-05
0.0300999999999999	1.11518632818554E-05	1.12321078918522E-05	1.12321878965046E-05
0.0301999999999999	1.12424709967816E-05	1.13234972098059E-05	1.1323577982678E-05
0.0302999999999999	1.13335149187127E-05	1.14153288360262E-05	1.14154103830784E-05
0.0303999999999999	1.1424995735495E-05	1.15076034978474E-05	1.15076858250813E-05
0.0304999999999999	1.1516914133976E-05	1.16003219218699E-05	1.16004050353226E-05
0.0305999999999999	1.1609270800009E-05	1.16934848339602E-05	1.16935687397092E-05
0.0306999999999999	1.17020664184627E-05	1.17870929592607E-05	1.17871776634238E-05
0.0307999999999999	1.17953016732121E-05	1.18811470221879E-05	1.18812325309236E-05
0.0308999999999999	1.18889772471485E-05	1.19756477464461E-05	1.19757340659512E-05
0.0309999999999999	1.19830938221836E-05	1.20705958550239E-05	1.20706829915412E-05
0.0310999999999999	1.20776520792474E-05	1.21659920702066E-05	1.21660800300154E-05
0.0311999999999999	1.21726526982893E-05	1.22618371135757E-05	1.22619259029965E-05
0.0312999999999999	1.22680963582844E-05	1.2358131706015E-05	1.23582213314128E-05
0.0313999999999999	1.23639837372378E-05	1.24548765677178E-05	1.24549670354945E-05
0.0314999999999999	1.24603155121777E-05	1.25520724181841E-05	1.25521637347863E-05
0.0315999999999999	1.25570923591673E-05	1.26497199762333E-05	1.26498121481523E-05
0.0316999999999999	1.26543149533039E-05	1.27478199600053E-05	1.27479129937727E-05
0.0317999999999999	1.27519839687161E-05	1.28463730869651E-05	1.28464669891556E-05
0.0318999999999999	1.28501000785706E-05	1.29453800739081E-05	1.29454748511391E-05
0.0319999999999999	1.29486639550744E-05	1.30448416369638E-05	1.30449372958987E-05
0.0320999999999999	1.30476762694737E-05	1.31447584916006E-05	1.31448550389438E-05
0.0321999999999999	1.31471376920589E-05	1.32451313526296E-05	1.32452287951293E-05
0.0322999999999999	1.32470488921625E-05	1.33459609342067E-05	1.33460592786604E-05
0.0323999999999999	1.33474105381664E-05	1.34472479498451E-05	1.34473472030893E-05
0.0324999999999999	1.34482232974952E-05	1.35489931124082E-05	1.35490932813262E-05
0.0325999999999999	1.35494878366262E-05	1.36511971341197E-05	1.36512982256451E-05
0.0326999999999999	1.36512048210854E-05	1.37538607265725E-05	1.37539627476787E-05
0.0327999999999999	1.37533749154504E-05	1.3856984600723E-05	1.38570875584312E-05
0.0328999999999999	1.38559987833564E-05	1.39605694669027E-05	1.39606733682796E-05
0.0329999999999999	1.39590770874863E-05	1.40646160348168E-05	1.40647208869801E-05
0.0330999999999999	1.40626104895862E-05	1.41691250135565E-05	1.4169230823665E-05
0.0331999999999999	1.41665996504532E-05	1.42740971115899E-05	1.42742038868532E-05
0.0332999999999999	1.42710452299482E-05	1.43795330367788E-05	1.43796407844534E-05
0.0333999999999999	1.43759478869867E-05	1.44854334963776E-05	1.44855422237695E-05
0.0334999999999999	1.44813082795454E-05	1.4591799197034E-05	1.45919089114964E-05
0.0335999999999999	1.45871270646665E-05	1.46986308447996E-05	1.46987415537322E-05
0.0336999999999999	1.46934048984511E-05	1.48059291451267E-05	1.48060408559804E-05
0.0337999999999999	1.48001424360627E-05	1.49136948028782E-05	1.49138075231541E-05
0.0338999999999999	1.49073403317322E-05	1.50219285223265E-05	1.50220422595738E-05
0.0339999999999999	1.50149992387552E-05	1.51306310071594E-05	1.51307457689784E-05
0.0341	1.51231198094891E-05	1.52398029604866E-05	1.5239918754526E-05
0.0342	1.52317026953614E-05	1.5349445084835E-05	1.53495619188009E-05
0.0343	1.5340748546866E-05	1.54595580821664E-05	1.54596759638084E-05
0.0344	1.54502580135631E-05	1.55701426538649E-05	1.55702615909878E-05
0.0345	1.55602317440818E-05	1.56811995007504E-05	1.56813195012114E-05
0.0346	1.56706703861201E-05	1.57927293230839E-05	1.57928503947901E-05
0.0347	1.57815745864429E-05	1.59047328205634E-05	1.59048549714782E-05
0.0348	1.58929449908866E-05	1.60172106923326E-05	1.60173339304694E-05
0.0349	1.60047822443556E-05	1.61301636369818E-05	1.61302879704087E-05
0.035	1.61170869908246E-05	1.62435923525543E-05	1.6243717789392E-05
0.0351	1.6229859873341E-05	1.63574975365465E-05	1.63576240849709E-05
0.0352	1.63431015340176E-05	1.64718798859144E-05	1.64720075541584E-05
0.0353	1.64568126140423E-05	1.65867400970746E-05	1.6586868893424E-05
0.0354	1.65709937536686E-05	1.67020788659092E-05	1.67022087987045E-05
0.0355	1.6685645592226E-05	1.6817896887769E-05	1.68180279654061E-05
0.0356	1.68007687681087E-05	1.69341948574757E-05	1.69343270884064E-05
0.0357	1.69163639187873E-05	1.70509734693235E-05	1.70511068620614E-05
0.0358	1.70324316807949E-05	1.71682334170903E-05	1.71683679802001E-05
0.0359	1.7148972689742E-05	1.72859753940298E-05	1.72861111361352E-05
0.036	1.72659875803026E-05	1.74042000928796E-05	1.74043370226654E-05
0.0361	1.73834769862246E-05	1.75229082058721E-05	1.75230463320769E-05
0.0362	1.75014415403235E-05	1.76421004247237E-05	1.76422397561472E-05
0.0363	1.76198818744805E-05	1.77617774406485E-05	1.77619179861479E-05
0.0364	1.773879861965E-05	1.78819399443544E-05	1.78820817128519E-05
0.0365	1.78581924058501E-05	1.8002588626053E-05	1.8002731626526E-05
0.0366	1.79780638621689E-05	1.8123724175456E-05	1.81238684169445E-05
0.0367	1.80984136167571E-05	1.82453472817841E-05	1.82454927733876E-05
0.0368	1.82192422968364E-05	1.83674586337649E-05	1.83676053846454E-05
0.0369	1.83405505286916E-05	1.84900589196412E-05	1.8490206939021E-05
0.037	1.84623389376682E-05	1.86131488271683E-05	1.86132981243332E-05
0.0371	1.85846081481834E-05	1.87367290436226E-05	1.87368796279189E-05
0.0372	1.87073587837085E-05	1.88608002557992E-05	1.8860952136641E-05
0.0373	1.88305914667808E-05	1.89853631500165E-05	1.89855163368795E-05
0.0374	1.8954306819E-05	1.91104184121209E-05	1.91105729145452E-05
0.0375	1.90785054610244E-05	1.92359667274881E-05	1.92361225550796E-05
0.0376000000000001	1.92031880125708E-05	1.93620087810298E-05	1.93621659434569E-05
0.0377000000000001	1.93283550924147E-05	1.94885452571904E-05	1.94887037641872E-05
0.0378000000000001	1.94540073183881E-05	1.96155768399526E-05	1.96157367013199E-05
0.0379000000000001	1.95801453073776E-05	1.97431042128363E-05	1.97432654384454E-05
0.0380000000000001	1.97067696753258E-05	1.98711280589133E-05	1.98712906586991E-05
0.0381000000000001	1.98338810372252E-05	1.99996490607974E-05	1.99998130447623E-05
0.0382000000000001	1.99614800071229E-05	2.01286679006525E-05	2.01288332788673E-05
0.0383000000000001	2.00895671981179E-05	2.02581852601948E-05	2.02583520427986E-05
0.0384000000000001	2.02181432223559E-05	2.03882018206951E-05	2.0388370017895E-05
0.0385000000000001	2.03472086910292E-05	2.0518718262978E-05	2.05188878850545E-05
0.0386000000000001	2.04767642143758E-05	2.06497352674318E-05	2.06499063247347E-05
0.0387000000000001	2.06068104016784E-05	2.07812535140082E-05	2.07814260169571E-05
0.0388000000000001	2.07373478612666E-05	2.09132736822229E-05	2.09134476413079E-05
0.0389000000000001	2.08683772005069E-05	2.10457964511577E-05	2.10459718769461E-05
0.0390000000000001	2.09998990258036E-05	2.11788224994669E-05	2.11789994025944E-05
0.0391000000000001	2.11319139426019E-05	2.13123525053786E-05	2.13125308965523E-05
0.0392000000000001	2.12644225553835E-05	2.14463871466938E-05	2.14465670366956E-05
0.0393000000000001	2.13974254676622E-05	2.15809271007937E-05	2.15811085004787E-05
0.0394000000000001	2.15309232819855E-05	2.17159730446374E-05	2.17161559649362E-05
0.0395000000000001	2.16649165999272E-05	2.18515256547674E-05	2.18517101066843E-05
0.0396000000000001	2.17994060220926E-05	2.19875856073144E-05	2.19877716019304E-05
0.0397000000000001	2.19343921481111E-05	2.21241535779979E-05	2.21243411264687E-05
0.0398000000000001	2.206987557664E-05	2.22612302421205E-05	2.2261419355683E-05
0.0399000000000001	2.22058569053515E-05	2.23988162745854E-05	2.23990069645511E-05
0.0400000000000001	2.23423367309462E-05	2.25369123498866E-05	2.25371046276462E-05
0.0401000000000001	2.24793156491339E-05	2.26755191421164E-05	2.26757130191399E-05
0.0402000000000001	2.26167942546428E-05	2.28146373249707E-05	2.28148328128044E-05
0.0403000000000001	2.27547731412163E-05	2.29542675717407E-05	2.29544646820141E-05
0.0404000000000001	2.28932529016075E-05	2.30944105553288E-05	2.30946092997494E-05
0.0405000000000001	2.30322341275708E-05	2.32350669482378E-05	2.32352673385975E-05
0.0406000000000001	2.31717174098768E-05	2.33762374225875E-05	2.33764394707563E-05
0.0407000000000001	2.33117033382911E-05	2.35179226501018E-05	2.35181263680346E-05
0.0408000000000001	2.34521925015818E-05	2.36601233021256E-05	2.36603287018572E-05
0.0409000000000001	2.35931854875136E-05	2.38028400496126E-05	2.38030471432642E-05
0.0410000000000001	2.3734682882852E-05	2.39460735631391E-05	2.39462823629154E-05
0.0411000000000002	2.38766852733478E-05	2.4089824512898E-05	2.40900350310872E-05
0.0412000000000002	2.40191932437445E-05	2.42340935687123E-05	2.4234305817688E-05
0.0413000000000002	2.41622073777752E-05	2.43788814000231E-05	2.43790953922467E-05
0.0414000000000002	2.43057282581497E-05	2.45241886759021E-05	2.4524404423921E-05
0.0415000000000002	2.4449756466568E-05	2.46700160650469E-05	2.46702335814983E-05
0.0416000000000002	2.45942925836982E-05	2.48163642357908E-05	2.48165835333973E-05
0.0417000000000002	2.47393371891944E-05	2.49632338560965E-05	2.49634549476716E-05
0.0418000000000002	2.48848908616755E-05	2.51106255935666E-05	2.51108484920081E-05
0.0419000000000002	2.50309541787298E-05	2.5258540115437E-05	2.52587648337385E-05
0.0420000000000002	2.5177527716914E-05	2.54069780885852E-05	2.54072046398312E-05
0.0421000000000002	2.53246120517454E-05	2.55559401795338E-05	2.55561685768983E-05
0.0422000000000002	2.54722077577014E-05	2.57054270544455E-05	2.57056573111962E-05
0.0423000000000002	2.56203154082193E-05	2.58554393791301E-05	2.5855671508628E-05
0.0424000000000002	2.57689355756801E-05	2.60059778190447E-05	2.60062118347418E-05
0.0425000000000002	2.59180688314242E-05	2.61570430392976E-05	2.61572789547443E-05
0.0426000000000002	2.6067715745734E-05	2.6308635704653E-05	2.6308873533491E-05
0.0427000000000002	2.62178768878303E-05	2.64607564795219E-05	2.64609962354926E-05
0.0428000000000002	2.63685528258791E-05	2.66134060279793E-05	2.66136477249177E-05
0.0429000000000002	2.65197441269802E-05	2.67665850137502E-05	2.67668286655879E-05
0.0430000000000002	2.66714513571651E-05	2.69202941002253E-05	2.69205397209952E-05
0.0431000000000002	2.68236750813891E-05	2.7074533950456E-05	2.7074781554289E-05
0.0432000000000002	2.69764158635385E-05	2.72293052271589E-05	2.72295548282846E-05
0.0433000000000002	2.7129674266418E-05	2.73846085927123E-05	2.73848602054601E-05
0.0434000000000002	2.72834508517486E-05	2.75404447091662E-05	2.75406983479695E-05
0.0435000000000002	2.7437746180161E-05	2.76968142382419E-05	2.7697069917634E-05
0.0436000000000002	2.75925608112003E-05	2.78537178413273E-05	2.78539755759424E-05
0.0437000000000002	2.77478953033154E-05	2.80111561794846E-05	2.80114159840662E-05
0.0438000000000002	2.79037502138593E-05	2.81691299134589E-05	2.81693918028499E-05
0.0439000000000002	2.80601260990751E-05	2.83276397036616E-05	2.83279036928152E-05
0.0440000000000002	2.82170235140999E-05	2.8486686210191E-05	2.84869523141596E-05
0.0441000000000002	2.8374443012966E-05	2.86462700928226E-05	2.86465383267706E-05
0.0442000000000002	2.85323851485866E-05	2.88063920110194E-05	2.8806662390216E-05
0.0443000000000002	2.86908504727545E-05	2.89670526239201E-05	2.89673251637435E-05
0.0444000000000002	2.88498395361413E-05	2.91282525903588E-05	2.9128527306297E-05
0.0445000000000002	2.90093528882837E-05	2.92899925688533E-05	2.92902694765055E-05
0.0446000000000003	2.9169391077595E-05	2.94522732176127E-05	2.94525523326841E-05
0.0447000000000003	2.93299546513462E-05	2.96150951945324E-05	2.96153765328491E-05
0.0448000000000003	2.94910441556695E-05	2.97784591572109E-05	2.97787427347025E-05
0.0449000000000003	2.96526601355491E-05	2.99423657629374E-05	2.99426515956516E-05
0.0450000000000003	2.98148031348185E-05	3.01068156686945E-05	3.01071037727953E-05
0.0451000000000003	2.99774736961564E-05	3.02718095311668E-05	3.02720999229301E-05
0.0452000000000003	3.01406723610837E-05	3.04373480067408E-05	3.04376407025605E-05
0.0453000000000003	3.03043996699549E-05	3.06034317515047E-05	3.06037267678868E-05
