t	fd	fd	fd
0.227099999999991	0.0593530727854	0.00121068582630769	1.24882819768103E-06
0.227199999999991	0.0594189055784081	0.00121616815510274	1.25464932090134E-06
0.227299999999991	0.0594847141667874	0.0012216723246456	1.26049514685575E-06
0.227399999999991	0.0595504985169542	0.00122719840677563	1.26636577013958E-06
0.227499999999991	0.0596162585955412	0.00123274647348808	1.27226128567156E-06
0.227599999999991	0.0596819943693966	0.00123831659693389	1.27818178869477E-06
0.227699999999991	0.0597477058055831	0.00124390884941959	1.28412737477763E-06
0.227799999999991	0.0598133928713767	0.00124952330340715	1.29009813981489E-06
0.227899999999991	0.059879055534266	0.00125516003151383	1.29609418002857E-06
0.227999999999991	0.0599446937619513	0.00126081910651202	1.302115591969E-06
0.228099999999991	0.0600103075223432	0.0012665006013291	1.30816247251575E-06
0.228199999999991	0.0600758967835622	0.00127220458904728	1.31423491887869E-06
0.228299999999991	0.0601414615139373	0.00127793114290344	1.32033302859889E-06
0.228399999999991	0.0602070016820055	0.00128368033628894	1.32645689954971E-06
0.228499999999991	0.0602725172565103	0.00128945224274951	1.33260662993773E-06
0.228599999999991	0.0603380082064012	0.00129524693598499	1.33878231830376E-06
0.228699999999991	0.0604034745008328	0.00130106448984925	1.34498406352389E-06
0.228799999999991	0.0604689161091635	0.00130690497834992	1.35121196481041E-06
0.228899999999991	0.0605343330009547	0.00131276847564827	1.35746612171292E-06
0.228999999999991	0.0605997251459704	0.001318655056059	1.36374663411924E-06
0.229099999999991	0.0606650925141753	0.00132456479405004	1.3700536022565E-06
0.229199999999991	0.0607304350757348	0.00133049776424234	1.37638712669211E-06
0.229299999999991	0.0607957528010135	0.00133645404140972	1.38274730833478E-06
0.229399999999991	0.0608610456605747	0.00134243370047861	1.38913424843558E-06
0.229499999999991	0.0609263136251793	0.00134843681652789	1.39554804858892E-06
0.229599999999991	0.0609915566657846	0.00135446346478862	1.40198881073359E-06
0.229699999999991	0.0610567747535442	0.00136051372064388	1.4084566371538E-06
0.229799999999991	0.0611219678598063	0.00136658765962852	1.4149516304802E-06
0.229899999999991	0.0611871359561132	0.00137268535742895	1.4214738936909E-06
0.229999999999991	0.0612522790142003	0.00137880688988288	1.42802353011254E-06
0.230099999999991	0.0613173970059955	0.00138495233297914	1.4346006434213E-06
0.230199999999991	0.0613824899036179	0.00139112176285738	1.44120533764397E-06
0.230299999999991	0.0614475576793772	0.00139731525580789	1.44783771715895E-06
0.230399999999991	0.0615126003057727	0.0014035328882713	1.45449788669734E-06
0.230499999999991	0.0615776177554926	0.00140977473683838	1.46118595134398E-06
0.230599999999991	0.061642610001413	0.00141604087824975	1.46790201653849E-06
0.230699999999991	0.0617075770165969	0.00142233138939563	1.47464618807634E-06
0.230799999999991	0.0617725187742939	0.00142864634731558	1.48141857210989E-06
0.230899999999991	0.0618374352479385	0.00143498582919827	1.48821927514948E-06
0.230999999999991	0.0619023264111502	0.00144134991238112	1.49504840406444E-06
0.231099999999991	0.0619671922377318	0.00144773867435012	1.50190606608423E-06
0.231199999999991	0.0620320327016692	0.00145415219273949	1.50879236879945E-06
0.231299999999991	0.0620968477771302	0.00146059054533143	1.51570742016295E-06
0.231399999999991	0.0621616374384637	0.0014670538100558	1.52265132849086E-06
0.231499999999991	0.0622264016601991	0.00147354206498986	1.52962420246371E-06
0.231599999999991	0.0622911404170453	0.00148005538835796	1.53662615112751E-06
0.231699999999991	0.0623558536838897	0.00148659385853122	1.54365728389479E-06
0.231799999999991	0.0624205414357979	0.00149315755402725	1.55071771054572E-06
0.231899999999991	0.0624852036480123	0.00149974655350983	1.55780754122921E-06
0.231999999999991	0.0625498402959516	0.0015063609357886	1.56492688646395E-06
0.232099999999991	0.0626144513552103	0.00151300077981873	1.57207585713957E-06
0.232199999999991	0.0626790368015569	0.00151966616470061	1.57925456451769E-06
0.232299999999991	0.0627435966109344	0.0015263571696795	1.58646312023302E-06
0.232399999999991	0.0628081307594583	0.00153307387414523	1.5937016362945E-06
0.232499999999991	0.0628726392234168	0.00153981635763182	1.60097022508636E-06
0.232599999999991	0.0629371219792692	0.0015465846998172	1.60826899936926E-06
0.232699999999991	0.0630015790036458	0.00155337898052278	1.61559807228139E-06
0.232799999999991	0.0630660102733466	0.00156019927971317	1.62295755733957E-06
0.232899999999991	0.0631304157653406	0.00156704567749581	1.63034756844039E-06
0.232999999999991	0.0631947954567655	0.00157391825412056	1.63776821986134E-06
0.233099999999991	0.0632591493249262	0.00158081708997942	1.64521962626187E-06
0.233199999999991	0.0633234773472946	0.00158774226560607	1.65270190268459E-06
0.233299999999991	0.0633877795015086	0.00159469386167556	1.66021516455635E-06
0.233399999999991	0.0634520557653713	0.00160167195900392	1.6677595276894E-06
0.233499999999991	0.0635163061168504	0.00160867663854773	1.67533510828249E-06
0.233599999999991	0.0635805305340772	0.00161570798140381	1.68294202292203E-06
0.233699999999991	0.0636447289953461	0.00162276606880876	1.69058038858325E-06
0.233799999999991	0.0637089014791137	0.00162985098213857	1.69825032263128E-06
0.233899999999991	0.0637730479639982	0.00163696280290827	1.70595194282238E-06
0.233999999999991	0.0638371684287785	0.00164410161277146	1.713685367305E-06
0.234099999999991	0.0639012628523933	0.00165126749351993	1.721450714621E-06
0.234199999999991	0.063965331213941	0.00165846052708322	1.72924810370676E-06
0.234299999999991	0.0640293734926782	0.00166568079552823	1.73707765389438E-06
0.234399999999991	0.0640933896680194	0.00167292838105877	1.74493948491278E-06
0.23449999999999	0.0641573797195362	0.00168020336601513	1.75283371688892E-06
0.23459999999999	0.0642213436269566	0.00168750583287365	1.76076047034895E-06
0.23469999999999	0.0642852813701641	0.00169483586424626	1.76871986621936E-06
0.23479999999999	0.0643491929291975	0.00170219354288007	1.77671202582816E-06
0.23489999999999	0.0644130782842492	0.00170957895165688	1.78473707090607E-06
0.23499999999999	0.0644769374156656	0.00171699217359274	1.79279512358769E-06
0.23509999999999	0.0645407703039457	0.0017244332918375	1.80088630641266E-06
0.23519999999999	0.0646045769297405	0.0017319023896743	1.80901074232689E-06
0.23529999999999	0.0646683572738526	0.00173939955051916	1.81716855468368E-06
0.23539999999999	0.064732111317235	0.00174692485792045	1.82535986724498E-06
0.23549999999999	0.064795839040991	0.00175447839555845	1.83358480418255E-06
0.23559999999999	0.0648595404263729	0.00176206024724483	1.84184349007914E-06
0.23569999999999	0.0649232154547818	0.00176967049692217	1.85013604992971E-06
0.23579999999999	0.0649868641077665	0.00177730922866347	1.85846260914263E-06
0.23589999999999	0.0650504863670233	0.00178497652667163	1.86682329354088E-06
0.23599999999999	0.0651140822143949	0.00179267247527898	1.87521822936328E-06
0.23609999999999	0.0651776516318698	0.00180039715894671	1.88364754326565E-06
0.23619999999999	0.0652411946015819	0.00180815066226442	1.89211136232206E-06
0.23629999999999	0.0653047111058093	0.00181593306994952	1.90060981402608E-06
0.23639999999999	0.0653682011269744	0.00182374446684679	1.90914302629191E-06
0.23649999999999	0.0654316646476424	0.00183158493792777	1.91771112745568E-06
0.23659999999999	0.0654951016505212	0.00183945456829026	1.92631424627667E-06
0.23669999999999	0.0655585121184604	0.00184735344315778	1.93495251193848E-06
0.23679999999999	0.0656218960344512	0.001855281647879	1.94362605405034E-06
0.23689999999999	0.0656852533816249	0.0018632392679272	1.9523350026483E-06
0.23699999999999	0.065748584143253	0.00187122638889972	1.96107948819647E-06
0.23709999999999	0.065811888302746	0.00187924309651737	1.96985964158826E-06
0.23719999999999	0.0658751658436533	0.00188728947662388	1.97867559414767E-06
0.23729999999999	0.0659384167496621	0.00189536561518532	1.98752747763047E-06
0.23739999999999	0.0660016410045969	0.00190347159828951	1.99641542422549E-06
0.23749999999999	0.066064838592419	0.00191160751214547	2.00533956655589E-06
0.23759999999999	0.0661280094972257	0.00191977344308277	2.01430003768037E-06
0.23769999999999	0.0661911537032496	0.00192796947755099	2.02329697109446E-06
0.23779999999999	0.0662542711948583	0.0019361957021191	2.0323305007318E-06
0.23789999999999	0.0663173619565534	0.00194445220347482	2.04140076096536E-06
0.23799999999999	0.0663804259729702	0.00195273906842407	2.05050788660876E-06
0.23809999999999	0.0664434632288768	0.0019610563838903	2.05965201291751E-06
0.23819999999999	0.0665064737091737	0.00196940423691388	2.0688332755903E-06
0.23829999999999	0.066569457398893	0.0019777827146515	2.07805181077026E-06
0.23839999999999	0.0666324142831979	0.00198619190437551	2.08730775504629E-06
0.23849999999999	0.0666953443473821	0.00199463189347326	2.0966012454543E-06
0.23859999999999	0.0667582475768692	0.0020031027694465	2.1059324194785E-06
0.23869999999999	0.066821123957212	0.00201160461991073	2.11530141505274E-06
0.23879999999999	0.0668839734740919	0.00202013753259448	2.12470837056174E-06
0.23889999999999	0.0669467961133186	0.00202870159533873	2.13415342484246E-06
0.23899999999999	0.067009591860829	0.00203729689609619	2.14363671718531E-06
0.23909999999999	0.0670723607026871	0.00204592352293066	2.15315838733557E-06
0.23919999999999	0.0671351026250828	0.00205458156401632	2.1627185754946E-06
0.23929999999999	0.0671978176143322	0.00206327110763708	2.17231742232119E-06
0.23939999999999	0.0672605056568762	0.00207199224218587	2.18195506893291E-06
0.23949999999999	0.0673231667392802	0.00208074505616396	2.19163165690735E-06
0.23959999999999	0.0673858008482338	0.00208952963818026	2.20134732828351E-06
0.23969999999999	0.0674484079705496	0.00209834607695058	2.21110222556311E-06
0.23979999999999	0.0675109880931634	0.00210719446129698	2.22089649171189E-06
0.23989999999999	0.0675735412031328	0.00211607488014701	2.23073027016096E-06
0.23999999999999	0.0676360672876375	0.002124987422533	2.24060370480816E-06
0.24009999999999	0.0676985663339779	0.00213393217759133	2.25051694001936E-06
0.24019999999999	0.0677610383295751	0.00214290923456173	2.2604701206298E-06
0.24029999999999	0.0678234832619702	0.00215191868278647	2.27046339194548E-06
0.24039999999999	0.0678859011188236	0.00216096061170969	2.28049689974446E-06
0.24049999999999	0.0679482918879145	0.0021700351108766	2.29057079027824E-06
0.24059999999999	0.0680106555571406	0.00217914226993277	2.3006852102731E-06
0.24069999999999	0.0680729921145171	0.00218828217862332	2.31084030693147E-06
0.24079999999999	0.0681353015481765	0.0021974549267922	2.32103622793328E-06
0.24089999999999	0.068197583846368	0.00220666060438137	2.33127312143735E-06
0.24099999999999	0.0682598389974567	0.00221589930143008	2.3415511360827E-06
0.24109999999999	0.0683220669899234	0.00222517110807402	2.35187042099001E-06
0.24119999999999	0.068384267812364	0.00223447611454461	2.3622311257629E-06
0.24129999999999	0.0684464414534886	0.00224381441116812	2.3726334004894E-06
0.24139999999999	0.0685085879021215	0.00225318608836494	2.38307739574325E-06
0.24149999999999	0.0685707071472002	0.00226259123664875	2.39356326258535E-06
0.24159999999999	0.0686327991777753	0.00227202994662569	2.40409115256509E-06
0.24169999999999	0.0686948639830096	0.00228150230899356	2.41466121772182E-06
0.24179999999999	0.0687569015521778	0.00229100841454102	2.42527361058616E-06
0.24189999999999	0.0688189118746658	0.0023005483541467	2.43592848418146E-06
0.24199999999999	0.0688808949399704	0.00231012221877845	2.44662599202516E-06
0.24209999999999	0.0689428507376985	0.00231973009949242	2.45736628813025E-06
0.24219999999999	0.0690047792575669	0.00232937208743226	2.46814952700662E-06
0.24229999999999	0.0690666804894017	0.00233904827382827	2.47897586366252E-06
0.24239999999999	0.0691285544231376	0.00234875874999652	2.48984545360593E-06
0.24249999999999	0.0691904010488174	0.00235850360733801	2.50075845284604E-06
0.24259999999999	0.0692522203565919	0.00236828293733778	2.51171501789462E-06
0.24269999999999	0.0693140123367187	0.00237809683156406	2.52271530576748E-06
0.24279999999999	0.0693757769795626	0.00238794538166739	2.53375947398586E-06
0.24289999999999	0.0694375142755943	0.00239782867937969	2.54484768057792E-06
0.24299999999999	0.0694992242153901	0.00240774681651345	2.55598008408016E-06
0.24309999999999	0.0695609067896318	0.00241769988496075	2.5671568435388E-06
0.24319999999999	0.0696225619891056	0.00242768797669242	2.57837811851133E-06
0.24329999999999	0.0696841898047024	0.0024377111837571	2.58964406906787E-06
0.24339999999999	0.0697457902274162	0.00244776959828033	2.60095485579266E-06
0.24349999999999	0.0698073632483449	0.00245786331246365	2.61231063978553E-06
0.243599999999989	0.0698689088586886	0.00246799241858365	2.62371158266332E-06
0.243699999999989	0.0699304270497501	0.00247815700899106	2.63515784656135E-06
0.243799999999989	0.0699919178129338	0.0024883571761098	2.64664959413493E-06
0.243899999999989	0.0700533811397454	0.00249859301243604	2.65818698856077E-06
0.243999999999989	0.0701148170217916	0.00250886461053727	2.6697701935385E-06
0.244099999999989	0.0701762254507794	0.00251917206305133	2.6813993732921E-06
0.244199999999989	0.0702376064185156	0.00252951546268544	2.69307469257144E-06
0.244299999999989	0.0702989599169068	0.00253989490221527	2.70479631665371E-06
0.244399999999989	0.070360285937958	0.00255031047448393	2.71656441134493E-06
0.244499999999989	0.0704215844737733	0.00256076227240103	2.72837914298145E-06
0.244599999999989	0.0704828555165544	0.00257125038894168	2.74024067843142E-06
0.244699999999989	0.0705440990586008	0.00258177491714551	2.75214918509632E-06
0.244799999999989	0.0706053150923091	0.00259233595011566	2.76410483091243E-06
0.244899999999989	0.0706665036101725	0.00260293358101781	2.77610778435237E-06
0.244999999999989	0.0707276646047805	0.00261356790307916	2.78815821442658E-06
0.245099999999989	0.0707887980688184	0.00262423900958741	2.80025629068483E-06
0.245199999999989	0.0708499039950666	0.00263494699388976	2.81240218321778E-06
0.245299999999989	0.0709109823764006	0.00264569194939191	2.82459606265846E-06
0.245399999999989	0.0709720332057901	0.00265647396955697	2.83683810018379E-06
0.245499999999989	0.0710330564762991	0.0026672931479045	2.84912846751614E-06
0.245599999999989	0.0710940521810847	0.00267814957800941	2.86146733692485E-06
0.245699999999989	0.0711550203133975	0.00268904335350098	2.87385488122776E-06
0.245799999999989	0.0712159608665806	0.00269997456806175	2.88629127379273E-06
0.245899999999989	0.0712768738340691	0.00271094331542651	2.89877668853922E-06
0.245999999999989	0.0713377592093902	0.00272194968938121	2.91131129993983E-06
0.246099999999989	0.0713986169861623	0.00273299378376192	2.92389528302181E-06
0.246199999999989	0.0714594471580947	0.00274407569245373	2.93652881336867E-06
0.246299999999989	0.0715202497189874	0.00275519550938971	2.9492120671217E-06
0.246399999999989	0.0715810246627301	0.00276635332854979	2.96194522098156E-06
0.246499999999989	0.0716417719833026	0.0027775492439597	2.9747284522098E-06
0.246599999999989	0.0717024916747735	0.00278878334968986	2.98756193863048E-06
0.246699999999989	0.0717631837313004	0.00280005573985429	3.00044585863173E-06
0.246799999999989	0.0718238481471293	0.0028113665086095	3.01338039116729E-06
