t	fs	fs	fs
1.76319999999982	0.176084506910461	0.177103542110484	0.164403895071511
1.76329999999982	0.176094461937138	0.177113896485659	0.16441509544264
1.76339999999982	0.176104416934922	0.177124250734162	0.164426295739776
1.76349999999982	0.176114371903812	0.177134604855995	0.164437495962928
1.76359999999982	0.176124326843809	0.177144958851157	0.164448696112101
1.76369999999982	0.176134281754912	0.177155312719651	0.164459896187302
1.76379999999982	0.176144236637122	0.177165666461477	0.164471096188539
1.76389999999982	0.176154191490439	0.177176020076636	0.164482296115817
1.76399999999982	0.176164146314862	0.17718637356513	0.164493495969144
1.76409999999982	0.176174101110391	0.177196726926958	0.164504695748525
1.76419999999982	0.176184055877027	0.177207080162122	0.164515895453969
1.76429999999982	0.17619401061477	0.177217433270624	0.164527095085481
1.76439999999982	0.176203965323619	0.177227786252464	0.164538294643068
1.76449999999982	0.176213920003574	0.177238139107643	0.164549494126738
1.76459999999982	0.176223874654637	0.177248491836162	0.164560693536495
1.76469999999982	0.176233829276806	0.177258844438022	0.164571892872348
1.76479999999982	0.176243783870081	0.177269196913225	0.164583092134303
1.76489999999982	0.176253738434463	0.177279549261771	0.164594291322366
1.76499999999982	0.176263692969952	0.177289901483662	0.164605490436544
1.76509999999982	0.176273647476547	0.177300253578898	0.164616689476844
1.76519999999982	0.176283601954249	0.177310605547481	0.164627888443273
1.76529999999982	0.176293556403057	0.177320957389411	0.164639087335837
1.76539999999982	0.176303510822972	0.17733130910469	0.164650286154542
1.76549999999982	0.176313465213994	0.17734166069332	0.164661484899396
1.76559999999982	0.176323419576122	0.1773520121553	0.164672683570405
1.76569999999982	0.176333373909357	0.177362363490632	0.164683882167576
1.76579999999982	0.176343328213699	0.177372714699318	0.164695080690915
1.76589999999982	0.176353282489147	0.177383065781358	0.164706279140429
1.76599999999982	0.176363236735702	0.177393416736754	0.164717477516125
1.76609999999982	0.176373190953364	0.177403767565506	0.164728675818009
1.76619999999982	0.176383145142132	0.177414118267617	0.164739874046088
1.76629999999982	0.176393099302007	0.177424468843087	0.164751072200368
1.76639999999982	0.176403053432989	0.177434819291916	0.164762270280856
1.76649999999982	0.176413007535077	0.177445169614108	0.164773468287559
1.76659999999982	0.176422961608272	0.177455519809662	0.164784666220484
1.76669999999982	0.176432915652574	0.17746586987858	0.164795864079636
1.76679999999982	0.176442869667982	0.177476219820863	0.164807061865023
1.76689999999982	0.176452823654497	0.177486569636512	0.16481825957665
1.76699999999982	0.176462777612119	0.177496919325529	0.164829457214526
1.76709999999982	0.176472731540847	0.177507268887915	0.164840654778656
1.76719999999982	0.176482685440683	0.17751761832367	0.164851852269047
1.76729999999982	0.176492639311624	0.177527967632797	0.164863049685705
1.76739999999982	0.176502593153673	0.177538316815297	0.164874247028638
1.76749999999982	0.176512546966828	0.17754866587117	0.164885444297851
1.76759999999982	0.17652250075109	0.177559014800419	0.164896641493351
1.76769999999982	0.176532454506459	0.177569363603044	0.164907838615145
1.76779999999982	0.176542408232934	0.177579712279047	0.16491903566324
1.76789999999982	0.176552361930517	0.177590060828428	0.164930232637641
1.76799999999982	0.176562315599205	0.17760040925119	0.164941429538356
1.76809999999982	0.176572269239001	0.177610757547334	0.164952626365391
1.76819999999982	0.176582222849903	0.177621105716861	0.164963823118753
1.76829999999982	0.176592176431912	0.177631453759772	0.164975019798448
1.76839999999982	0.176602129985028	0.177641801676068	0.164986216404483
1.76849999999982	0.17661208350925	0.177652149465752	0.164997412936864
1.76859999999982	0.17662203700458	0.177662497128824	0.165008609395598
1.76869999999982	0.176631990471015	0.177672844665286	0.165019805780692
1.76879999999982	0.176641943908558	0.177683192075138	0.165031002092151
1.76889999999982	0.176651897317207	0.177693539358384	0.165042198329983
1.76899999999982	0.176661850696963	0.177703886515023	0.165053394494194
1.76909999999982	0.176671804047826	0.177714233545058	0.16506459058479
1.76919999999982	0.176681757369796	0.177724580448489	0.165075786601779
1.76929999999982	0.176691710662872	0.177734927225319	0.165086982545166
1.76939999999982	0.176701663927055	0.177745273875548	0.165098178414959
1.76949999999982	0.176711617162344	0.177755620399178	0.165109374211163
1.76959999999982	0.176721570368741	0.17776596679621	0.165120569933785
1.76969999999982	0.176731523546244	0.177776313066647	0.165131765582832
1.76979999999982	0.176741476694853	0.177786659210489	0.165142961158311
1.76989999999982	0.17675142981457	0.177797005227737	0.165154156660227
