t	fg	fg	fg
0.78009999999993	0.259314796089786	0.397667043875332	0.132865026046405
0.78019999999993	0.259329553628493	0.397740971861437	0.132915835196955
0.78029999999993	0.25934430902769	0.397814897314121	0.132966642623353
0.78039999999993	0.259359062288228	0.397888820233091	0.13301744832494
0.78049999999993	0.259373813410958	0.397962740618057	0.133068252301061
0.78059999999993	0.259388562396732	0.398036658468728	0.133119054551065
0.78069999999993	0.259403309246399	0.398110573784811	0.133169855074301
0.78079999999993	0.25941805396081	0.398184486566016	0.133220653870122
0.78089999999993	0.259432796540813	0.398258396812049	0.133271450937886
0.78099999999993	0.259447536987258	0.398332304522619	0.133322246276949
0.78109999999993	0.259462275300992	0.398406209697433	0.133373039886674
0.78119999999993	0.259477011482864	0.398480112336199	0.133423831766424
0.78129999999993	0.259491745533721	0.398554012438622	0.133474621915567
0.78139999999993	0.25950647745441	0.398627910004412	0.133525410333471
0.78149999999993	0.259521207245778	0.398701805033273	0.13357619701951
0.78159999999993	0.259535934908669	0.398775697524912	0.133626981973057
0.78169999999993	0.25955066044393	0.398849587479036	0.13367776519349
0.78179999999993	0.259565383852405	0.39892347489535	0.133728546680189
0.78189999999993	0.259580105134939	0.39899735977356	0.133779326432538
0.78199999999993	0.259594824292377	0.399071242113373	0.133830104449922
0.78209999999993	0.25960954132556	0.399145121914492	0.133880880731728
0.78219999999993	0.259624256235333	0.399218999176623	0.133931655277348
0.78229999999993	0.259638969022538	0.399292873899472	0.133982428086175
0.78239999999993	0.259653679688016	0.399366746082742	0.134033199157606
0.78249999999993	0.259668388232611	0.399440615726138	0.134083968491039
0.78259999999993	0.259683094657161	0.399514482829364	0.134134736085875
0.78269999999993	0.259697798962509	0.399588347392125	0.134185501941518
0.78279999999993	0.259712501149494	0.399662209414124	0.134236266057376
0.78289999999993	0.259727201218956	0.399736068895064	0.134287028432856
0.78299999999993	0.259741899171734	0.39980992583465	0.134337789067372
0.78309999999993	0.259756595008666	0.399883780232583	0.134388547960338
0.78319999999993	0.259771288730591	0.399957632088568	0.13443930511117
0.78329999999993	0.259785980338347	0.400031481402307	0.134490060519288
0.78339999999993	0.259800669832771	0.400105328173501	0.134540814184114
0.78349999999993	0.259815357214699	0.400179172401855	0.134591566105074
0.78359999999993	0.259830042484968	0.400253014087069	0.134642316281594
0.78369999999993	0.259844725644413	0.400326853228845	0.134693064713105
0.78379999999993	0.259859406693871	0.400400689826885	0.134743811399039
0.78389999999993	0.259874085634175	0.400474523880891	0.13479455633883
0.78399999999993	0.25988876246616	0.400548355390563	0.134845299531917
0.78409999999993	0.25990343719066	0.400622184355603	0.13489604097774
0.78419999999993	0.259918109808509	0.400696010775711	0.134946780675741
0.78429999999993	0.259932780320539	0.400769834650588	0.134997518625366
0.78439999999993	0.259947448727582	0.400843655979935	0.135048254826062
0.78449999999993	0.259962115030471	0.400917474763451	0.13509898927728
0.78459999999993	0.259976779230038	0.400991291000835	0.135149721978472
0.78469999999993	0.259991441327113	0.401065104691789	0.135200452929093
0.78479999999993	0.260006101322526	0.401138915836011	0.135251182128602
0.78489999999993	0.260020759217109	0.401212724433201	0.135301909576459
0.78499999999993	0.26003541501169	0.401286530483058	0.135352635272126
0.78509999999993	0.260050068707098	0.40136033398528	0.135403359215069
0.78519999999993	0.260064720304163	0.401434134939566	0.135454081404755
0.78529999999993	0.260079369803713	0.401507933345614	0.135504801840655
0.78539999999993	0.260094017206574	0.401581729203124	0.135555520522242
0.78549999999993	0.260108662513575	0.401655522511792	0.13560623744899
0.78559999999993	0.260123305725542	0.401729313271316	0.135656952620378
0.78569999999993	0.260137946843301	0.401803101481394	0.135707666035885
0.78579999999993	0.260152585867679	0.401876887141724	0.135758377694993
0.78589999999993	0.260167222799501	0.401950670252002	0.135809087597189
0.78599999999993	0.260181857639591	0.402024450811925	0.135859795741959
0.78609999999993	0.260196490388773	0.40209822882119	0.135910502128794
0.78619999999993	0.260211121047873	0.402172004279494	0.135961206757185
0.78629999999993	0.260225749617713	0.402245777186532	0.136011909626627
0.78639999999993	0.260240376099117	0.402319547542002	0.136062610736617
0.78649999999993	0.260255000492906	0.402393315345598	0.136113310086656
0.78659999999993	0.260269622799903	0.402467080597016	0.136164007676244
0.78669999999993	0.26028424302093	0.402540843295952	0.136214703504887
0.78679999999993	0.260298861156807	0.4026146034421	0.136265397572091
0.78689999999993	0.260313477208355	0.402688361035157	0.136316089877365
0.78699999999993	0.260328091176395	0.402762116074816	0.13636678042022
0.78709999999993	0.260342703061747	0.402835868560773	0.136417469200172
0.78719999999993	0.260357312865228	0.402909618492721	0.136468156216735
0.78729999999993	0.260371920587659	0.402983365870355	0.136518841469429
0.78739999999993	0.260386526229858	0.403057110693368	0.136569524957775
0.78749999999993	0.260401129792641	0.403130852961455	0.136620206681296
0.78759999999993	0.260415731276828	0.403204592674309	0.136670886639518
0.78769999999993	0.260430330683234	0.403278329831623	0.136721564831969
0.78779999999993	0.260444928012677	0.403352064433091	0.13677224125818
0.78789999999993	0.260459523265971	0.403425796478404	0.136822915917683
0.78799999999993	0.260474116443934	0.403499525967257	0.136873588810013
0.78809999999993	0.260488707547379	0.40357325289934	0.136924259934708
0.78819999999993	0.260503296577121	0.403646977274348	0.136974929291308
0.78829999999993	0.260517883533975	0.403720699091971	0.137025596879355
0.788399999999929	0.260532468418754	0.403794418351901	0.137076262698392
0.788499999999929	0.260547051232271	0.403868135053831	0.137126926747968
0.788599999999929	0.260561631975339	0.403941849197451	0.137177589027631
0.788699999999929	0.260576210648771	0.404015560782453	0.137228249536932
0.788799999999929	0.260590787253378	0.404089269808528	0.137278908275425
0.788899999999929	0.260605361789971	0.404162976275366	0.137329565242666
0.788999999999929	0.260619934259362	0.404236680182658	0.137380220438213
0.789099999999929	0.260634504662361	0.404310381530094	0.137430873861627
0.789199999999929	0.260649072999777	0.404384080317366	0.13748152551247
0.789299999999929	0.260663639272421	0.404457776544161	0.137532175390307
0.789399999999929	0.260678203481101	0.404531470210171	0.137582823494707
0.789499999999929	0.260692765626626	0.404605161315085	0.137633469825237
0.789599999999929	0.260707325709804	0.404678849858592	0.13768411438147
0.789699999999929	0.260721883731444	0.404752535840382	0.137734757162981
0.789799999999929	0.260736439692351	0.404826219260142	0.137785398169345
0.789899999999929	0.260750993593332	0.404899900117563	0.137836037400141
0.789999999999929	0.260765545435195	0.404973578412332	0.137886674854949
0.790099999999929	0.260780095218745	0.405047254144138	0.137937310533353
0.790199999999929	0.260794642944786	0.405120927312668	0.137987944434939
0.790299999999929	0.260809188614125	0.405194597917611	0.138038576559292
0.790399999999929	0.260823732227566	0.405268265958654	0.138089206906004
0.790499999999929	0.260838273785912	0.405341931435486	0.138139835474665
0.790599999999929	0.260852813289967	0.405415594347792	0.138190462264871
0.790699999999929	0.260867350740535	0.40548925469526	0.138241087276216
0.790799999999929	0.260881886138417	0.405562912477577	0.138291710508301
0.790899999999929	0.260896419484417	0.40563656769443	0.138342331960725
0.790999999999929	0.260910950779335	0.405710220345505	0.138392951633091
0.791099999999929	0.260925480023974	0.405783870430488	0.138443569525004
0.791199999999929	0.260940007219133	0.405857517949065	0.138494185636072
0.791299999999929	0.260954532365613	0.405931162900922	0.138544799965903
0.791399999999929	0.260969055464215	0.406004805285745	0.13859541251411
0.791499999999929	0.260983576515737	0.406078445103219	0.138646023280306
0.791599999999929	0.260998095520978	0.406152082353029	0.138696632264107
0.791699999999929	0.261012612480738	0.406225717034861	0.138747239465131
0.791799999999929	0.261027127395814	0.406299349148398	0.138797844882997
0.791899999999929	0.261041640267004	0.406372978693326	0.138848448517329
0.791999999999929	0.261056151095104	0.406446605669329	0.138899050367751
0.792099999999929	0.261070659880913	0.406520230076091	0.138949650433889
0.792199999999929	0.261085166625225	0.406593851913296	0.139000248715372
0.792299999999929	0.261099671328837	0.406667471180628	0.139050845211831
0.792399999999929	0.261114173992545	0.406741087877771	0.139101439922898
0.792499999999929	0.261128674617142	0.406814702004407	0.139152032848209
0.792599999999929	0.261143173203424	0.40688831356022	0.139202623987401
0.792699999999929	0.261157669752185	0.406961922544893	0.139253213340113
0.792799999999929	0.261172164264218	0.407035528958108	0.139303800905987
0.792899999999929	0.261186656740316	0.407109132799549	0.139354386684665
0.792999999999929	0.261201147181272	0.407182734068897	0.139404970675794
0.793099999999929	0.261215635587878	0.407256332765834	0.139455552879021
0.793199999999929	0.261230121960927	0.407329928890043	0.139506133293995
0.793299999999929	0.261244606301208	0.407403522441205	0.139556711920369
0.793399999999929	0.261259088609514	0.407477113419002	0.139607288757796
0.793499999999929	0.261273568886634	0.407550701823115	0.139657863805933
0.793599999999929	0.261288047133359	0.407624287653226	0.139708437064437
0.793699999999929	0.261302523350478	0.407697870909014	0.139759008532967
0.793799999999929	0.26131699753878	0.407771451590161	0.139809578211188
0.793899999999929	0.261331469699053	0.407845029696347	0.139860146098761
0.793999999999929	0.261345939832087	0.407918605227253	0.139910712195354
0.794099999999929	0.261360407938669	0.407992178182558	0.139961276500635
0.794199999999929	0.261374874019585	0.408065748561943	0.140011839014274
0.794299999999929	0.261389338075624	0.408139316365087	0.140062399735943
0.794399999999929	0.26140380010757	0.40821288159167	0.140112958665316
0.794499999999929	0.261418260116211	0.408286444241371	0.140163515802071
0.794599999999929	0.261432718102332	0.408360004313869	0.140214071145884
0.794699999999929	0.261447174066717	0.408433561808843	0.140264624696437
0.794799999999929	0.261461628010152	0.408507116725972	0.140315176453412
0.794899999999929	0.261476079933421	0.408580669064934	0.140365726416493
0.794999999999929	0.261490529837306	0.408654218825408	0.140416274585366
0.795099999999929	0.261504977722593	0.40872776600707	0.14046682095972
0.795199999999929	0.261519423590063	0.408801310609601	0.140517365539245
0.795299999999929	0.261533867440499	0.408874852632676	0.140567908323634
0.795399999999929	0.261548309274682	0.408948392075974	0.140618449312581
0.795499999999929	0.261562749093395	0.409021928939172	0.140668988505781
0.795599999999929	0.261577186897419	0.409095463221947	0.140719525902934
0.795699999999929	0.261591622687533	0.409168994923976	0.140770061503739
0.795799999999929	0.261606056464519	0.409242524044935	0.140820595307898
0.795899999999929	0.261620488229156	0.409316050584501	0.140871127315116
0.795999999999929	0.261634917982223	0.40938957454235	0.140921657525099
0.796099999999929	0.2616493457245	0.409463095918159	0.140972185937554
0.796199999999929	0.261663771456764	0.409536614711602	0.141022712552192
0.796299999999929	0.261678195179794	0.409610130922357	0.141073237368725
0.796399999999929	0.261692616894367	0.409683644550098	0.141123760386866
0.796499999999929	0.26170703660126	0.409757155594501	0.141174281606331
0.796599999999929	0.26172145430125	0.40983066405524	0.141224801026838
0.796699999999929	0.261735869995114	0.409904169931991	0.141275318648107
0.796799999999929	0.261750283683626	0.409977673224429	0.141325834469858
0.796899999999929	0.261764695367563	0.410051173932227	0.141376348491815
0.796999999999929	0.261779105047699	0.41012467205506	0.141426860713705
0.797099999999929	0.261793512724809	0.410198167592602	0.141477371135253
0.797199999999929	0.261807918399667	0.410271660544527	0.141527879756189
0.797299999999929	0.261822322073046	0.410345150910509	0.141578386576245
0.797399999999929	0.26183672374572	0.410418638690221	0.141628891595152
0.797499999999928	0.261851123418461	0.410492123883337	0.141679394812647
0.797599999999928	0.261865521092041	0.410565606489529	0.141729896228465
0.797699999999928	0.261879916767233	0.410639086508471	0.141780395842345
0.797799999999928	0.261894310444808	0.410712563939835	0.141830893654028
0.797899999999928	0.261908702125537	0.410786038783294	0.141881389663255
0.797999999999928	0.261923091810191	0.41085951103852	0.141931883869772
0.798099999999928	0.261937479499539	0.410932980705185	0.141982376273324
0.798199999999928	0.261951865194351	0.411006447782961	0.142032866873659
0.798299999999928	0.261966248895396	0.411079912271519	0.142083355670527
0.798399999999928	0.261980630603444	0.411153374170532	0.14213384266368
0.798499999999928	0.261995010319263	0.411226833479671	0.14218432785287
0.798599999999928	0.26200938804362	0.411300290198606	0.142234811237854
0.798699999999928	0.262023763777283	0.411373744327009	0.142285292818387
0.798799999999928	0.26203813752102	0.41144719586455	0.142335772594231
0.798899999999928	0.262052509275596	0.4115206448109	0.142386250565144
0.798999999999928	0.262066879041779	0.411594091165729	0.14243672673089
0.799099999999928	0.262081246820333	0.411667534928708	0.142487201091233
0.799199999999928	0.262095612612025	0.411740976099506	0.14253767364594
0.799299999999928	0.262109976417619	0.411814414677793	0.142588144394778
0.799399999999928	0.262124338237879	0.411887850663239	0.142638613337517
0.799499999999928	0.26213869807357	0.411961284055513	0.142689080473929
0.799599999999928	0.262153055925456	0.412034714854284	0.142739545803788
0.799699999999928	0.262167411794299	0.412108143059221	0.142790009326868
0.799799999999928	0.262181765680862	0.412181568669993	0.142840471042948
