t	Rg	Rg	Rg
0.0111	1.74233847110134E-06	1.74234909863891E-06	1.74234910999318E-06
0.0112	1.7424394969466E-06	1.74245050090623E-06	1.74245051263283E-06
0.0113	1.74254272618826E-06	1.74255411600079E-06	1.74255412810898E-06
0.0114	1.74264818676546E-06	1.74265997203871E-06	1.74265998453793E-06
0.0115	1.74275590672314E-06	1.74276809724406E-06	1.74276811014393E-06
0.0116	1.74286591421155E-06	1.74287851994841E-06	1.74287853325871E-06
0.0117	1.74297823748582E-06	1.74299126859037E-06	1.74299128232107E-06
0.0118	1.74309290490549E-06	1.74310637171514E-06	1.74310638587638E-06
0.0119	1.74320994493408E-06	1.74322385797409E-06	1.74322387257622E-06
0.012	1.74332938613865E-06	1.74334375612436E-06	1.7433437711779E-06
0.0121	1.74345125718936E-06	1.74346609502839E-06	1.74346611054403E-06
0.0122	1.74357558685904E-06	1.74359090365353E-06	1.74359091964217E-06
0.0123	1.74370240402282E-06	1.74371821107162E-06	1.74371822754437E-06
0.0124	1.74383173765764E-06	1.74384804645862E-06	1.74384806342675E-06
0.0125	1.7439636168419E-06	1.74398043909418E-06	1.74398045656917E-06
0.0126	1.74409807075507E-06	1.74411541836124E-06	1.74411543635478E-06
0.0127	1.74423512867721E-06	1.74425301374569E-06	1.74425303226965E-06
0.0128	1.74437481998869E-06	1.74439325483593E-06	1.74439327390241E-06
0.0129	1.74451717416973E-06	1.74453617132256E-06	1.74453619094384E-06
0.013	1.74466222080003E-06	1.74468179299796E-06	1.74468181318653E-06
0.0131	1.74480998955842E-06	1.74483014975593E-06	1.74483017052451E-06
0.0132	1.74496051022248E-06	1.74498127159134E-06	1.74498129295286E-06
0.0133	1.74511381266815E-06	1.7451351885998E-06	1.74513521056739E-06
0.0134	1.7452699268694E-06	1.74529193097727E-06	1.74529195356428E-06
0.0135	1.74542888289788E-06	1.74545152901971E-06	1.74545155223972E-06
0.0136	1.74559071092253E-06	1.74561401312279E-06	1.74561403698958E-06
0.0137	1.74575544120926E-06	1.74577941378148E-06	1.74577943830908E-06
0.0138	1.74592310412061E-06	1.74594776158979E-06	1.74594778679245E-06
0.0139	1.7460937301154E-06	1.7461190872404E-06	1.74611911313259E-06
0.014	1.74626734974839E-06	1.74629342152434E-06	1.74629344812076E-06
0.0141	1.74644399366997E-06	1.74647079533067E-06	1.74647082264626E-06
0.0142	1.74662369262582E-06	1.74665123964616E-06	1.74665126769611E-06
0.0143	1.74680647745659E-06	1.74683478555502E-06	1.74683481435473E-06
0.0144	1.74699237909759E-06	1.74702146423852E-06	1.74702149380365E-06
0.0145	1.74718142857847E-06	1.74721130697474E-06	1.74721133732119E-06
0.0146	1.74718142857847E-06	1.74740434513826E-06	1.74740437628216E-06
0.0147	1.74737638243561E-06	1.74760061019983E-06	1.74760064215759E-06
0.0148	1.74757457527132E-06	1.74780013372614E-06	1.74780016651439E-06
0.0149	1.74777603853795E-06	1.74800294737946E-06	1.7480029810151E-06
0.015	1.74798080378149E-06	1.7482090829174E-06	1.74820911741757E-06
0.0151	1.74818890264125E-06	1.7482090829174E-06	1.74820911741757E-06
0.0152	1.74840036684958E-06	1.74842195731998E-06	1.74842199327652E-06
0.0153	1.74861522823159E-06	1.74863824944636E-06	1.74863828687998E-06
0.0154	1.74883351870488E-06	1.74885799143271E-06	1.74885803036435E-06
0.0155	1.74905527027923E-06	1.74908121550914E-06	1.74908125595994E-06
0.0156	1.74928051505637E-06	1.74930795399944E-06	1.74930799599077E-06
0.0157	1.74950928522965E-06	1.74953823932083E-06	1.74953828287427E-06
0.0158	1.74974161308384E-06	1.74977210398366E-06	1.74977214912102E-06
0.0159	1.7499775309948E-06	1.75000958059121E-06	1.75000962733451E-06
0.016	1.75021707142925E-06	1.75025070183937E-06	1.75025075021086E-06
0.0161	1.75046026694451E-06	1.75049550051644E-06	1.75049555053859E-06
0.0162	1.75070715018824E-06	1.75074400950286E-06	1.75074406119837E-06
0.0163	1.75095775389817E-06	1.75099626177096E-06	1.75099631516275E-06
0.0164	1.75121211090186E-06	1.75125229038473E-06	1.75125234549596E-06
0.0165	1.75147025411645E-06	1.75151212849955E-06	1.75151218535363E-06
0.0166	1.75173221654843E-06	1.75177580936201E-06	1.75177586798254E-06
0.0167	1.75199803129335E-06	1.75204336630961E-06	1.75204342672046E-06
0.0168	1.75226773153563E-06	1.75231483277056E-06	1.75231489499582E-06
0.0169	1.75254135054828E-06	1.75259024226354E-06	1.75259030632756E-06
0.017	1.75281892169269E-06	1.7528696283975E-06	1.75286969432484E-06
0.0171	1.75310047841838E-06	1.75315302487138E-06	1.75315309268687E-06
0.0172	1.75338605426279E-06	1.75344046547393E-06	1.75344053520263E-06
0.0173	1.753675682851E-06	1.75373198408349E-06	1.75373205575071E-06
0.0174	1.75396939789557E-06	1.75402761466773E-06	1.75402768829904E-06
0.0175	1.75426723319626E-06	1.7543273912835E-06	1.7543274669047E-06
0.0175999999999999	1.75456922263983E-06	1.75463134807654E-06	1.75463142571369E-06
0.0176999999999999	1.75487540019983E-06	1.75493951928133E-06	1.75493959896075E-06
0.0177999999999999	1.75518579993636E-06	1.75525193922086E-06	1.75525202096911E-06
0.0178999999999999	1.75550045599584E-06	1.75556864230639E-06	1.75556872615031E-06
0.0179999999999999	1.75581940261085E-06	1.75588966303732E-06	1.75588974900398E-06
0.0180999999999999	1.75614267409986E-06	1.7562150360009E-06	1.75621512411767E-06
0.0181999999999999	1.75647030486705E-06	1.7565447958721E-06	1.75654488616658E-06
0.0182999999999999	1.7568023294021E-06	1.75687897741336E-06	1.75687906991343E-06
0.0183999999999999	1.75713878227996E-06	1.75721761547442E-06	1.75721771020823E-06
0.0184999999999999	1.75747969816068E-06	1.75756074499214E-06	1.7575608419881E-06
0.0185999999999999	1.75782511178919E-06	1.75790840099026E-06	1.75790850027706E-06
0.0186999999999999	1.75817505799508E-06	1.75826061857924E-06	1.75826072018584E-06
0.0187999999999999	1.75852957169243E-06	1.75861743295608E-06	1.7586175369117E-06
0.0188999999999999	1.75888868787961E-06	1.7589788794041E-06	1.75897898573826E-06
0.0189999999999999	1.75925244163906E-06	1.75934499329278E-06	1.75934510203527E-06
0.0190999999999999	1.75962086813712E-06	1.75971581007757E-06	1.75971592125846E-06
0.0191999999999999	1.75999400262383E-06	1.76009136529972E-06	1.76009147894936E-06
0.0192999999999999	1.76037188043274E-06	1.76047169458605E-06	1.76047181073508E-06
0.0193999999999999	1.76075453698071E-06	1.76085683364884E-06	1.7608569523282E-06
0.0194999999999999	1.76114200776775E-06	1.76124681828561E-06	1.76124693952651E-06
0.0195999999999999	1.76153432837679E-06	1.76164168437896E-06	1.7616418082129E-06
0.0196999999999999	1.76193153447355E-06	1.76204146789639E-06	1.76204159435517E-06
0.0197999999999999	1.76233366180631E-06	1.76244620489012E-06	1.76244633400584E-06
0.0198999999999999	1.76274074620578E-06	1.76285593149694E-06	1.76285606330199E-06
0.0199999999999999	1.76315282358484E-06	1.76327068393804E-06	1.76327081846512E-06
0.0200999999999999	1.76356992993846E-06	1.76369049851882E-06	1.76369063580092E-06
0.0201999999999999	1.76399210134344E-06	1.76411541162873E-06	1.76411555169915E-06
0.0202999999999999	1.76441937395829E-06	1.76454545974115E-06	1.7645456026335E-06
0.0203999999999999	1.76485178402304E-06	1.76498067941316E-06	1.76498082516134E-06
0.0204999999999999	1.76528936785905E-06	1.76542110728541E-06	1.76542125592366E-06
0.0205999999999999	1.76573216186885E-06	1.76586678008199E-06	1.76586693164483E-06
0.0206999999999999	1.76618020253599E-06	1.76631773461022E-06	1.76631788913251E-06
0.0207999999999999	1.76663352642485E-06	1.76677400776051E-06	1.76677416527743E-06
0.0208999999999999	1.76709217018046E-06	1.76723563650624E-06	1.76723579705326E-06
0.0209999999999999	1.7675561705284E-06	1.76770265790356E-06	1.76770282151649E-06
0.0210999999999999	1.76802556427453E-06	1.76817510909126E-06	1.76817527580623E-06
0.0211999999999999	1.76850038830493E-06	1.76865302729059E-06	1.76865319714407E-06
0.0212999999999999	1.76898067958568E-06	1.76913644980518E-06	1.76913662283395E-06
0.0213999999999999	1.76946647516271E-06	1.7696254140208E-06	1.76962559026198E-06
0.0214999999999999	1.76995781216164E-06	1.7701199574053E-06	1.77012013689633E-06
0.0215999999999999	1.77045472778765E-06	1.77062011750839E-06	1.77062030028706E-06
0.0216999999999999	1.77095725932528E-06	1.77112593196154E-06	1.77112611806597E-06
0.0217999999999999	1.77146544413829E-06	1.77163743847783E-06	1.77163762794649E-06
0.0218999999999999	1.77197931966953E-06	1.77215467485179E-06	1.77215486772348E-06
0.0219999999999999	1.77249892344075E-06	1.77267767895929E-06	1.77267787527315E-06
0.0220999999999999	1.77302429305246E-06	1.77320648875737E-06	1.7732066885529E-06
0.0221999999999999	1.77355546618381E-06	1.77374114228411E-06	1.77374134560115E-06
0.0222999999999999	1.77409248059237E-06	1.77428167765851E-06	1.77428188453725E-06
0.0223999999999999	1.77463537411406E-06	1.77482813308033E-06	1.77482834356133E-06
0.0224999999999999	1.77518418466295E-06	1.77538054682997E-06	1.77538076095412E-06
0.0225999999999999	1.77573895023113E-06	1.77593895726833E-06	1.7759391750769E-06
0.0226999999999999	1.77629970888856E-06	1.77650340283668E-06	1.7765036243713E-06
0.0227999999999999	1.77686649878293E-06	1.77707392205653E-06	1.77707414735917E-06
0.0228999999999999	1.77743935813951E-06	1.77765055352948E-06	1.77765078264252E-06
0.0229999999999999	1.77801832526102E-06	1.77823333593714E-06	1.77823356890329E-06
0.0230999999999999	1.77860343852747E-06	1.77882230804095E-06	1.7788225449033E-06
0.0231999999999999	1.77919473639603E-06	1.77941750868207E-06	1.77941774948409E-06
0.0232999999999999	1.77979225740088E-06	1.78001897678126E-06	1.78001922156679E-06
0.0233999999999999	1.7803960401531E-06	1.78062675133876E-06	1.78062700015202E-06
0.0234999999999999	1.78100612334047E-06	1.78124087143414E-06	1.78124112431973E-06
0.0235999999999999	1.78162254572742E-06	1.78186137622621E-06	1.78186163322911E-06
0.0236999999999999	1.78224534615481E-06	1.78248830495286E-06	1.78248856611846E-06
0.0237999999999999	1.78287456353984E-06	1.783121696931E-06	1.78312196230505E-06
0.0238999999999999	1.78351023687592E-06	1.78376159155635E-06	1.78376186118501E-06
0.0239999999999999	1.7841524052325E-06	1.78440802830342E-06	1.78440830223323E-06
0.0240999999999999	1.78480110775498E-06	1.78506104672532E-06	1.78506132500322E-06
0.0241999999999999	1.78545638366452E-06	1.78572068645365E-06	1.78572096912699E-06
0.0242999999999999	1.786118272258E-06	1.78638698719844E-06	1.78638727431496E-06
0.0243999999999999	1.78678681290777E-06	1.78705998874796E-06	1.78706028035581E-06
0.0244999999999999	1.78746204506164E-06	1.78773973096865E-06	1.78774002711639E-06
0.0245999999999999	1.78814400824267E-06	1.78842625380501E-06	1.7884265545416E-06
0.0246999999999999	1.78883274204906E-06	1.78911959727946E-06	1.78911990265428E-06
0.0247999999999999	1.78952828615404E-06	1.78981980149225E-06	1.78982011155509E-06
0.0248999999999999	1.79023068030572E-06	1.79052690662132E-06	1.7905272214224E-06
0.0249999999999999	1.79093996432701E-06	1.79124095292225E-06	1.7912412725122E-06
0.0250999999999999	1.79165617811541E-06	1.79196198072808E-06	1.79196230515797E-06
0.0251999999999999	1.79237936164298E-06	1.79269003044925E-06	1.79269035977055E-06
0.0252999999999999	1.79310955495614E-06	1.79342514257347E-06	1.79342547683811E-06
0.0253999999999999	1.7938467981756E-06	1.79416735766563E-06	1.79416769692594E-06
0.0254999999999999	1.79459113149622E-06	1.79491671636766E-06	1.79491706067643E-06
0.0255999999999999	1.79534259518686E-06	1.79567325939848E-06	1.79567360880893E-06
0.0256999999999999	1.79610122959029E-06	1.79643702755385E-06	1.79643738211964E-06
0.0257999999999999	1.79686707512308E-06	1.79720806170627E-06	1.79720842148152E-06
0.0258999999999999	1.79764017227546E-06	1.79798640280492E-06	1.79798676784416E-06
0.0259999999999999	1.79842056161117E-06	1.7987720918755E-06	1.79877246223374E-06
0.0260999999999999	1.79920828376741E-06	1.79956517002016E-06	1.79956554575286E-06
0.0261999999999999	1.80000337945468E-06	1.80036567841741E-06	1.80036605958047E-06
0.0262999999999999	1.80080588945666E-06	1.80117365832199E-06	1.8011740449718E-06
0.0263999999999999	1.80161585463009E-06	1.80198915106481E-06	1.80198954325818E-06
0.0264999999999999	1.80243331590469E-06	1.8028121980528E-06	1.80281259584703E-06
0.0265999999999999	1.80325831428302E-06	1.80364284076886E-06	1.80364324422173E-06
0.0266999999999999	1.80409089084033E-06	1.80448112077175E-06	1.80448152994149E-06
0.0267999999999999	1.80493108672451E-06	1.80532707969599E-06	1.8053274946413E-06
0.0268999999999999	1.80577894315595E-06	1.80618075925175E-06	1.80618118003182E-06
0.0269999999999999	1.8066345014274E-06	1.80704220122477E-06	1.80704262789928E-06
0.0270999999999999	1.80749780290389E-06	1.8079114474763E-06	1.80791188010538E-06
0.0271999999999999	1.8083688890226E-06	1.80878853994293E-06	1.80878897858723E-06
0.0272999999999999	1.80924780129277E-06	1.80967352063657E-06	1.80967396535722E-06
0.0273999999999999	1.81013458129556E-06	1.81056643164432E-06	1.81056688250293E-06
0.0274999999999999	1.81102927068394E-06	1.81146731512839E-06	1.81146777218708E-06
0.0275999999999999	1.81193191118262E-06	1.81237621332601E-06	1.8123766766474E-06
0.0276999999999999	1.81284254458789E-06	1.81329316854933E-06	1.81329363819654E-06
0.0277999999999999	1.81376121276755E-06	1.81421822318536E-06	1.81421869922201E-06
0.0278999999999999	1.81468795766075E-06	1.81515141969583E-06	1.81515190218606E-06
0.0279999999999999	1.81562282127795E-06	1.81609280061716E-06	1.81609328962561E-06
0.0280999999999999	1.81656584570076E-06	1.81704240856033E-06	1.81704290415218E-06
0.0281999999999999	1.81751707308184E-06	1.81800028621083E-06	1.81800078845176E-06
0.0282999999999999	1.81847654564481E-06	1.81896647632854E-06	1.81896698528474E-06
0.0283999999999999	1.81944430568415E-06	1.81994102174764E-06	1.81994153748587E-06
0.0284999999999999	1.82042039556504E-06	1.82092396537659E-06	1.82092448796409E-06
0.0285999999999999	1.82140485772332E-06	1.82191535019795E-06	1.82191587970253E-06
0.0286999999999999	1.82239773466535E-06	1.82291521926839E-06	1.82291575575838E-06
0.0287999999999999	1.8233990689679E-06	1.82392361571853E-06	1.8239241592628E-06
0.0288999999999999	1.82440890327807E-06	1.82494058275291E-06	1.82494113342089E-06
0.0289999999999999	1.82542728031317E-06	1.82596616364989E-06	1.82596672151153E-06
0.0290999999999999	1.82645424286059E-06	1.82700040176155E-06	1.82700096688737E-06
0.0291999999999999	1.82748983377777E-06	1.82804334051365E-06	1.82804391297472E-06
0.0292999999999999	1.82853409599201E-06	1.82909502340551E-06	1.82909560327347E-06
0.0293999999999999	1.82958707250042E-06	1.83015549400996E-06	1.830156081357E-06
0.0294999999999999	1.83064880636982E-06	1.83122479597326E-06	1.83122539087213E-06
0.0295999999999999	1.83171934073658E-06	1.83230297301497E-06	1.83230357553901E-06
0.0296999999999999	1.83279871880661E-06	1.83339006892797E-06	1.83339067915106E-06
0.0297999999999999	1.83388698385518E-06	1.83448612757828E-06	1.83448674557491E-06
0.0298999999999999	1.83498417922684E-06	1.83559119290505E-06	1.83559181875027E-06
0.0299999999999999	1.83609034833535E-06	1.83670530892046E-06	1.83670594268992E-06
0.0300999999999999	1.83720553466354E-06	1.83782851970964E-06	1.83782916147957E-06
0.0301999999999999	1.83832978176322E-06	1.83896086943063E-06	1.83896151927783E-06
0.0302999999999999	1.83946313325509E-06	1.84010240231423E-06	1.84010306031614E-06
0.0303999999999999	1.84060563282864E-06	1.84125316266401E-06	1.84125382889865E-06
0.0304999999999999	1.84175732424204E-06	1.8424131948562E-06	1.84241386940218E-06
0.0305999999999999	1.84291825132204E-06	1.8435825433396E-06	1.84358322627615E-06
0.0306999999999999	1.84408845796388E-06	1.84476125263552E-06	1.8447619440425E-06
0.0307999999999999	1.8452679881312E-06	1.84594936733774E-06	1.84595006729559E-06
0.0308999999999999	1.84645688585592E-06	1.84714693211239E-06	1.84714764070218E-06
0.0309999999999999	1.84765519523814E-06	1.84835399169789E-06	1.84835470900134E-06
0.0310999999999999	1.84886296044606E-06	1.84957059090491E-06	1.84957131700434E-06
0.0311999999999999	1.85008022571589E-06	1.85079677461627E-06	1.85079750959464E-06
0.0312999999999999	1.85130703535172E-06	1.85203258778687E-06	1.85203333172778E-06
0.0313999999999999	1.85254343372544E-06	1.85327807544364E-06	1.85327882843133E-06
0.0314999999999999	1.85378946527666E-06	1.85453328268546E-06	1.85453404480481E-06
0.0315999999999999	1.85504517451258E-06	1.85579825468308E-06	1.85579902601962E-06
0.0316999999999999	1.85631060600791E-06	1.85707303667908E-06	1.857073817319E-06
0.0317999999999999	1.85758580440478E-06	1.85835767398778E-06	1.85835846401792E-06
0.0318999999999999	1.85887081441264E-06	1.85965221199517E-06	1.85965301150303E-06
0.0319999999999999	1.86016568080814E-06	1.86095669615886E-06	1.86095750523262E-06
0.0320999999999999	1.86147044843509E-06	1.86227117200802E-06	1.86227199073651E-06
0.0321999999999999	1.8627851622043E-06	1.86359568514329E-06	1.86359651361603E-06
0.0322999999999999	1.86410986709351E-06	1.86493028123671E-06	1.86493111954389E-06
0.0323999999999999	1.86544460814733E-06	1.86627500603169E-06	1.8662758542642E-06
0.0324999999999999	1.86678943047708E-06	1.86762990534293E-06	1.86763076359234E-06
0.0325999999999999	1.86814437926074E-06	1.86899502505635E-06	1.8689958934149E-06
0.0326999999999999	1.86950949974285E-06	1.870370411129E-06	1.87037128968967E-06
0.0327999999999999	1.8708848372344E-06	1.87175610958908E-06	1.87175699844551E-06
0.0328999999999999	1.87227043711273E-06	1.87315216653577E-06	1.87315306578234E-06
0.0329999999999999	1.87366634482148E-06	1.87455862813925E-06	1.87455953787104E-06
0.0330999999999999	1.87507260587044E-06	1.8759755406406E-06	1.8759764609534E-06
0.0331999999999999	1.87648926583548E-06	1.87740295035176E-06	1.87740388134209E-06
0.0332999999999999	1.87791637035848E-06	1.87884090365544E-06	1.87884184542053E-06
0.0333999999999999	1.87935396514718E-06	1.88028944700508E-06	1.88029039964291E-06
0.0334999999999999	1.88080209597513E-06	1.88174862692478E-06	1.88174959053406E-06
0.0335999999999999	1.8822608086816E-06	1.88321849000926E-06	1.88321946468943E-06
0.0336999999999999	1.88373014917144E-06	1.88469908292377E-06	1.88470006877503E-06
0.0337999999999999	1.88521016341505E-06	1.88619045240406E-06	1.88619144952735E-06
0.0338999999999999	1.88670089744822E-06	1.88769264525629E-06	1.8876936537533E-06
0.0339999999999999	1.8882023973721E-06	1.88920570835701E-06	1.8892067283302E-06
0.0341	1.88971470935305E-06	1.89072968865306E-06	1.89073072020565E-06
0.0342	1.89123787962258E-06	1.89226463316154E-06	1.89226567639753E-06
0.0343	1.89277195447727E-06	1.89381058896976E-06	1.89381164399392E-06
0.0344	1.89431698027863E-06	1.89536760323515E-06	1.89536867015301E-06
0.0345	1.89587300345304E-06	1.89693572318522E-06	1.89693680210314E-06
0.0346	1.89744007049165E-06	1.89851499611753E-06	1.89851608714261E-06
0.0347	1.89901822795029E-06	1.90010546939959E-06	1.90010657263976E-06
0.0348	1.90060752244938E-06	1.90170719046882E-06	1.90170830603281E-06
0.0349	1.90220800067382E-06	1.90332020683252E-06	1.90332133482985E-06
0.035	1.9038197093729E-06	1.90494456606777E-06	1.90494570660879E-06
0.0351	1.90544269536023E-06	1.90658031582143E-06	1.90658146901729E-06
0.0352	1.90707700551363E-06	1.90822750381002E-06	1.9082286697727E-06
0.0353	1.90872268677504E-06	1.90988617781973E-06	1.90988735666204E-06
0.0354	1.9103797861504E-06	1.91155638570632E-06	1.91155757754192E-06
0.0355	1.91204835070963E-06	1.91323817539509E-06	1.91323938033846E-06
0.0356	1.91372842758644E-06	1.91493159488084E-06	1.9149328130473E-06
0.0357	1.91542006397832E-06	1.91663669222777E-06	1.9166379237335E-06
0.0358	1.9171233071464E-06	1.91835351556948E-06	1.91835476053152E-06
0.0359	1.91883820441537E-06	1.92008211310889E-06	1.92008337164514E-06
0.036	1.9205648031734E-06	1.92182253311817E-06	1.9218238053474E-06
0.0361	1.92230315087202E-06	1.92357482393876E-06	1.92357610998061E-06
0.0362	1.92405329502606E-06	1.92533903398123E-06	1.92534033395622E-06
0.0363	1.9258152832135E-06	1.9271152117253E-06	1.92711652575484E-06
0.0364	1.92758916307547E-06	1.92890340571973E-06	1.92890473392612E-06
0.0365	1.92937498231605E-06	1.93070366458234E-06	1.93070500708878E-06
0.0366	1.93117278870227E-06	1.93251603699988E-06	1.93251739393047E-06
0.0367	1.93298263006395E-06	1.93434057172806E-06	1.93434194320781E-06
0.0368	1.93480455429363E-06	1.93617731759144E-06	1.93617870374627E-06
0.0369	1.9366386093465E-06	1.9380263234834E-06	1.93802772444018E-06
0.037	1.93848484324027E-06	1.93988763836612E-06	1.93988905425261E-06
0.0371	1.94034330405508E-06	1.94176131127048E-06	1.9417627422154E-06
0.0372	1.94221403993345E-06	1.94364739129606E-06	1.94364883742907E-06
0.0373	1.94409709908013E-06	1.94554592761106E-06	1.94554738906275E-06
0.0374	1.94599252976203E-06	1.94745696945228E-06	1.94745844635421E-06
0.0375	1.94790038030813E-06	1.94938056612502E-06	1.94938205860972E-06
0.0376000000000001	1.94982069910939E-06	1.95131676700313E-06	1.95131827520406E-06
0.0377000000000001	1.95175353461863E-06	1.95326562152885E-06	1.95326714558048E-06
0.0378000000000001	1.95369893535047E-06	1.95522717921284E-06	1.95522871925061E-06
0.0379000000000001	1.95565694988121E-06	1.95720148963413E-06	1.95720304579446E-06
0.0380000000000001	1.95762762684874E-06	1.95918860244002E-06	1.95919017486033E-06
0.0381000000000001	1.95961101495247E-06	1.9611885673461E-06	1.9611901561648E-06
0.0382000000000001	1.96160716295318E-06	1.96320143413616E-06	1.96320303949269E-06
0.0383000000000001	1.96361611967299E-06	1.96522725266218E-06	1.96522887469697E-06
0.0384000000000001	1.96563793399522E-06	1.96726607284425E-06	1.96726771169876E-06
0.0385000000000001	1.96767265486433E-06	1.96931794467055E-06	1.96931960048727E-06
0.0386000000000001	1.96972033128577E-06	1.97138291819729E-06	1.97138459111974E-06
0.0387000000000001	1.97178101232593E-06	1.97346104354869E-06	1.97346273372143E-06
0.0388000000000001	1.97385474711206E-06	1.97555237091691E-06	1.97555407848557E-06
0.0389000000000001	1.97594158483211E-06	1.97765695056203E-06	1.97765867567326E-06
0.0390000000000001	1.97804157473469E-06	1.97977483281198E-06	1.97977657561352E-06
0.0391000000000001	1.98015476612895E-06	1.98190606806251E-06	1.98190782870317E-06
0.0392000000000001	1.98228120838449E-06	1.98405070677718E-06	1.98405248540684E-06
0.0393000000000001	1.98442095093126E-06	1.98620879948726E-06	1.98621059625689E-06
0.0394000000000001	1.98657404325945E-06	1.98838039679173E-06	1.98838221185339E-06
0.0395000000000001	1.98874053491945E-06	1.9905655493572E-06	1.99056738286405E-06
0.0396000000000001	1.99092047552166E-06	1.99276430791794E-06	1.99276616002425E-06
0.0397000000000001	1.99311391473647E-06	1.99497672327574E-06	1.99497859413689E-06
0.0398000000000001	1.99532090229413E-06	1.99720284629995E-06	1.99720473607246E-06
0.0399000000000001	1.99754148798467E-06	1.99944272792741E-06	1.99944463676892E-06
0.0400000000000001	1.99977572165776E-06	2.00169641916239E-06	2.00169834723168E-06
0.0401000000000001	2.00202365322267E-06	2.00396397107661E-06	2.0039659185336E-06
0.0402000000000001	2.00428533264814E-06	2.0062454348091E-06	2.00624740181488E-06
0.0403000000000001	2.00656080996226E-06	2.00854086156628E-06	2.00854284828308E-06
0.0404000000000001	2.00885013525242E-06	2.01085030262181E-06	2.01085230921305E-06
0.0405000000000001	2.01115335866518E-06	2.01317380931663E-06	2.01317583594691E-06
0.0406000000000001	2.01347053040616E-06	2.01551143305889E-06	2.01551347989399E-06
0.0407000000000001	2.01580170073999E-06	2.0178632253239E-06	2.01786529253079E-06
0.0408000000000001	2.01814691999015E-06	2.02022923765412E-06	2.02023132540098E-06
0.0409000000000001	2.0205062385389E-06	2.02260952165908E-06	2.0226116301153E-06
0.0410000000000001	2.02287970682719E-06	2.02500412901539E-06	2.02500625835159E-06
0.0411000000000002	2.02526737535452E-06	2.02741311146668E-06	2.0274152618547E-06
0.0412000000000002	2.0276692946789E-06	2.02983652082355E-06	2.02983869243647E-06
0.0413000000000002	2.03008551541668E-06	2.03227440896355E-06	2.0322766019757E-06
0.0414000000000002	2.03251608824249E-06	2.03472682783114E-06	2.03472904241809E-06
0.0415000000000002	2.03496106388915E-06	2.03719382943765E-06	2.03719606577624E-06
0.0416000000000002	2.03742049314752E-06	2.03967546586123E-06	2.03967772412958E-06
0.0417000000000002	2.03989442686644E-06	2.04217178924684E-06	2.04217406962435E-06
0.0418000000000002	2.0423829159526E-06	2.04468285180619E-06	2.04468515447355E-06
0.0419000000000002	2.04488601137048E-06	2.04720870581774E-06	2.04721103095692E-06
0.0420000000000002	2.04740376414217E-06	2.0497494036266E-06	2.0497517514209E-06
0.0421000000000002	2.04993622534734E-06	2.05230499764455E-06	2.05230736827859E-06
0.0422000000000002	2.05248344612311E-06	2.05487554034999E-06	2.05487793400971E-06
0.0423000000000002	2.05504547766393E-06	2.05746108428791E-06	2.05746350116058E-06
0.0424000000000002	2.0576223712215E-06	2.06006168206981E-06	2.06006412234405E-06
0.0425000000000002	2.06021417810464E-06	2.06267738637374E-06	2.06267985023952E-06
0.0426000000000002	2.06282094967922E-06	2.06530824994421E-06	2.06531073759287E-06
0.0427000000000002	2.065442737368E-06	2.06795432559216E-06	2.06795683721642E-06
0.0428000000000002	2.06807959265059E-06	2.07061566619496E-06	2.07061820198892E-06
0.0429000000000002	2.07073156706329E-06	2.07329232469633E-06	2.07329488485547E-06
0.0430000000000002	2.073398712199E-06	2.07598435410636E-06	2.07598693882757E-06
0.0431000000000002	2.07608107970714E-06	2.0786918075014E-06	2.078694416983E-06
0.0432000000000002	2.0787787212935E-06	2.08141473802412E-06	2.08141737246583E-06
0.0433000000000002	2.08149168872014E-06	2.08415319888339E-06	2.08415585848638E-06
0.0434000000000002	2.08422003380531E-06	2.0869072433543E-06	2.08690992832117E-06
0.0435000000000002	2.08696380842333E-06	2.08967692477813E-06	2.08967963531294E-06
0.0436000000000002	2.08972306450445E-06	2.09246229656226E-06	2.09246503287053E-06
0.0437000000000002	2.09249785403478E-06	2.09526341218021E-06	2.09526617446894E-06
0.0438000000000002	2.09528822905617E-06	2.09808032517156E-06	2.09808311364922E-06
0.0439000000000002	2.09809424166607E-06	2.10091308914192E-06	2.1009159040185E-06
0.0440000000000002	2.10091594401748E-06	2.10376175776294E-06	2.10376459924992E-06
0.0441000000000002	2.10375338831878E-06	2.10662638477222E-06	2.1066292530826E-06
0.0442000000000002	2.10660662683364E-06	2.10950702397333E-06	2.10950991932162E-06
0.0443000000000002	2.10947571188092E-06	2.11240372923572E-06	2.11240665183799E-06
0.0444000000000002	2.11236069583453E-06	2.11531655449475E-06	2.11531950456862E-06
0.0445000000000002	2.11526163112336E-06	2.11824555375164E-06	2.11824853151627E-06
0.0446000000000003	2.11817857023112E-06	2.1211907810734E-06	2.12119378674954E-06
0.0447000000000003	2.12111156569625E-06	2.12415229059285E-06	2.12415532440283E-06
0.0448000000000003	2.12406067011182E-06	2.12713013650857E-06	2.1271331986763E-06
0.0449000000000003	2.12702593612537E-06	2.13012437308487E-06	2.13012746383586E-06
0.0450000000000003	2.13000741643886E-06	2.13313505465174E-06	2.13313817421314E-06
0.0451000000000003	2.13300516380847E-06	2.13616223560485E-06	2.13616538420544E-06
0.0452000000000003	2.13601923104458E-06	2.13920597040553E-06	2.13920914827569E-06
