t;TC1;TC2;TC3;TC4;
270.500000;598.440766;559.091724;507.852097;-273.000000;
270.600000;598.504039;559.156378;507.961709;-273.000000;
270.700000;598.373645;558.939192;507.895779;-273.000000;
270.800000;598.379337;559.023603;507.831353;-273.000000;
270.900000;598.320513;559.072132;507.831326;-273.000000;
271.000000;598.311821;558.897991;507.607235;-273.000000;
271.100000;598.350161;559.028654;507.793826;-273.000000;
271.200000;598.200526;558.942456;507.683715;-273.000000;
271.300000;598.227161;558.911012;507.646944;-273.000000;
271.400000;598.293400;558.737188;507.677779;-273.000000;
271.500000;598.232642;558.656189;507.545941;-273.000000;
271.600000;598.169945;558.593261;507.608288;-273.000000;
271.700000;598.149550;558.666410;507.646659;-273.000000;
271.800000;597.983008;558.546030;507.443812;-273.000000;
271.900000;598.038561;558.667514;507.496968;-273.000000;
272.000000;598.007292;558.527172;507.483076;-273.000000;
272.100000;598.087124;558.652868;507.378738;-273.000000;
272.200000;597.974500;558.429709;507.395350;-273.000000;
272.300000;598.011026;558.423204;507.522850;-273.000000;
272.400000;597.893474;558.323864;507.389329;-273.000000;
272.500000;597.931339;558.293139;507.400232;-273.000000;
272.600000;597.941174;558.326124;507.387394;-273.000000;
272.700000;597.867239;558.206561;507.154047;-273.000000;
272.800000;597.898766;558.369749;507.216521;-273.000000;
272.900000;597.809108;558.243444;507.136538;-273.000000;
273.000000;597.931374;558.232554;507.143838;-273.000000;
273.100000;597.575616;558.119644;507.104426;-273.000000;
273.200000;597.838624;558.209748;507.073262;-273.000000;
273.300000;597.700055;558.200311;507.003165;-273.000000;
273.400000;597.638637;558.199659;507.095629;-273.000000;
273.500000;597.570963;558.007195;506.970274;-273.000000;
273.600000;597.636147;557.994410;506.937574;-273.000000;
273.700000;597.554779;557.891757;506.876982;-273.000000;
273.800000;597.553045;557.930379;506.982774;-273.000000;
273.900000;597.658729;557.841228;506.980791;-273.000000;
274.000000;597.556121;557.836028;506.954774;-273.000000;
274.100000;597.534537;557.768555;506.870000;-273.000000;
274.200000;597.429668;557.731266;506.735771;-273.000000;
274.300000;597.396268;557.777119;506.813088;-273.000000;
274.400000;597.411003;557.656414;506.631144;-273.000000;
274.500000;597.296234;557.577097;506.631300;-273.000000;
274.600000;597.179092;557.510832;506.516744;-273.000000;
274.700000;597.313226;557.536478;506.585979;-273.000000;
274.800000;597.262584;557.395729;506.511541;-273.000000;
274.900000;597.264658;557.448460;506.476912;-273.000000;
275.000000;597.134626;557.332036;506.373794;-273.000000;
275.100000;597.295118;557.409991;506.508159;-273.000000;
275.200000;597.222442;557.344480;506.365312;-273.000000;
275.300000;597.116450;557.287886;506.381774;-273.000000;
275.400000;597.101166;557.302927;506.440265;-273.000000;
275.500000;597.101792;557.286573;506.253185;-273.000000;
275.600000;597.001308;557.298158;506.360524;-273.000000;
275.700000;596.993332;557.124929;506.281515;-273.000000;
275.800000;596.957066;557.116425;506.308359;-273.000000;
275.900000;597.078139;557.057624;506.295565;-273.000000;
276.000000;596.985421;556.965882;506.229309;-273.000000;
276.100000;596.937039;556.895042;506.084774;-273.000000;
276.200000;596.992358;557.066666;506.112091;-273.000000;
276.300000;596.925989;556.927799;506.048582;-273.000000;
276.400000;597.007605;556.987215;506.082482;-273.000000;
276.500000;596.801513;556.810859;506.000574;-273.000000;
276.600000;596.877513;556.805316;505.960547;-273.000000;
276.700000;596.855921;556.783928;505.887235;-273.000000;
276.800000;596.843521;556.814990;505.993079;-273.000000;
276.900000;596.784282;556.762630;505.910535;-273.000000;
277.000000;596.808763;556.675370;505.877279;-273.000000;
277.100000;596.710795;556.524579;505.798471;-273.000000;
277.200000;596.710979;556.652617;505.895009;-273.000000;
277.300000;596.637237;556.517484;505.808871;-273.000000;
277.400000;596.608579;556.652104;505.702206;-273.000000;
277.500000;596.534779;556.580163;505.654797;-273.000000;
277.600000;596.636695;556.471242;505.766959;-273.000000;
277.700000;596.600761;556.455211;505.621206;-273.000000;
277.800000;596.651684;556.537917;505.649879;-273.000000;
277.900000;596.517553;556.347943;505.638659;-273.000000;
278.000000;596.572553;556.531291;505.667876;-273.000000;
278.100000;596.471034;556.432641;505.498985;-273.000000;
278.200000;596.483703;556.453699;505.593821;-273.000000;
278.300000;596.407179;556.390336;505.409721;-273.000000;
278.400000;596.395929;556.364732;505.554703;-273.000000;
278.500000;596.456034;556.198318;505.418974;-273.000000;
278.600000;596.429842;556.185102;505.414782;-273.000000;
278.700000;596.263368;556.175295;505.342638;-273.000000;
278.800000;596.409700;556.103852;505.275141;-273.000000;
278.900000;596.312889;556.200946;505.429841;-273.000000;
279.000000;596.155389;556.036906;505.238774;-273.000000;
279.100000;596.219716;556.115198;505.246288;-273.000000;
279.200000;596.228292;556.044813;505.190471;-273.000000;
279.300000;596.222984;555.907647;505.268165;-273.000000;
279.400000;596.102174;555.822056;505.154782;-273.000000;
279.500000;596.141621;555.729924;505.103362;-273.000000;
279.600000;596.010505;555.838586;505.018453;-273.000000;
279.700000;596.051732;555.694773;505.036026;-273.000000;
279.800000;596.031813;555.619045;504.894018;-273.000000;
279.900000;596.004345;555.639214;504.914388;-273.000000;
280.000000;595.959637;555.624134;504.952571;-273.000000;
280.100000;596.001605;555.577240;504.937174;-273.000000;
280.200000;595.994597;555.612264;504.878400;-273.000000;
280.300000;595.868282;555.575362;504.864379;-273.000000;
280.400000;595.885589;555.408462;504.714524;-273.000000;
280.500000;595.936363;555.550327;504.893141;-273.000000;
280.600000;595.840097;555.368791;504.736585;-273.000000;
280.700000;595.957313;555.440038;504.811106;-273.000000;
280.800000;595.776353;555.207002;504.692141;-273.000000;
280.900000;595.755071;555.362975;504.727518;-273.000000;
281.000000;595.807139;555.270204;504.511500;-273.000000;
281.100000;595.853129;555.354147;504.638441;-273.000000;
281.200000;595.703061;555.136660;504.526106;-273.000000;
281.300000;595.662734;555.286245;504.693747;-273.000000;
281.400000;595.557284;555.096675;504.519156;-273.000000;
281.500000;595.558626;555.142981;504.601212;-273.000000;
281.600000;595.611916;555.034010;504.503326;-273.000000;
281.700000;595.524868;555.111307;504.439035;-273.000000;
281.800000;595.598503;555.111709;504.301329;-273.000000;
281.900000;595.484232;554.864486;504.386947;-273.000000;
282.000000;595.359716;554.978454;504.447426;-273.000000;
282.100000;595.461916;554.897462;504.445100;-273.000000;
282.200000;595.317989;554.817397;504.319765;-273.000000;
282.300000;595.430689;554.741104;504.388397;-273.000000;
282.400000;595.272016;554.675730;504.104259;-273.000000;
282.500000;595.326761;554.790503;504.243944;-273.000000;
282.600000;595.290958;554.734969;504.270509;-273.000000;
282.700000;595.251032;554.751124;504.256053;-273.000000;
282.800000;595.297834;554.681180;504.071559;-273.000000;
282.900000;595.307758;554.546655;503.865588;-273.000000;
283.000000;595.293132;554.720735;504.175282;-273.000000;
283.100000;595.263942;554.684762;503.954809;-273.000000;
283.200000;595.162039;554.673226;504.061162;-273.000000;
283.300000;595.134445;554.422589;504.025624;-273.000000;
283.400000;595.281461;554.609794;503.979232;-273.000000;
283.500000;595.068953;554.482589;503.815079;-273.000000;
283.600000;595.090471;554.346879;503.858953;-273.000000;
283.700000;595.120947;554.451082;503.893779;-273.000000;
283.800000;595.076505;554.331189;503.807606;-273.000000;
283.900000;595.044103;554.381257;503.782594;-273.000000;
284.000000;594.980368;554.264124;503.702685;-273.000000;
284.100000;594.876761;554.201225;503.845668;-273.000000;
284.200000;594.898945;554.164980;503.759703;-273.000000;
284.300000;594.957368;554.173883;503.756738;-273.000000;
284.400000;594.820511;554.135589;503.594456;-273.000000;
284.500000;594.849853;554.149980;503.630556;-273.000000;
284.600000;594.853626;554.131815;503.682582;-273.000000;
284.700000;594.718134;553.944749;503.533065;-273.000000;
284.800000;594.771668;554.014722;503.553291;-273.000000;
284.900000;594.828029;553.933271;503.393053;-273.000000;
285.000000;594.808803;554.033192;503.603671;-273.000000;
285.100000;594.652318;553.782156;503.405400;-273.000000;
285.200000;594.699134;553.926106;503.472121;-273.000000;
285.300000;594.685366;553.824711;503.442056;-273.000000;
285.400000;594.661108;553.842811;503.470288;-273.000000;
285.500000;594.485566;553.767955;503.279694;-273.000000;
285.600000;594.582450;553.692793;503.235759;-273.000000;
285.700000;594.514476;553.675585;503.364079;-273.000000;
285.800000;594.525700;553.608546;503.149771;-273.000000;
285.900000;594.450482;553.563665;503.348397;-273.000000;
286.000000;594.523474;553.497900;503.117088;-273.000000;
286.100000;594.554832;553.531784;503.288988;-273.000000;
286.200000;594.419013;553.559851;503.165688;-273.000000;
286.300000;594.397313;553.364616;503.180697;-273.000000;
286.400000;594.360882;553.482795;503.125059;-273.000000;
286.500000;594.358739;553.328864;502.916888;-273.000000;
286.600000;594.299705;553.329356;503.241088;-273.000000;
286.700000;594.224297;553.288862;503.050168;-273.000000;
286.800000;594.271913;553.328281;502.905868;-273.000000;
286.900000;594.157947;553.237684;502.998806;-273.000000;
287.000000;594.183439;553.204309;503.056341;-273.000000;
287.100000;594.213179;553.224198;503.002756;-273.000000;
287.200000;594.183653;553.161223;502.897274;-273.000000;
287.300000;594.225868;553.175307;502.754265;-273.000000;
287.400000;593.996153;553.180504;502.756274;-273.000000;
287.500000;594.105203;553.127896;502.903638;-273.000000;
287.600000;594.103661;553.108948;502.780824;-273.000000;
287.700000;594.021661;553.086684;502.817997;-273.000000;
287.800000;594.013934;553.004186;502.873765;-273.000000;
287.900000;593.991684;552.954147;502.590697;-273.000000;
288.000000;593.964526;552.934221;502.601744;-273.000000;
288.100000;593.905218;552.967732;502.762253;-273.000000;
288.200000;593.902553;552.745457;502.484944;-273.000000;
288.300000;593.869626;552.777817;502.678944;-273.000000;
288.400000;593.839616;552.672830;502.459715;-273.000000;
288.500000;593.846884;552.793274;502.464644;-273.000000;
288.600000;593.823776;552.643854;502.475356;-273.000000;
288.700000;593.762292;552.737196;502.489865;-273.000000;
288.800000;593.715716;552.611123;502.365382;-273.000000;
288.900000;593.643582;552.667250;502.586897;-273.000000;
289.000000;593.638350;552.541804;502.279806;-273.000000;
289.100000;593.674550;552.504268;502.328706;-273.000000;
289.200000;593.708689;552.404863;502.241103;-273.000000;
289.300000;593.694939;552.500910;502.208976;-273.000000;
289.400000;593.642324;552.372556;502.140106;-273.000000;
289.500000;593.699482;552.496775;502.260394;-273.000000;
289.600000;593.524074;552.383968;502.167529;-273.000000;
289.700000;593.585774;552.316134;502.182541;-273.000000;
289.800000;593.499732;552.358269;502.067712;-273.000000;
289.900000;593.517024;552.407905;501.942738;-273.000000;
290.000000;593.333513;552.236727;502.195638;-273.000000;
290.100000;593.345971;552.067622;501.941138;-273.000000;
290.200000;593.483366;552.226013;502.036868;-273.000000;
290.300000;593.369963;552.193405;502.051359;-273.000000;
290.400000;593.310745;552.181754;502.038621;-273.000000;
290.500000;593.350895;552.006706;502.030447;-273.000000;
290.600000;593.221421;552.087504;501.831321;-273.000000;
290.700000;593.302463;552.058124;501.948982;-273.000000;
290.800000;593.336268;551.932690;501.874926;-273.000000;
290.900000;593.186553;551.919908;501.832056;-273.000000;
291.000000;593.122045;551.920766;501.856909;-273.000000;
291.100000;593.140795;551.832608;501.806671;-273.000000;
291.200000;593.028803;551.753311;501.683288;-273.000000;
291.300000;593.097268;551.856880;501.784950;-273.000000;
291.400000;593.102403;551.648282;501.611332;-273.000000;
291.500000;593.132853;551.749740;501.636450;-273.000000;
291.600000;593.010561;551.703168;501.555976;-273.000000;
291.700000;593.016234;551.688688;501.535968;-273.000000;
291.800000;592.985042;551.476601;501.564041;-273.000000;
291.900000;592.966626;551.619077;501.471324;-273.000000;
292.000000;592.915034;551.432062;501.485232;-273.000000;
292.100000;592.903008;551.481204;501.475906;-273.000000;
292.200000;592.928782;551.515863;501.578112;-273.000000;
292.300000;592.774324;551.444636;501.349129;-273.000000;
292.400000;592.834732;551.374834;501.316076;-273.000000;
292.500000;592.760482;551.261595;501.372747;-273.000000;
292.600000;592.834192;551.401633;501.350500;-273.000000;
292.700000;592.805711;551.286081;501.131238;-273.000000;
292.800000;592.778968;551.361681;501.342185;-273.000000;
292.900000;592.677374;551.156294;501.182603;-273.000000;
293.000000;592.665932;551.259609;501.200321;-273.000000;
293.100000;592.560384;551.220659;501.021600;-273.000000;
293.200000;592.611734;551.025171;501.046856;-273.000000;
293.300000;592.638758;551.219137;501.138021;-273.000000;
293.400000;592.560416;551.129779;500.942094;-273.000000;
293.500000;592.549389;551.216881;501.151694;-273.000000;
293.600000;592.474905;551.031676;500.974629;-273.000000;
293.700000;592.502197;550.969307;500.993509;-273.000000;
293.800000;592.567655;550.961872;500.900450;-273.000000;
293.900000;592.498063;550.949471;500.969432;-273.000000;
294.000000;592.467071;550.830504;500.798762;-273.000000;
294.100000;592.433855;550.850662;500.856991;-273.000000;
294.200000;592.248947;550.780949;500.884600;-273.000000;
294.300000;592.313129;550.856940;500.857235;-273.000000;
294.400000;592.213497;550.700843;500.770071;-273.000000;
294.500000;592.247905;550.766788;500.786632;-273.000000;
294.600000;592.295161;550.683929;500.722106;-273.000000;
294.700000;592.238450;550.689086;500.785988;-273.000000;
294.800000;592.178516;550.498434;500.628724;-273.000000;
294.900000;592.244666;550.630542;500.593659;-273.000000;
295.000000;592.148784;550.453173;500.520068;-273.000000;
295.100000;592.163853;550.409415;500.530994;-273.000000;
295.200000;592.140668;550.480878;500.593047;-273.000000;
295.300000;592.108226;550.474069;500.426891;-273.000000;
295.400000;592.086368;550.497732;500.350176;-273.000000;
295.500000;591.985003;550.301364;500.539129;-273.000000;
295.600000;592.058426;550.310516;500.277282;-273.000000;
295.700000;592.089461;550.362227;500.483312;-273.000000;
295.800000;591.929753;550.335036;500.282474;-273.000000;
295.900000;591.856168;550.275429;500.347865;-273.000000;
296.000000;591.807618;550.067454;500.386356;-273.000000;
296.100000;591.839400;550.225387;500.396685;-273.000000;
296.200000;591.890316;550.056973;500.345515;-273.000000;
296.300000;591.720058;550.070278;500.393171;-273.000000;
296.400000;591.841924;550.054214;500.051768;-273.000000;
296.500000;591.817589;550.121278;500.247018;-273.000000;
296.600000;591.717650;549.916538;500.159682;-273.000000;
296.700000;591.708358;549.882831;500.134329;-273.000000;
296.800000;591.708647;549.855599;500.131900;-273.000000;
296.900000;591.679263;549.903316;500.063962;-273.000000;
297.000000;591.557939;549.735650;500.062026;-273.000000;
297.100000;591.732524;549.812592;500.031115;-273.000000;
297.200000;591.480450;549.757081;499.953274;-273.000000;
297.300000;591.552584;549.946021;500.032438;-273.000000;
297.400000;591.546982;549.680752;499.995250;-273.000000;
297.500000;591.509305;549.690557;499.890568;-273.000000;
297.600000;591.405505;549.637124;500.032150;-273.000000;
297.700000;591.505755;549.632593;499.745471;-273.000000;
297.800000;591.462813;549.516802;499.826862;-273.000000;
297.900000;591.381597;549.631402;499.731606;-273.000000;
298.000000;591.470263;549.540777;499.870162;-273.000000;
298.100000;591.370676;549.464729;499.781274;-273.000000;
298.200000;591.306384;549.367716;499.693229;-273.000000;
298.300000;591.300418;549.401497;499.721912;-273.000000;
298.400000;591.186245;549.289919;499.704135;-273.000000;
298.500000;591.287918;549.486272;499.777944;-273.000000;
298.600000;591.148874;549.225055;499.598321;-273.000000;
298.700000;591.109718;549.222856;499.668294;-273.000000;
298.800000;591.161203;549.158739;499.494032;-273.000000;
298.900000;591.025400;549.163050;499.417588;-273.000000;
299.000000;591.024600;549.169569;499.352953;-273.000000;
299.100000;591.030566;549.234247;499.451571;-273.000000;
299.200000;590.911574;549.138114;499.272932;-273.000000;
299.300000;590.981708;549.125273;499.393262;-273.000000;
299.400000;590.868624;548.956040;499.283144;-273.000000;
299.500000;590.867842;549.009530;499.441079;-273.000000;
299.600000;590.835168;548.862750;499.258526;-273.000000;
299.700000;590.829500;548.924527;499.352265;-273.000000;
299.800000;590.856650;548.940469;499.222756;-273.000000;
299.900000;590.845958;548.756577;499.228818;-273.000000;
300.000000;590.806658;548.858390;499.151418;-273.000000;
300.100000;590.815539;548.741879;499.173538;-273.000000;
300.200000;590.797882;548.730932;499.176776;-273.000000;
300.300000;590.606634;548.666034;499.096968;-273.000000;
300.400000;590.752839;548.702643;499.147994;-273.000000;
300.500000;590.667455;548.655672;498.986859;-273.000000;
300.600000;590.664097;548.447627;499.136932;-273.000000;
300.700000;590.716279;548.453357;498.986432;-273.000000;
300.800000;590.694418;548.582540;498.970835;-273.000000;
300.900000;590.554905;548.422918;498.969191;-273.000000;
301.000000;590.635250;548.596670;498.884862;-273.000000;
301.100000;590.556063;548.431354;498.973024;-273.000000;
301.200000;590.517729;548.414224;498.917044;-273.000000;
301.300000;590.559061;548.400100;498.761291;-273.000000;
301.400000;590.441326;548.460497;498.791318;-273.000000;
301.500000;590.426887;548.314898;498.752547;-273.000000;
301.600000;590.414171;548.202526;498.789338;-273.000000;
301.700000;590.394805;548.146600;498.775082;-273.000000;
301.800000;590.380363;548.252476;498.801482;-273.000000;
301.900000;590.320703;548.132743;498.616665;-273.000000;
302.000000;590.412626;548.206211;498.674347;-273.000000;
302.100000;590.212134;548.092764;498.567674;-273.000000;
302.200000;590.206211;548.065476;498.690765;-273.000000;
302.300000;590.211371;548.082605;498.685903;-273.000000;
302.400000;590.204413;547.999711;498.569724;-273.000000;
302.500000;590.169013;547.995282;498.331524;-273.000000;
302.600000;590.218387;548.077912;498.575824;-273.000000;
302.700000;590.072445;547.845950;498.360350;-273.000000;
302.800000;590.163803;547.961057;498.431885;-273.000000;
302.900000;590.021950;547.783366;498.355741;-273.000000;
303.000000;590.167516;547.847679;498.457915;-273.000000;
303.100000;589.983368;547.785162;498.424524;-273.000000;
303.200000;590.073768;547.786550;498.281576;-273.000000;
303.300000;589.970908;547.820147;498.412497;-273.000000;
303.400000;589.921768;547.652520;498.224865;-273.000000;
303.500000;589.962384;547.756320;498.246012;-273.000000;
303.600000;589.915750;547.743597;498.151465;-273.000000;
303.700000;589.869442;547.627555;498.261862;-273.000000;
303.800000;589.901842;547.527297;498.287224;-273.000000;
303.900000;589.836732;547.557936;498.323100;-273.000000;
304.000000;589.737305;547.450127;498.108103;-273.000000;
304.100000;589.797316;547.605267;498.120365;-273.000000;
304.200000;589.788908;547.475475;497.889074;-273.000000;
304.300000;589.708824;547.556657;498.034959;-273.000000;
304.400000;589.691850;547.508350;497.919141;-273.000000;
304.500000;589.701974;547.434414;498.009376;-273.000000;
304.600000;589.706353;547.301546;497.983832;-273.000000;
304.700000;589.590245;547.361660;498.044324;-273.000000;
304.800000;589.606421;547.212860;497.929832;-273.000000;
304.900000;589.598513;547.213741;497.990971;-273.000000;
305.000000;589.615255;547.022316;497.732791;-273.000000;
305.100000;589.469082;547.062685;497.829953;-273.000000;
305.200000;589.529416;547.190192;497.821300;-273.000000;
305.300000;589.519482;546.985929;497.727365;-273.000000;
305.400000;589.473529;547.041390;497.690809;-273.000000;
305.500000;589.393755;546.929181;497.789082;-273.000000;
305.600000;589.387913;546.947740;497.815209;-273.000000;
305.700000;589.420584;546.955139;497.656738;-273.000000;
305.800000;589.420271;546.950123;497.669068;-273.000000;
305.900000;589.355005;546.902366;497.517012;-273.000000;
306.000000;589.374413;546.903569;497.564468;-273.000000;
306.100000;589.343455;546.842286;497.386985;-273.000000;
306.200000;589.319345;546.925404;497.602159;-273.000000;
306.300000;589.298671;546.678432;497.360588;-273.000000;
306.400000;589.255963;546.736922;497.465888;-273.000000;
306.500000;589.277595;546.624327;497.337224;-273.000000;
306.600000;589.117003;546.653060;497.547032;-273.000000;
306.700000;589.072037;546.496696;497.287397;-273.000000;
306.800000;589.226713;546.639831;497.402015;-273.000000;
306.900000;589.097787;546.580355;497.344271;-273.000000;
307.000000;589.135676;546.534143;497.249109;-273.000000;
307.100000;589.067826;546.501676;497.403309;-273.000000;
307.200000;589.075418;546.355439;497.194997;-273.000000;
307.300000;589.114353;546.500022;497.264335;-273.000000;
307.400000;589.067984;546.381571;497.064103;-273.000000;
307.500000;588.956724;546.361832;496.990309;-273.000000;
307.600000;589.006832;546.379074;497.159218;-273.000000;
307.700000;588.780647;546.274075;497.070674;-273.000000;
307.800000;588.881097;546.270791;497.152582;-273.000000;
307.900000;588.786908;546.194425;496.985803;-273.000000;
308.000000;588.833308;546.216710;497.084485;-273.000000;
308.100000;588.748647;546.146230;496.924712;-273.000000;
308.200000;588.799421;546.189362;497.037376;-273.000000;
308.300000;588.724237;545.976912;496.877121;-273.000000;
308.400000;588.697463;546.050452;497.027529;-273.000000;
308.500000;588.679524;546.107946;496.949459;-273.000000;
308.600000;588.612158;546.002118;496.942850;-273.000000;
308.700000;588.733050;545.971829;496.663415;-273.000000;
308.800000;588.694532;546.052735;496.892159;-273.000000;
308.900000;588.520032;546.008607;496.756985;-273.000000;
309.000000;588.613392;545.907239;496.683924;-273.000000;
309.100000;588.484058;545.919949;496.675862;-273.000000;
309.200000;588.625905;545.833070;496.522353;-273.000000;
309.300000;588.641063;545.863811;496.636679;-273.000000;
309.400000;588.485013;545.744737;496.592115;-273.000000;
309.500000;588.472363;545.855631;496.646271;-273.000000;
309.600000;588.370655;545.757315;496.609418;-273.000000;
309.700000;588.413813;545.856177;496.628926;-273.000000;
309.800000;588.360321;545.787013;496.631144;-273.000000;
309.900000;588.381379;545.573027;496.479671;-273.000000;
310.000000;588.241645;545.596065;496.561353;-273.000000;
310.100000;588.276279;545.626889;496.617874;-273.000000;
310.200000;588.262495;545.507588;496.435638;-273.000000;
310.300000;588.306518;545.541742;496.438876;-273.000000;
310.400000;588.188561;545.344349;496.332659;-273.000000;
310.500000;588.224161;545.568465;496.392803;-273.000000;
310.600000;588.156345;545.354393;496.311012;-273.000000;
310.700000;588.247803;545.423478;496.351412;-273.000000;
310.800000;588.145453;545.367275;496.223941;-273.000000;
310.900000;588.065603;545.332433;496.236524;-273.000000;
311.000000;588.170868;545.434489;496.282632;-273.000000;
311.100000;587.887084;545.167114;496.215824;-273.000000;
311.200000;588.001608;545.246316;496.319932;-273.000000;
311.300000;587.939582;545.143997;496.293950;-273.000000;
311.400000;587.786589;545.038584;496.079859;-273.000000;
311.500000;587.943913;545.096996;496.220859;-273.000000;
311.600000;587.852213;545.048993;496.144188;-273.000000;
311.700000;587.863997;544.995456;496.170762;-273.000000;
311.800000;587.820513;545.117245;496.106006;-273.000000;
311.900000;587.751497;544.978742;496.022371;-273.000000;
312.000000;587.808224;544.918213;496.030562;-273.000000;
312.100000;587.702197;544.965527;496.095744;-273.000000;
312.200000;587.692763;544.958528;495.845647;-273.000000;
312.300000;587.623763;544.847285;495.871838;-273.000000;
312.400000;587.684279;544.831989;495.913647;-273.000000;
312.500000;587.528639;544.758527;495.753138;-273.000000;
312.600000;587.661082;544.783537;495.870221;-273.000000;
312.700000;587.539863;544.804805;495.699256;-273.000000;
312.800000;587.586489;544.851298;495.811703;-273.000000;
312.900000;587.532421;544.685519;495.586768;-273.000000;
313.000000;587.574326;544.705725;495.716729;-273.000000;
313.100000;587.458987;544.581209;495.607629;-273.000000;
313.200000;587.415795;544.634813;495.614347;-273.000000;
313.300000;587.270400;544.642598;495.694585;-273.000000;
313.400000;587.272134;544.467374;495.583941;-273.000000;
313.500000;587.353816;544.541494;495.722588;-273.000000;
313.600000;587.220466;544.368395;495.519097;-273.000000;
313.700000;587.233142;544.393894;495.618959;-273.000000;
313.800000;587.167184;544.364866;495.543150;-273.000000;
313.900000;587.251950;544.339912;495.544562;-273.000000;
314.000000;587.143213;544.259936;495.378674;-273.000000;
314.100000;587.199471;544.295525;495.434309;-273.000000;
314.200000;587.075689;544.257337;495.346153;-273.000000;
314.300000;587.156213;544.189566;495.344062;-273.000000;
314.400000;587.081103;544.186761;495.337244;-273.000000;
314.500000;587.078403;544.127610;495.398635;-273.000000;
314.600000;587.073253;544.141004;495.372765;-273.000000;
314.700000;587.041884;544.040255;495.296812;-273.000000;
314.800000;587.006692;544.030181;495.314482;-273.000000;
314.900000;586.996118;543.921146;495.178997;-273.000000;
315.000000;586.914318;543.977841;495.155053;-273.000000;
315.100000;586.906550;543.976714;494.964738;-273.000000;
315.200000;586.800066;544.006973;494.960347;-273.000000;
315.300000;586.945808;543.971681;495.111121;-273.000000;
315.400000;586.729542;543.825126;494.973856;-273.000000;
315.500000;586.807468;543.896809;495.022026;-273.000000;
315.600000;586.724292;543.861105;494.930500;-273.000000;
315.700000;586.716808;543.807804;495.025238;-273.000000;
315.800000;586.697289;543.788176;494.957968;-273.000000;
315.900000;586.609071;543.750657;494.947676;-273.000000;
316.000000;586.517989;543.656011;494.860038;-273.000000;
316.100000;586.626847;543.685074;494.917956;-273.000000;
316.200000;586.598097;543.657691;494.784485;-273.000000;
316.300000;586.536908;543.639955;494.719459;-273.000000;
316.400000;586.548697;543.595112;494.831159;-273.000000;
316.500000;586.487213;543.508422;494.787388;-273.000000;
316.600000;586.380397;543.539879;494.886979;-273.000000;
316.700000;586.480211;543.479161;494.819879;-273.000000;
316.800000;586.319868;543.362385;494.703326;-273.000000;
316.900000;586.254729;543.388493;494.789282;-273.000000;
317.000000;586.420429;543.310523;494.712397;-273.000000;
317.100000;586.184355;543.377265;494.739541;-273.000000;
317.200000;586.379947;543.253113;494.485844;-273.000000;
317.300000;586.293155;543.287361;494.542118;-273.000000;
317.400000;586.218955;543.159670;494.432265;-273.000000;
317.500000;586.172995;543.266140;494.529800;-273.000000;
317.600000;586.056911;543.118916;494.487397;-273.000000;
317.700000;586.237984;543.143938;494.465571;-273.000000;
317.800000;586.159508;543.052955;494.495347;-273.000000;
317.900000;586.065842;543.024982;494.438047;-273.000000;
318.000000;586.022126;542.975875;494.398426;-273.000000;
318.100000;586.154418;543.130837;494.471400;-273.000000;
318.200000;586.054400;543.038038;494.259356;-273.000000;
318.300000;586.019447;542.945284;494.374109;-273.000000;
318.400000;585.948997;542.969930;494.171074;-273.000000;
318.500000;585.995500;542.965177;494.335829;-273.000000;
318.600000;585.902900;542.902221;494.145447;-273.000000;
318.700000;585.862682;542.839628;494.279547;-273.000000;
318.800000;585.860232;542.864992;494.381021;-273.000000;
318.900000;585.836750;542.688339;494.108068;-273.000000;
319.000000;585.864905;542.707732;494.207594;-273.000000;
319.100000;585.760937;542.586123;494.085359;-273.000000;
319.200000;585.742339;542.656639;494.112071;-273.000000;
319.300000;585.749347;542.513485;494.082959;-273.000000;
319.400000;585.643621;542.565892;494.020068;-273.000000;
319.500000;585.779137;542.488668;494.026388;-273.000000;
319.600000;585.631171;542.564235;493.947141;-273.000000;
319.700000;585.545624;542.532043;493.858962;-273.000000;
319.800000;585.692732;542.437200;493.780935;-273.000000;
319.900000;585.688134;542.556931;494.023935;-273.000000;
320.000000;585.430534;542.330718;493.764100;-273.000000;
320.100000;585.528313;542.335391;493.845809;-273.000000;
320.200000;585.535753;542.323267;493.892091;-273.000000;
320.300000;585.426911;542.178371;493.699700;-273.000000;
320.400000;585.368403;542.336594;493.918726;-273.000000;
320.500000;585.451100;542.262825;493.776235;-273.000000;
320.600000;585.327434;542.243766;493.809926;-273.000000;
320.700000;585.380808;542.186764;493.764100;-273.000000;
320.800000;585.289797;542.063399;493.632138;-273.000000;
320.900000;585.288500;542.001550;493.673612;-273.000000;
321.000000;585.351911;542.118182;493.691356;-273.000000;
321.100000;585.303542;542.047295;493.461591;-273.000000;
321.200000;585.118850;542.165524;493.367647;-273.000000;
321.300000;585.153887;542.012047;493.448529;-273.000000;
321.400000;585.252168;542.078836;493.571582;-273.000000;
321.500000;585.092984;541.967012;493.534656;-273.000000;
321.600000;585.061411;541.809259;493.458456;-273.000000;
321.700000;585.066918;541.996133;493.515335;-273.000000;
321.800000;585.086800;541.985199;493.426347;-273.000000;
321.900000;585.075763;541.800420;493.393024;-273.000000;
322.000000;584.973247;541.708324;493.203771;-273.000000;
322.100000;584.982782;541.658742;493.337053;-273.000000;
